season,player_id,rec_context_targets,rec_avg_depth_target,rec_deep_targets,rec_short_targets,rec_left_targets,rec_middle_targets,rec_right_targets,rec_redzone_targets,rec_deep_target_rate,rec_short_target_rate,rec_left_target_rate,rec_middle_target_rate,rec_right_target_rate,rec_redzone_target_rate,rec_route_hitch,rec_route_in_break,rec_route_screen,rec_route_out_break,rec_route_vertical,rec_route_other
2023,00-0031595,3,0.6666666666666666,0,3,0,0,3,1,0,1,0,0,1,0.3333333333333333,0,0,0,1,0,0
2023,00-0031610,74,8,13,24,30,21,23,4,0.17567567567567569,0.32432432432432434,0.40540540540540543,0.28378378378378377,0.3108108108108108,0.05405405405405406,0.22972972972972974,0.35135135135135137,0.02702702702702703,0.24324324324324326,0.14864864864864866,0
2023,00-0031687,32,-0.625,2,29,14,2,16,6,0.0625,0.90625,0.4375,0.0625,0.5,0.1875,0.03125,0.125,0.625,0.125,0.09375,0
2023,00-0031763,7,0.5714285714285714,0,6,5,1,1,1,0,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0.16666666666666666,0.8333333333333334,0,0,0
2023,00-0031868,2,22.5,2,0,1,0,1,0,1,0,0.5,0,0.5,0,0,1,0,0,0,0
2023,00-0031941,20,6.1,3,10,8,8,4,1,0.15,0.5,0.4,0.4,0.2,0.05,0.05,0.4,0.15,0.25,0.15,0
2023,00-0032062,9,3.3333333333333335,0,6,2,2,5,1,0,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.2222222222222222,0,0
2023,00-0032104,24,1.9166666666666667,1,18,8,7,9,3,0.041666666666666664,0.75,0.3333333333333333,0.2916666666666667,0.375,0.125,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0,0
2023,00-0032128,6,12.333333333333334,3,1,4,1,1,1,0.5,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.5,0.16666666666666666,0
2023,00-0032134,12,5.333333333333333,1,6,5,1,6,4,0.08333333333333333,0.5,0.4166666666666667,0.08333333333333333,0.5,0.3333333333333333,0.08333333333333333,0.25,0.08333333333333333,0.4166666666666667,0.16666666666666666,0
2023,00-0032141,11,5.454545454545454,1,3,2,7,2,2,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.5454545454545454,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0
2023,00-0032144,3,6,0,2,2,1,0,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0
2023,00-0032200,12,7.5,3,6,3,4,5,2,0.25,0.5,0.25,0.3333333333333333,0.4166666666666667,0.16666666666666666,0.18181818181818182,0,0.18181818181818182,0.45454545454545453,0.18181818181818182,0
2023,00-0032208,3,26,2,0,3,0,0,0,0.6666666666666666,0,1,0,0,0,0.3333333333333333,0,0,0,0.6666666666666666,0
2023,00-0032211,124,10.836065573770492,35,26,45,16,61,15,0.28225806451612906,0.20967741935483872,0.3629032258064516,0.12903225806451613,0.49193548387096775,0.12096774193548387,0.2540983606557377,0.18032786885245902,0.040983606557377046,0.29508196721311475,0.22950819672131148,0
2023,00-0032217,1,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,0
2023,00-0032385,22,7.2727272727272725,3,7,9,6,7,7,0.13636363636363635,0.3181818181818182,0.4090909090909091,0.2727272727272727,0.3181818181818182,0.3181818181818182,0.18181818181818182,0.3181818181818182,0.09090909090909091,0.13636363636363635,0.2727272727272727,0
2023,00-0032392,32,4.193548387096774,1,21,7,5,19,4,0.03125,0.65625,0.21875,0.15625,0.59375,0.125,0.125,0.21875,0.0625,0.53125,0.0625,0
2023,00-0032394,1,3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2023,00-0032398,35,18.314285714285713,18,4,14,4,17,1,0.5142857142857142,0.11428571428571428,0.4,0.11428571428571428,0.4857142857142857,0.02857142857142857,0.058823529411764705,0.35294117647058826,0.058823529411764705,0.29411764705882354,0.23529411764705882,0
2023,00-0032464,44,8.818181818181818,9,13,13,13,18,4,0.20454545454545456,0.29545454545454547,0.29545454545454547,0.29545454545454547,0.4090909090909091,0.09090909090909091,0.11363636363636363,0.4772727272727273,0.20454545454545456,0.11363636363636363,0.09090909090909091,0
2023,00-0032543,29,10.172413793103448,9,8,14,2,13,2,0.3103448275862069,0.27586206896551724,0.4827586206896552,0.06896551724137931,0.4482758620689655,0.06896551724137931,0.2222222222222222,0.25925925925925924,0.037037037037037035,0.25925925925925924,0.2222222222222222,0
2023,00-0032688,6,23.5,5,0,2,0,4,0,0.8333333333333334,0,0.3333333333333333,0,0.6666666666666666,0,0.16666666666666666,0.3333333333333333,0,0,0.5,0
2023,00-0032764,36,-2.7777777777777777,1,34,17,2,17,2,0.027777777777777776,0.9444444444444444,0.4722222222222222,0.05555555555555555,0.4722222222222222,0.05555555555555555,0.09090909090909091,0,0.7272727272727273,0.15151515151515152,0.030303030303030304,0
2023,00-0032765,64,10.15625,16,8,28,10,26,9,0.25,0.125,0.4375,0.15625,0.40625,0.140625,0.25396825396825395,0.30158730158730157,0,0.15873015873015872,0.2857142857142857,0
2023,00-0032775,39,12.256410256410257,18,7,15,10,14,9,0.46153846153846156,0.1794871794871795,0.38461538461538464,0.2564102564102564,0.358974358974359,0.23076923076923078,0.21621621621621623,0.1891891891891892,0.02702702702702703,0.1891891891891892,0.3783783783783784,0
2023,00-0032918,9,1.1111111111111112,0,9,5,2,2,0,0,1,0.5555555555555556,0.2222222222222222,0.2222222222222222,0,0,0.2222222222222222,0.2222222222222222,0.5555555555555556,0,0
2023,00-0032951,3,12,1,0,1,1,1,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.6666666666666666,0,0,0.3333333333333333,0,0
2023,00-0032975,1,-1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2023,00-0033009,98,6.418367346938775,9,43,39,29,30,9,0.09183673469387756,0.4387755102040816,0.3979591836734694,0.29591836734693877,0.30612244897959184,0.09183673469387756,0.1595744680851064,0.35106382978723405,0.13829787234042554,0.24468085106382978,0.10638297872340426,0
2023,00-0033040,172,10.801169590643275,62,55,70,32,69,26,0.36046511627906974,0.31976744186046513,0.4069767441860465,0.18604651162790697,0.4011627906976744,0.1511627906976744,0.11046511627906977,0.23255813953488372,0.1569767441860465,0.18023255813953487,0.31976744186046513,0
2023,00-0033045,65,-0.6461538461538462,1,61,28,9,28,5,0.015384615384615385,0.9384615384615385,0.4307692307692308,0.13846153846153847,0.4307692307692308,0.07692307692307693,0.109375,0.109375,0.5,0.25,0.03125,0
2023,00-0033090,61,8.819672131147541,7,11,16,19,26,6,0.11475409836065574,0.18032786885245902,0.26229508196721313,0.3114754098360656,0.4262295081967213,0.09836065573770492,0.18333333333333332,0.23333333333333334,0.016666666666666666,0.35,0.21666666666666667,0
2023,00-0033110,70,5.8,8,34,19,13,38,5,0.11428571428571428,0.4857142857142857,0.2714285714285714,0.18571428571428572,0.5428571428571428,0.07142857142857142,0.1323529411764706,0.10294117647058823,0.07352941176470588,0.5147058823529411,0.17647058823529413,0
2023,00-0033118,3,-1.3333333333333333,0,3,2,1,0,0,0,1,0.6666666666666666,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0
2023,00-0033217,23,10.090909090909092,8,8,8,7,7,5,0.34782608695652173,0.34782608695652173,0.34782608695652173,0.30434782608695654,0.30434782608695654,0.21739130434782608,0.21739130434782608,0.13043478260869565,0.08695652173913043,0.13043478260869565,0.43478260869565216,0
2023,00-0033246,23,4.956521739130435,3,14,9,3,11,4,0.13043478260869565,0.6086956521739131,0.391304347826087,0.13043478260869565,0.4782608695652174,0.17391304347826086,0.13636363636363635,0.18181818181818182,0.09090909090909091,0.45454545454545453,0.13636363636363635,0
2023,00-0033251,15,10.666666666666666,5,2,5,3,7,3,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.2,0.4666666666666667,0.2,0.26666666666666666,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.26666666666666666,0
2023,00-0033280,83,1.8433734939759037,2,65,35,17,31,17,0.024096385542168676,0.7831325301204819,0.42168674698795183,0.20481927710843373,0.37349397590361444,0.20481927710843373,0.1728395061728395,0.2222222222222222,0.2962962962962963,0.2345679012345679,0.07407407407407407,0
2023,00-0033282,91,6.571428571428571,17,43,38,20,33,16,0.18681318681318682,0.4725274725274725,0.4175824175824176,0.21978021978021978,0.3626373626373626,0.17582417582417584,0.25842696629213485,0.24719101123595505,0.15730337078651685,0.19101123595505617,0.14606741573033707,0
2023,00-0033288,90,9.466666666666667,27,27,32,27,31,13,0.3,0.3,0.35555555555555557,0.3,0.34444444444444444,0.14444444444444443,0.056179775280898875,0.3258426966292135,0.033707865168539325,0.29213483146067415,0.29213483146067415,0
2023,00-0033292,2,0,0,2,1,1,0,0,0,1,0.5,0.5,0,0,0.5,0,0.5,0,0,0
2023,00-0033293,43,-1.1162790697674418,0,39,17,9,17,10,0,0.9069767441860465,0.3953488372093023,0.20930232558139536,0.3953488372093023,0.23255813953488372,0.04878048780487805,0.14634146341463414,0.5121951219512195,0.2682926829268293,0.024390243902439025,0
2023,00-0033296,3,-4.666666666666667,0,3,0,1,2,1,0,1,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,0,1,0,0,0
