season,player_id,rec_context_targets,rec_avg_depth_target,rec_deep_targets,rec_short_targets,rec_left_targets,rec_middle_targets,rec_right_targets,rec_redzone_targets,rec_deep_target_rate,rec_short_target_rate,rec_left_target_rate,rec_middle_target_rate,rec_right_target_rate,rec_redzone_target_rate,rec_route_in_break,rec_route_other,rec_route_screen,rec_route_vertical,rec_route_out_break,rec_route_hitch
2019,00-0031806,6,0,0,5,1,1,4,0,0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.6666666666666666,0,0,1,0,0,0,0
2019,00-0031868,46,9.956521739130435,11,17,40,4,2,3,0.2391304347826087,0.3695652173913043,0.8695652173913043,0.08695652173913043,0.043478260869565216,0.06521739130434782,0.2391304347826087,0.3695652173913043,0.1956521739130435,0.1956521739130435,0,0
2019,00-0031934,9,19.88888888888889,4,0,3,4,2,2,0.4444444444444444,0,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0,0.5555555555555556,0,0
2019,00-0031941,122,7.950819672131147,24,51,41,32,49,16,0.19672131147540983,0.4180327868852459,0.3360655737704918,0.26229508196721313,0.4016393442622951,0.13114754098360656,0.00819672131147541,0.8032786885245902,0.07377049180327869,0.11475409836065574,0,0
2019,00-0031951,20,6.05,2,10,7,5,8,4,0.1,0.5,0.35,0.25,0.4,0.2,0.05,0.8,0.05,0.1,0,0
2019,00-0031953,3,12,1,0,0,3,0,0,0.3333333333333333,0,0,1,0,0,0,0.3333333333333333,0,0.6666666666666666,0,0
2019,00-0031972,5,15.4,2,1,1,3,1,1,0.4,0.2,0.2,0.6,0.2,0.2,0.2,0.4,0,0.4,0,0
2019,00-0032009,48,7.468085106382978,6,13,15,14,18,5,0.125,0.2708333333333333,0.3125,0.2916666666666667,0.375,0.10416666666666667,0.0851063829787234,0.6808510638297872,0.10638297872340426,0.1276595744680851,0,0
2019,00-0032054,70,16.347826086956523,33,13,27,6,36,3,0.4714285714285714,0.18571428571428572,0.38571428571428573,0.08571428571428572,0.5142857142857142,0.04285714285714286,0.057971014492753624,0.4492753623188406,0.10144927536231885,0.391304347826087,0,0
2019,00-0032055,5,9.8,2,2,5,0,0,1,0.4,0.4,1,0,0,0.2,0.2,0.4,0,0.4,0,0
2019,00-0032058,30,-1.0333333333333334,0,29,12,4,14,8,0,0.9666666666666667,0.4,0.13333333333333333,0.4666666666666667,0.26666666666666666,0,0.7333333333333333,0.26666666666666666,0,0,0
2019,00-0032062,15,6.6,2,9,7,2,6,0,0.13333333333333333,0.6,0.4666666666666667,0.13333333333333333,0.4,0,0,0.8,0.06666666666666667,0.13333333333333333,0,0
2019,00-0032063,8,0.75,0,7,0,1,7,2,0,0.875,0,0.125,0.875,0.25,0,0.625,0.25,0.125,0,0
2019,00-0032098,11,10.090909090909092,4,6,5,0,6,2,0.36363636363636365,0.5454545454545454,0.45454545454545453,0,0.5454545454545454,0.18181818181818182,0,0.8181818181818182,0,0.18181818181818182,0,0
2019,00-0032104,21,0.42857142857142855,0,19,8,6,7,2,0,0.9047619047619048,0.38095238095238093,0.2857142857142857,0.3333333333333333,0.09523809523809523,0,0.6666666666666666,0.3333333333333333,0,0,0
2019,00-0032112,5,5.2,1,3,3,0,2,0,0.2,0.6,0.6,0,0.4,0,0,1,0,0,0,0
2019,00-0032117,18,5.277777777777778,0,11,2,9,7,3,0,0.6111111111111112,0.1111111111111111,0.5,0.3888888888888889,0.16666666666666666,0.05555555555555555,0.7777777777777778,0.1111111111111111,0.05555555555555555,0,0
2019,00-0032128,93,14.366666666666667,32,12,38,22,30,11,0.34408602150537637,0.12903225806451613,0.40860215053763443,0.23655913978494625,0.3225806451612903,0.11827956989247312,0.17777777777777778,0.5888888888888889,0,0.23333333333333334,0,0
2019,00-0032134,41,3.9,3,23,12,13,15,12,0.07317073170731707,0.5609756097560976,0.2926829268292683,0.3170731707317073,0.36585365853658536,0.2926829268292683,0,0.775,0.125,0.1,0,0
2019,00-0032135,27,5.222222222222222,2,16,8,6,13,2,0.07407407407407407,0.5925925925925926,0.2962962962962963,0.2222222222222222,0.48148148148148145,0.07407407407407407,0.037037037037037035,0.8518518518518519,0,0.1111111111111111,0,0
2019,00-0032139,3,1.6666666666666667,0,2,1,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,1,0,0,0,0
2019,00-0032141,17,3.5294117647058822,1,12,8,2,7,2,0.058823529411764705,0.7058823529411765,0.47058823529411764,0.11764705882352941,0.4117647058823529,0.11764705882352941,0,0.9411764705882353,0,0.058823529411764705,0,0
2019,00-0032144,55,-0.8909090909090909,0,53,14,18,23,6,0,0.9636363636363636,0.2545454545454545,0.32727272727272727,0.41818181818181815,0.10909090909090909,0,0.9454545454545454,0.05454545454545454,0,0,0
2019,00-0032147,1,15,1,0,0,1,0,0,1,0,0,1,0,0,NA,NA,NA,NA,0,0
2019,00-0032160,64,13.59375,28,11,19,24,21,8,0.4375,0.171875,0.296875,0.375,0.328125,0.125,0.0625,0.5625,0.03125,0.34375,0,0
2019,00-0032187,47,3.851063829787234,5,32,19,10,18,6,0.10638297872340426,0.6808510638297872,0.40425531914893614,0.2127659574468085,0.3829787234042553,0.1276595744680851,0,0.6595744680851063,0.19148936170212766,0.14893617021276595,0,0
2019,00-0032200,17,1.3529411764705883,2,14,3,5,9,2,0.11764705882352941,0.8235294117647058,0.17647058823529413,0.29411764705882354,0.5294117647058824,0.11764705882352941,0,0.6470588235294118,0.29411764705882354,0.058823529411764705,0,0
2019,00-0032208,55,14.11111111111111,21,12,36,4,14,11,0.38181818181818183,0.21818181818181817,0.6545454545454545,0.07272727272727272,0.2545454545454545,0.2,0.05660377358490566,0.5660377358490566,0.05660377358490566,0.32075471698113206,0,0
2019,00-0032209,15,0.8,1,13,8,3,4,1,0.06666666666666667,0.8666666666666667,0.5333333333333333,0.2,0.26666666666666666,0.06666666666666667,0,0.6666666666666666,0.26666666666666666,0.06666666666666667,0,0
2019,00-0032211,110,12.463636363636363,36,30,47,20,43,23,0.32727272727272727,0.2727272727272727,0.42727272727272725,0.18181818181818182,0.39090909090909093,0.20909090909090908,0.03636363636363636,0.6,0.06363636363636363,0.3,0,0
2019,00-0032214,14,7.285714285714286,3,6,4,5,5,3,0.21428571428571427,0.42857142857142855,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.21428571428571427,0,0.6428571428571429,0.07142857142857142,0.2857142857142857,0,0
2019,00-0032227,20,5.4,2,13,5,3,12,4,0.1,0.65,0.25,0.15,0.6,0.2,0.05,0.8,0.05,0.1,0,0
2019,00-0032241,49,0.7142857142857143,0,42,20,11,18,5,0,0.8571428571428571,0.40816326530612246,0.22448979591836735,0.3673469387755102,0.10204081632653061,0.04081632653061224,0.7959183673469388,0.14285714285714285,0.02040816326530612,0,0
2019,00-0032256,8,10,1,2,3,3,2,0,0.125,0.25,0.375,0.375,0.25,0,0.125,0.375,0,0.5,0,0
2019,00-0032257,62,2.629032258064516,5,47,33,10,19,11,0.08064516129032258,0.7580645161290323,0.532258064516129,0.16129032258064516,0.3064516129032258,0.1774193548387097,0.016129032258064516,0.7419354838709677,0.1774193548387097,0.06451612903225806,0,0
2019,00-0032319,6,3.6666666666666665,1,4,1,1,4,1,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0,0
2019,00-0032355,28,8.678571428571429,6,12,8,6,14,4,0.21428571428571427,0.42857142857142855,0.2857142857142857,0.21428571428571427,0.5,0.14285714285714285,0,0.6428571428571429,0.14285714285714285,0.21428571428571427,0,0
2019,00-0032385,84,9.903614457831326,23,21,24,30,29,12,0.27380952380952384,0.25,0.2857142857142857,0.35714285714285715,0.34523809523809523,0.14285714285714285,0.0963855421686747,0.6506024096385542,0.03614457831325301,0.21686746987951808,0,0
2019,00-0032392,99,6.484536082474227,12,42,41,26,30,20,0.12121212121212122,0.42424242424242425,0.41414141414141414,0.26262626262626265,0.30303030303030304,0.20202020202020202,0.030927835051546393,0.7731958762886598,0.05154639175257732,0.14432989690721648,0,0
2019,00-0032393,12,4.25,3,8,8,1,3,0,0.25,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.25,0,0,0.5833333333333334,0.16666666666666666,0.25,0,0
2019,00-0032394,22,6.363636363636363,1,6,8,7,7,2,0.045454545454545456,0.2727272727272727,0.36363636363636365,0.3181818181818182,0.3181818181818182,0.09090909090909091,0,0.8181818181818182,0,0.18181818181818182,0,0
2019,00-0032398,5,12.2,2,2,1,2,2,0,0.4,0.4,0.2,0.4,0.4,0,0,0.6,0,0.4,0,0
2019,00-0032404,4,14.75,2,2,3,1,0,0,0.5,0.5,0.75,0.25,0,0,0,0.5,0,0.5,0,0
2019,00-0032417,1,-1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2019,00-0032423,11,9.090909090909092,4,5,4,3,4,1,0.36363636363636365,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.5454545454545454,0.18181818181818182,0.09090909090909091,0,0
2019,00-0032436,1,-3,0,1,0,1,0,0,0,1,0,1,0,0,NA,NA,NA,NA,0,0
2019,00-0032442,1,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2019,00-0032450,1,-5,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2019,00-0032464,12,18.25,6,1,3,4,5,3,0.5,0.08333333333333333,0.25,0.3333333333333333,0.4166666666666667,0.25,0,0.5833333333333334,0,0.4166666666666667,0,0
2019,00-0032466,1,14,0,0,0,0,1,1,0,0,0,0,1,1,NA,NA,NA,NA,0,0
2019,00-0032540,4,1,0,3,0,1,3,0,0,0.75,0,0.25,0.75,0,0,0.75,0.25,0,0,0
2019,00-0032543,78,8.782051282051283,13,24,25,16,37,10,0.16666666666666666,0.3076923076923077,0.32051282051282054,0.20512820512820512,0.47435897435897434,0.1282051282051282,0.08974358974358974,0.7435897435897436,0.02564102564102564,0.14102564102564102,0,0
2019,00-0032599,13,9.538461538461538,3,3,3,5,5,0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.38461538461538464,0,0.07692307692307693,0.6153846153846154,0.07692307692307693,0.23076923076923078,0,0
