player_id,player_name,position,draft_year_24,age_at_draft_24,early_declare_heuristic_24,combine_height_in_24,combine_weight_24,combine_forty_24,combine_vertical_24,combine_broad_24,combine_cone_24,combine_shuttle_24,combine_speed_score_24,combine_bmi_24,combine_athleticism_z_24,draft_round_24,draft_overall_24,draft_capital_log_24,college_seasons_24,college_games_24,college_starts_24,college_career_pass_att_24,college_career_pass_yd_24,college_career_pass_td_24,college_career_int_24,college_career_rush_att_24,college_career_rush_yd_24,college_career_rush_td_24,college_career_rec_24,college_career_rec_yd_24,college_career_rec_td_24,college_final_pass_att_24,college_final_pass_yd_24,college_final_pass_td_24,college_final_int_24,college_final_rush_att_24,college_final_rush_yd_24,college_final_rush_td_24,college_final_rec_24,college_final_rec_yd_24,college_final_rec_td_24,college_final_pass_share_24,college_final_rush_share_24,college_final_rec_yd_share_24,college_peak_pass_share_24,college_peak_rush_share_24,college_peak_rec_yd_share_24,college_final_ypa_24,college_final_ypc_24,college_final_ypr_24,college_breakout_age_24,college_production_score_z_24,combine_missing_24,college_missing_24,games,fantasy_points,rookie_fppg_24
00-0040784,Quinshon Judkins,RB,2025,21.842573579739906,0,72,221,4.48,38.5,132,NA,NA,109.72616822458411,29.96971450617284,1.2249007102011393,2,36,-3.6109179126442243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,14,154.79999999999998,11.057142857142855
00-0029892,Kyle Juszczyk,RB,2013,22.360027378507873,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,130,-4.875197323201151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,10,0,0
00-0033585,Brad Kaaya,QB,2017,21.9958932238193,0,76,214,NA,NA,NA,NA,NA,NA,26.04605263157895,NA,6,215,-5.375278407684165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0
00-0033906,Alvin Kamara,RB,2017,22.105407255304584,0,70,214,4.56,39.5,131,NA,NA,98.98842137282863,30.702448979591836,1.2077183097296293,3,67,-4.219507705176107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,16,271.90000000000003,16.993750000000002
00-0030512,Nick Kasa,TE,2013,22.822724161533195,0,78,269,4.71,31.5,113,NA,NA,109.31975435568916,31.08267587113741,-0.07762641770403234,6,172,-5.153291594497779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,4,7.4,1.85
00-0033117,Bronson Kaufusi,TE,2016,25.15811088295688,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,70,-4.2626798770413155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0
00-0036225,Dalton Keene,TE,2020,21.385352498288842,1,76,253,4.71,34,125,7.07,4.19,102.81746413378943,30.792763157894736,0.7063457632292754,3,101,-4.624972813284271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3,3.1,1.0333333333333334
00-0030506,Travis Kelce,TE,2013,23.906913073237508,0,77,255,4.63,NA,NA,NA,NA,110.9803811521574,30.235284196323157,1.059080219993343,3,63,-4.1588830833596715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0
00-0036370,Joshua Kelley,RB,2020,22.781656399726216,0,71,212,4.49,31,121,6.95,4.28,104.32310210825563,29.564768895060503,0.08994067137445866,4,112,-4.727387818712341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,13,69.7,5.361538461538462
00-0033597,Chad Kelly,QB,2017,23.43600273785079,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,253,-5.537334267018537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0
00-0034808,John Kelly,RB,2018,21.908281998631075,0,70,216,NA,35,120,7.13,4.51,NA,30.98938775510204,-0.9617076996906407,6,176,-5.176149732573829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,4,11.100000000000001,2.7750000000000004
00-0033104,Cody Kessler,QB,2016,23.310061601642712,0,73,220,4.89,29.5,104,7.32,4,76.95152660067525,29.022330643647965,-0.30049745832989694,3,93,-4.543294782270004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,9,77,8.555555555555555
00-0037311,Ko Kieft,TE,2022,24.61327857631759,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,218,-5.389071729816501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,13,17.5,1.3461538461538463
00-0038933,Dalton Kincaid,TE,2023,23.871321013004792,0,76,246,NA,NA,NA,NA,NA,NA,29.94078947368421,NA,1,25,-3.258096538021482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,16,115.8,7.2375
00-0030091,Tavarres King,WR,2013,23.134839151266256,0,72,189,4.47,36.5,123,6.91,4.33,94.6807538887129,25.630208333333332,0.12386823647391157,5,161,-5.087596335232384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0
00-0034775,Christian Kirk,WR,2018,21.78507871321013,0,70,201,4.47,35.5,115,7.09,4.45,100.6922303260915,28.83734693877551,-0.5881251770179078,2,47,-3.8712010109078907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,12,102,8.5
00-0033288,George Kittle,TE,2017,23.89596167008898,0,76,247,4.52,35,132,NA,NA,118.35134823187975,30.0625,0.7487492072143072,5,146,-4.990432586778736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,15,85,5.666666666666667
00-0033899,DeShone Kizer,QB,2017,21.661875427789184,1,76,233,4.83,30.5,107,7.4,4.53,85.62437090459782,28.35855263157895,-1.2639741003648097,2,52,-3.970291913552122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,15,185.66,12.377333333333333
00-0036290,Cole Kmet,TE,2020,21.481177275838466,1,78,262,4.7,37,123,7.44,4.41,107.38406875367465,30.273833004602235,0.3620454671982722,2,43,-3.784189633918261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,15,50,3.3333333333333335
00-0035689,Dawson Knox,TE,2019,22.795345653661876,0,76,254,NA,34.5,NA,7.12,4.27,NA,30.914473684210527,0.41698427050426634,3,96,-4.574710978503383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,15,65.7,4.38
00-0038046,Charlie Kolar,TE,2022,23.5564681724846,0,79,252,NA,NA,NA,NA,NA,NA,28.385835603268706,NA,4,128,-4.859812404361672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,6.9,6.9
00-0032139,Ben Koyack,TE,2015,22.39561943874059,0,77,255,4.79,NA,NA,NA,NA,96.87865984597897,30.235284196323157,0.0274883268172287,7,229,-5.438079308923196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0
00-0038996,Tucker Kraft,TE,2023,22.82546201232033,0,77,254,4.69,34,122,7.08,4.29,104.99590020555293,30.11671445437679,-0.17961673839147235,3,78,-4.3694478524670215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,14,63,4.5
00-0032214,Tyler Kroft,TE,2015,22.87748117727584,0,77,246,4.75,NA,NA,NA,NA,96.64750884354785,29.16815651880587,0.003130030389146556,3,85,-4.454347296253507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,12,24.4,2.033333333333333
00-0038406,Zack Kuntz,TE,2023,24.229979466119097,0,79,255,4.55,40,128,6.87,4.12,118.9938700803636,28.723762217593336,1.4520217946739227,7,220,-5.3981627015177525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0
00-0033908,Cooper Kupp,WR,2017,24.213552361396303,0,74,204,4.62,31,116,6.75,4.08,89.55549956967158,26.18918918918919,-0.45262585699536545,3,69,-4.248495242049359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,15,147.9,9.860000000000001
00-0039065,Sam LaPorta,TE,2023,22.633812457221083,0,75,245,4.59,35,123,6.91,4.25,110.39396646925579,30.619555555555557,0.3360686566391232,2,34,-3.5553480614894135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,17,192.3,11.311764705882354
00-0040250,Luke Lachey,TE,2025,24.175222450376456,0,78,251,NA,35,120,7.18,4.47,NA,29.002794214332678,-0.3104686123945837,7,255,-5.545177444479562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0
00-0030485,Eddie Lacy,RB,2013,23.249828884325805,0,71,231,4.55,NA,NA,NA,NA,107.79444701397644,32.21444157905177,1.049511454993815,2,61,-4.127134385045092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,15,225,15
00-0036358,CeeDee Lamb,WR,2020,21.401779603011637,1,74,198,4.5,34.5,124,NA,NA,96.57064471879286,25.41891891891892,-0.5690873829375639,1,17,-2.8903717578961645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,16,174.7,10.91875
00-0040184,KeAndre Lambert-Smith,WR,2025,23.876796714579054,0,73,190,4.37,34.5,124,NA,NA,104.19763186926541,25.064740101332333,-0.40420899489492135,5,158,-5.0689042022202315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,10,13.600000000000001,1.36
00-0037012,Trey Lance,QB,2021,21.31416837782341,1,75,224,NA,NA,NA,NA,NA,NA,27.99502222222222,NA,1,3,-1.3862943611198906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,6,62.92,10.486666666666666
00-0031382,Jarvis Landry,WR,2014,21.75770020533881,0,71,205,4.65,28.5,110,NA,NA,87.69443718224883,28.5885736956953,-2.1622120719096287,2,63,-4.1588830833596715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,16,147.4,9.2125
00-0040164,Jaylin Lane,WR,2025,23.33744010951403,0,70,191,4.34,40,132,6.75,4.12,107.67241273060864,27.40265306122449,0.9416843524999933,4,128,-4.859812404361672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,15,31.2,2.08
00-0031569,Jeremy Langford,RB,2015,23.737166324435318,0,72,208,4.42,34.5,118,7.22,4.32,108.99441712611402,28.20679012345679,0.026684105205082492,4,106,-4.672828834461906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,15,134.6,8.973333333333333
00-0033552,Brendan Langley,WR,2017,22.87748117727584,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,101,-4.624972813284271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,5,0,0
00-0032804,Daniel Lasco,RB,2016,23.89596167008898,0,72,209,4.46,41.5,135,7.22,4.26,105.64205650925143,28.342399691358025,0.6728650048748863,7,237,-5.472270673671475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,5,5.300000000000001,1.06
00-0034271,Jordan Lasley,WR,2018,21.79876796714579,0,73,203,4.5,34.5,112,NA,4.19,99.00929736320683,26.77969600300244,-0.31213402190126904,5,162,-5.093750200806762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0
00-0031344,Cody Latimer,WR,2014,21.89185489390828,0,74,215,4.52,NA,NA,NA,NA,103.01838003989533,27.60135135135135,0.3595106142166998,2,56,-4.04305126783455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,4,3.3000000000000003,0.8250000000000001
00-0030497,Marcus Lattimore,RB,2013,21.842573579739906,0,71,221,4.65,NA,NA,NA,NA,94.53888105988777,30.819877008530053,-0.26673350229544374,4,131,-4.882801922586371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0
00-0038564,Cameron Latu,TE,2023,23.51813826146475,0,76,242,NA,NA,NA,NA,NA,NA,29.45394736842105,NA,3,101,-4.624972813284271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0
00-0039407,Dylan Laube,RB,2024,24.71731690622861,0,70,206,4.54,37,118,6.84,4.02,96.97812980212043,29.55469387755102,0.1847354353559612,6,208,-5.342334251964811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,6,-2,-0.3333333333333333
00-0034369,Kyle Lauletta,QB,2018,23.460643394934976,0,75,222,4.81,31,113,6.95,4.07,82.94737843265573,27.745066666666666,0.8106428250702474,4,108,-4.6913478822291435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,-2.2,-2.2
00-0032453,Kenny Lawler,WR,2016,22.187542778918548,0,74,203,4.64,31,111,7.13,4.2,87.58991630448155,26.06081081081081,-1.06197789495318,7,243,-5.497168225293202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0
00-0036971,Trevor Lawrence,QB,2021,21.905544147843944,0,77,213,NA,NA,NA,NA,NA,NA,25.255355034575814,NA,1,1,-0.6931471805599453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,17,205.04000000000002,12.061176470588236
00-0039801,Devin Leary,QB,2024,24.97741273100616,0,73,215,NA,NA,NA,NA,NA,NA,28.36273221992869,NA,6,218,-5.389071729816501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0
00-0031431,Marqise Lee,WR,2014,22.767967145790553,0,72,192,4.52,38,127,NA,4.01,91.99780915190652,26.037037037037038,0.42104924176176384,2,39,-3.6888794541139363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,12,67.6,5.633333333333333
00-0034416,Tanner Lee,QB,2018,23.54551676933607,0,76,218,4.98,32,115,7,4.41,70.88741152187404,26.532894736842106,0.003768958396040045,6,203,-5.318119993844216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0
00-0039342,Xavier Legette,WR,2024,23.589322381930184,0,73,221,4.39,40,126,NA,NA,119.00472041972782,29.154250328391818,1.0113669163427415,1,32,-3.4965075614664802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,15,100.6,6.706666666666666
00-0033953,Jordan Leggett,TE,2017,22.584531143052704,0,77,258,NA,33,114,7.12,4.33,NA,30.590993422162253,-0.7247906311840572,5,150,-5.017279836814924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0
00-0040206,Riley Leonard,QB,2025,22.967830253251197,0,76,216,NA,NA,NA,NA,NA,NA,26.289473684210527,NA,6,189,-5.247024072160486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,5,33,6.6
00-0039152,Will Levis,QB,2023,24.18069815195072,0,76,229,NA,34,124,NA,NA,NA,27.87171052631579,0.314408802590456,2,33,-3.5263605246161616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,9,104.02000000000001,11.55777777777778
00-0032070,Dezmin Lewis,WR,2015,22.7378507871321,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,234,-5.459585514144159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0
00-0037838,Isaiah Likely,TE,2022,22.3709787816564,0,77,245,NA,36,NA,NA,4.57,NA,29.049586776859503,-0.24591319750202084,4,139,-4.941642422609304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,14,73.30000000000001,5.235714285714287
00-0032957,Kolby Listenbee,WR,2016,22.600958247775495,0,72,197,4.39,35.5,129,NA,NA,106.08113087188407,26.71508487654321,0.7576957574697996,6,192,-5.262690188904886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0
00-0039811,MarShawn Lloyd,RB,2024,23.655030800821354,0,69,220,4.46,36,118,NA,NA,111.20216474658046,32.48477210670028,-0.0015306228274064259,3,88,-4.48863636973214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,2.3,2.3
00-0035704,Drew Lock,QB,2019,22.806297056810404,0,76,228,4.69,31,112,7.03,4.12,94.24828837348846,27.75,0.1356348596700619,2,42,-3.7612001156935624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,5,68.00000000000001,13.600000000000003
00-0032211,Tyler Lockett,WR,2015,22.924024640657084,0,70,182,4.4,35.5,121,6.89,4.07,97.11597568472095,26.111428571428572,-0.05484883934326669,3,69,-4.248495242049359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,16,129.9,8.11875
00-0033789,T.J. Logan,RB,2017,22.99520876112252,0,69,196,4.37,33.5,121,NA,NA,107.48808340197904,28.940978785969335,0.3546771836669309,5,179,-5.19295685089021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0
00-0040240,Caleb Lohner,TE,2025,23.917864476386036,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,241,-5.488937726156687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0
00-0037238,Drake London,WR,2022,21.10609171800137,1,76,219,NA,NA,NA,NA,NA,NA,26.654605263157894,NA,1,8,-2.1972245773362196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,17,146.60000000000002,8.623529411764707
00-0037004,Hunter Long,TE,2021,23.0362765229295,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,81,-4.406719247264253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,3,1.3,0.43333333333333335
00-0033079,Ricardo Louis,WR,2016,22.444900752908968,0,74,215,4.43,38,132,NA,NA,111.6486691579471,27.60135135135135,1.4187570488108268,4,114,-4.74493212836325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,14,29.5,2.107142857142857
00-0035256,Bryce Love,RB,2019,22.1492128678987,0,69,200,NA,NA,NA,NA,NA,NA,29.531611006091158,NA,4,112,-4.727387818712341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0
00-0036264,Jordan Love,QB,2020,21.831622176591377,0,76,224,4.74,35.5,118,7.21,4.52,88.74924094398648,27.263157894736842,0.5174830118875999,1,26,-3.295836866004329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0
00-0040126,Colston Loveland,TE,2025,21.39630390143737,1,78,248,NA,NA,NA,NA,NA,NA,28.656147271531886,NA,1,10,-2.3978952727983707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,16,136.1,8.50625
00-0040241,Dominic Lovett,WR,2025,22.8145106091718,0,70,185,4.4,33.5,120,NA,4.27,98.71678847073284,26.541836734693877,-0.9253492932808207,7,244,-5.501258210544727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,2,0,0
