player_id,player_display_name,position,season,games,fantasy_points,attempts,carries,targets,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,target_share,air_yards_share,wopr,team,fppg,targets_pg,carries_pg,pass_attempts_pg,rec_yd_pg,rush_yd_pg,pass_yd_pg,catch_rate,yards_per_target,yards_per_carry,yards_per_attempt,pass_td_rate,rush_td_rate,rec_td_rate,birth_date,height,weight,rookie_season,latest_team_meta,draft_round,draft_pick,prior_season_raw,two_year_season_raw,prior_fppg_raw,two_year_fppg_raw,prior_fantasy_points_raw,prior_games_raw,two_year_games_raw,prior_targets_pg_raw,two_year_targets_pg_raw,prior_carries_pg_raw,two_year_carries_pg_raw,prior_pass_attempts_pg_raw,two_year_pass_attempts_pg_raw,prior_rec_yd_pg_raw,prior_rush_yd_pg_raw,prior_pass_yd_pg_raw,prior_catch_rate_raw,prior_yards_per_target_raw,prior_yards_per_carry_raw,prior_yards_per_attempt_raw,prior_target_share_raw,prior_air_yards_share_raw,prior_wopr_raw,prior_pass_td_rate_raw,prior_rush_td_rate_raw,prior_rec_td_rate_raw,career_fppg_before,peak_fppg_before,career_games_before,seasons_before,consecutive_prior,consecutive_two_year,prior_fppg,two_year_fppg,prior_fantasy_points,prior_games,two_year_games,prior_targets_pg,two_year_targets_pg,prior_carries_pg,two_year_carries_pg,prior_pass_attempts_pg,two_year_pass_attempts_pg,prior_rec_yd_pg,prior_rush_yd_pg,prior_pass_yd_pg,prior_catch_rate,prior_yards_per_target,prior_yards_per_carry,prior_yards_per_attempt,prior_target_share,prior_air_yards_share,prior_wopr,prior_pass_td_rate,prior_rush_td_rate,prior_rec_td_rate,recent_weighted_fppg,fppg_trend,experience,is_rookie,years_since_last_season,age,age_squared,draft_capital_score,target_fppg,target_fantasy_points,team_prior_pass_yd_pg,team_prior_rush_yd_pg,team_prior_pass_attempts_pg,team_prior_carries_pg,team_prior_points_pg,team_prior_pass_rate,team_prior_rush_rate,team_prior_neutral_pass_rate,team_prior_neutral_rush_rate,team_prior_plays_pg,team_prior_redzone_pass_rate,team_prior_redzone_rush_rate,team_prior_deep_throw_rate,team_prior_left_throw_rate,team_prior_middle_throw_rate,team_prior_right_throw_rate,team_prior_shotgun_rate,team_prior_no_huddle_rate,team_prior_avg_air_yards,receiver_context_available,rec_prior_avg_depth_target,rec_prior_deep_target_rate,rec_prior_short_target_rate,rec_prior_left_target_rate,rec_prior_middle_target_rate,rec_prior_right_target_rate,rec_prior_redzone_target_rate,rec_prior_route_vertical,rec_prior_route_in_break,rec_prior_route_out_break,rec_prior_route_screen,rec_prior_route_hitch,rec_prior_ngs_avg_cushion,rec_prior_ngs_avg_separation,prior_primary_qb_id,qb_context_available,qb_prior_avg_air_yards,qb_prior_deep_throw_rate,qb_prior_left_throw_rate,qb_prior_middle_throw_rate,qb_prior_right_throw_rate,qb_prior_redzone_throw_rate,qb_prior_wr_target_rate,qb_prior_te_target_rate,qb_prior_rb_target_rate,qb_prior_route_vertical,qb_prior_route_in_break,qb_prior_route_out_break,qb_prior_route_screen,qb_prior_route_hitch,qb_prior_ngs_time_to_throw,qb_prior_ngs_aggressiveness,qb_prior_ngs_cpoe,player_qb_context_available,player_qb_prior_avg_air_yards,player_qb_prior_deep_throw_rate,player_qb_prior_left_throw_rate,player_qb_prior_middle_throw_rate,player_qb_prior_right_throw_rate,player_qb_prior_redzone_throw_rate,player_qb_prior_wr_target_rate,player_qb_prior_te_target_rate,player_qb_prior_rb_target_rate,player_qb_prior_route_vertical,player_qb_prior_route_in_break,player_qb_prior_route_out_break,player_qb_prior_route_screen,player_qb_prior_route_hitch,player_qb_prior_ngs_time_to_throw,player_qb_prior_ngs_aggressiveness,player_qb_prior_ngs_cpoe,rec_prior_slot_rate,rec_prior_wide_rate,rec_prior_inline_rate,alignment_available,context_available,qb_receiver_depth_fit,qb_receiver_location_fit,qb_receiver_route_fit,qb_position_target_fit,team_target_opportunity,rb_prior_team_carry_share,rb_prior_touch_opportunity,rb_receiving_fit,wr_context_fit_score,te_middle_fit,te_redzone_fit,te_route_fit,te_context_fit_score,qb_team_continuity,career_attempts_before,career_carries_before,career_targets_before,career_completions_before,career_pass_yards_before,career_interceptions_before,career_rush_yards_before,career_rec_yards_before,career_pass_tds_before,career_rush_tds_before,career_rec_tds_before,prior_int_rate_raw20,prior_actual_season20,career_yards_per_attempt,career_interception_rate,career_yards_per_carry,career_catch_rate,career_yards_per_target,career_pass_td_rate,career_rush_td_rate,career_rec_td_rate,prior_interception_rate,prior_attempts_n,prior_carries_n,prior_targets_n,raw_target_share_20,raw_carry_share_20,team_attempts_total,team_carries_total,team_projected_pass_attempts_pg,team_projected_carries_pg,prior_teammate_max_target_share,prior_teammate_top2_target_share,prior_teammate_target_hhi,prior_teammate_max_carry_share,prior_teammate_top2_carry_share,prior_teammate_carry_hhi,target_attempts_n,target_carries_n,target_targets_n,target_pass_attempts_pg,target_carries_pg,target_target_share,target_carry_share,target_catch_rate,target_yards_per_target,target_yards_per_carry,target_yards_per_attempt,target_interception_rate,target_pass_td_rate,target_rush_td_rate,target_rec_td_rate,target_competition_index,carry_competition_index,team_pass_opportunity_index,team_rush_opportunity_index
00-0034972,Alexander Mattison,RB,2022,17,80.89999999999999,0,74,18,0,0,0,283,5,15,91,1,0.02808112324492979,-0.006580259222333,0.03751550341176159,NA,4.758823529411764,1.0588235294117647,4.352941176470588,0,5.352941176470588,16.647058823529413,0,0.8333333333333334,5.055555555555555,3.824324324324324,0,0,0.06756756756756757,0.05555555555555555,1998-06-19,71,220,2019,MIA,3,102,2021,2020,6.8687499999999995,6.184615384615385,109.9,16,13,2.4375,1.1538461538461535,8.375,7.384615384615385,0,0,14.25,30.6875,0,0.8205128205128205,5.846153846153846,3.664179104477612,0,0.06747404844290658,6.195786864931846e-4,0.1016447777449051,0,0.02238805970149253,0.02564102564102564,5.97676282051282,6.8687499999999995,42,3,TRUE,TRUE,6.8687499999999995,6.184615384615385,109.9,16,13,2.4375,1.1538461538461535,8.375,7.384615384615385,0,0,14.25,30.6875,0,0.8205128205128205,5.846153846153846,3.664179104477612,0,0.06747404844290658,6.195786864931846e-4,0.1016447777449051,0,0.02238805970149253,0.02564102564102564,6.663509615384615,0.6841346153846146,3,0,0,24.202600958247775,585.7658931441761,0.09901475429766744,4.758823529411764,80.89999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07692307692307693,0,0.97435897435897445,0.38461538461538464,0.28205128205128205,0.3333333333333333,0.20512820512820512,0,0,0,0.2307692307692308,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8125,0.34102564102564104,0,0,0,0,0,0,0,330,66,55,0,0,1387,435,0,6,2,0,2021,0,0,4.203030303030303,0.8333333333333334,6.590909090909091,0,0.01818181818181818,0.030303030303030304,0,0,134,39,0.026785714285714284,0.18316831683168316,NA,NA,0,0,0,0,0,0,0,0,0,74,18,0,4.352941176470588,0.02808112324492979,0.18316831683168316,0.8333333333333334,5.055555555555555,3.824324324324324,NA,NA,NA,0.06756756756756757,0.05555555555555555,0,0,0,0
00-0034972,Alexander Mattison,RB,2023,16,118.2,0,180,44,0,0,0,700,0,30,192,3,0.07260726072607261,0.00486815415821501,0.11231859899985944,NA,7.3875,2.75,11.25,0,12,43.75,0,0.6818181818181818,4.363636363636363,3.888888888888889,0,0,0,0.06818181818181818,1998-06-19,71,220,2019,MIA,3,102,2022,2021,4.758823529411764,6.8687499999999995,80.89999999999999,17,16,1.0588235294117647,2.4375,4.352941176470588,8.375,0,0,5.352941176470588,16.647058823529413,0,0.8333333333333334,5.055555555555555,3.824324324324324,0,0.02808112324492979,-0.006580259222333,0.03751550341176159,0,0.06756756756756757,0.05555555555555555,5.672277997737556,6.8687499999999995,59,4,TRUE,TRUE,4.758823529411764,6.8687499999999995,80.89999999999999,17,16,1.0588235294117647,2.4375,4.352941176470588,8.375,0,0,5.352941176470588,16.647058823529413,0,0.8333333333333334,5.055555555555555,3.824324324324324,0,0.02808112324492979,-0.006580259222333,0.03751550341176159,0,0.06756756756756757,0.05555555555555555,5.391801470588234,-2.1099264705882357,4,0,0,25.201916495550993,635.1365950487252,0.09901475429766744,7.3875,118.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.8333333333333333,0,0.9444444444444444,0.4444444444444444,0.05555555555555555,0.5,0.2777777777777778,0,0.05555555555555555,0,0.5,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.411764705882352,0.33055555555555555,0,0,0,0,0,0,0,404,84,70,0,0,1670,526,0,11,3,0,2022,0,0,4.133663366336633,0.8333333333333334,6.261904761904762,0,0.027227722772277228,0.03571428571428571,0,0,74,18,0.06973058637083994,0.4580152671755725,NA,NA,0,0,0,0,0,0,0,0,0,180,44,0,11.25,0.07260726072607261,0.4580152671755725,0.6818181818181818,4.363636363636363,3.888888888888889,NA,NA,NA,0,0.06818181818181818,0,0,0,0
00-0034972,Alexander Mattison,RB,2024,14,119.4,0,132,48,0,0,0,420,4,36,294,1,0.08108108108108109,-8.978675645342312e-4,0.12099311432644767,NA,8.528571428571428,3.4285714285714284,9.428571428571429,0,21,30,0,0.75,6.125,3.1818181818181817,0,0,0.0303030303030303,0.02083333333333333,1998-06-19,71,220,2019,MIA,3,102,2023,2022,7.3875,4.758823529411764,118.2,16,17,2.75,1.0588235294117647,11.25,4.352941176470588,0,0,12,43.75,0,0.6818181818181818,4.363636363636363,3.888888888888889,0,0.07260726072607261,0.00486815415821501,0.11231859899985944,0,0,0.06818181818181818,6.015322398190045,7.3875,75,5,TRUE,TRUE,7.3875,4.758823529411764,118.2,16,17,2.75,1.0588235294117647,11.25,4.352941176470588,0,0,12,43.75,0,0.6818181818181818,4.363636363636363,3.888888888888889,0,0.07260726072607261,0.00486815415821501,0.11231859899985944,0,0,0.06818181818181818,6.598897058823528,2.6286764705882364,5,0,0,26.203969883641346,686.6480376627825,0.09901475429766744,8.528571428571428,119.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5454545454545454,0.02272727272727272,0.9545454545454546,0.4545454545454546,0.20454545454545456,0.3409090909090909,0.25,0.04651162790697674,0.11627906976744186,0.20930232558139536,0.4186046511627907,0.20930232558139536,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.3340909090909091,0,0,0,0,0,0,0,584,128,100,0,0,2370,718,0,11,6,0,2023,0,0,4.058219178082192,0.78125,5.609375,0,0.018835616438356163,0.046875,0,0,180,44,0.07559055118110236,0.3473684210526316,NA,NA,0,0,0,0,0,0,0,0,0,132,48,0,9.428571428571429,0.08108108108108109,0.3473684210526316,0.75,6.125,3.1818181818181817,NA,NA,NA,0.030303030303030304,0.020833333333333332,0,0,0,0
00-0034975,Justice Hill,RB,2019,16,45.5,0,58,15,0,0,0,225,2,8,70,0,0.03537735849056604,0.00601779173207744,0.05727849194830327,NA,2.84375,0.9375,3.625,0,4.375,14.0625,0,0.5333333333333333,4.666666666666667,3.8793103448275863,0,0,0.03448275862068965,0,1997-11-14,70,195,2019,BAL,4,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21.796030116358654,475.0669288332136,0.09407208683835971,2.84375,45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.03409090909090909,0.09731543624161074,NA,NA,0,0,0,0,0,0,0,0,0,58,15,0,3.625,0.03537735849056604,0.09731543624161074,0.5333333333333333,4.666666666666667,3.8793103448275863,NA,NA,NA,0.034482758620689655,0,0,0,0,0
00-0034975,Justice Hill,RB,2020,11,10.5,0,12,5,0,0,0,60,0,5,20,0,0.01275510204081632,-0.00198244123477768,0.01774494419688011,NA,0.9545454545454546,0.4545454545454546,1.0909090909090908,0,1.818181818181818,5.454545454545454,0,1,4,5,0,0,0,0,1997-11-14,70,195,2019,BAL,4,113,2019,NA,2.84375,NA,45.5,16,NA,0.9375,NA,3.625,NA,0,NA,4.375,14.0625,0,0.5333333333333333,4.666666666666667,3.8793103448275863,0,0.03537735849056604,0.00601779173207744,0.05727849194830327,0,0.03448275862068965,0,2.84375,2.84375,16,1,TRUE,FALSE,2.84375,0,45.5,16,0,0.9375,0,3.625,0,0,0,4.375,14.0625,0,0.5333333333333333,4.666666666666667,3.8793103448275863,0,0.03537735849056604,0.00601779173207744,0.05727849194830327,0,0.03448275862068965,0,2.84375,0,1,0,0,22.798083504449007,519.7526114758299,0.09407208683835971,0.9545454545454546,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5333333333333334,0.13333333333333333,0.7333333333333333,0.2,0.2,0.6,0.2,0.06666666666666667,0.13333333333333333,0,0.06666666666666667,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5625,0.25666666666666665,0,0,0,0,0,0,0,58,15,8,0,0,225,70,0,2,0,0,2019,0,0,3.8793103448275863,0.5333333333333333,4.666666666666667,0,0.034482758620689655,0,0,0,58,15,0.012315270935960592,0.021621621621621623,NA,NA,0,0,0,0,0,0,0,0,0,12,5,0,1.0909090909090908,0.01275510204081632,0.021621621621621623,1,4,5,NA,NA,NA,0,0,0,0,0,0
00-0034975,Justice Hill,RB,2022,15,36,0,49,12,0,0,0,262,0,12,58,0,0.02580645161290322,-0.00622820129546587,0.03434993651252873,NA,2.4,0.8,3.2666666666666666,0,3.8666666666666663,17.466666666666665,0,1,4.833333333333333,5.346938775510204,0,0,0,0,1997-11-14,70,195,2019,BAL,4,113,2020,2019,0.9545454545454546,2.84375,10.5,11,16,0.4545454545454546,0.9375,1.0909090909090908,3.625,0,0,1.818181818181818,5.454545454545454,0,1,4,5,0,0.01275510204081632,-0.00198244123477768,0.01774494419688011,0,0,0,1.8991477272727273,2.84375,27,2,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,24.79671457905544,614.87705391514055,0.09407208683835971,2.4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,20,13,0,0,285,90,0,2,0,0,2020,0,0,4.071428571428571,0.65,4.5,0,0.02857142857142857,0,0,0,0,0,0.02459016393442623,0.09315589353612168,NA,NA,0,0,0,0,0,0,0,0,0,49,12,0,3.2666666666666666,0.02580645161290322,0.09315589353612168,1,4.833333333333333,5.346938775510204,NA,NA,NA,0,0,0,0,0,0
00-0034975,Justice Hill,RB,2023,16,95.3,0,84,39,0,0,0,387,3,28,206,1,0.0819327731092437,0.00562484715089263,0.1268365526694904,NA,5.956250000000001,2.4375,5.25,0,12.875,24.1875,0,0.717948717948718,5.282051282051282,4.607142857142857,0,0,0.03571428571428571,0.02564102564102564,1997-11-14,70,195,2019,BAL,4,113,2022,2020,2.4,0.9545454545454546,36,15,11,0.8,0.4545454545454546,3.2666666666666666,1.0909090909090908,0,0,3.8666666666666663,17.466666666666665,0,1,4.833333333333333,5.346938775510204,0,0.02580645161290322,-0.00622820129546587,0.03434993651252873,0,0,0,2.0660984848484847,2.84375,42,3,TRUE,FALSE,2.4,0,36,15,0,0.8,0,3.2666666666666666,0,0,0,3.8666666666666663,17.466666666666665,0,1,4.833333333333333,5.346938775510204,0,0.02580645161290322,-0.00622820129546587,0.03434993651252873,0,0,0,2.4,0,4,0,0,25.796030116358654,665.4351697640828,0.09407208683835971,5.956250000000001,95.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.0833333333333335,0,1,0.3333333333333333,0.16666666666666666,0.5,0,0,0,0,0.16666666666666666,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.066666666666666,0.35,0,0,0,0,0,0,0,119,32,25,0,0,547,148,0,2,0,0,2022,0,0,4.5966386554621845,0.78125,4.625,0,0.01680672268907563,0,0,0,49,12,0.07894736842105263,0.15526802218114602,NA,NA,0,0,0,0,0,0,0,0,0,84,39,0,5.25,0.0819327731092437,0.15526802218114602,0.717948717948718,5.282051282051282,4.607142857142857,NA,NA,NA,0.03571428571428571,0.02564102564102564,0,0,0,0
00-0034975,Justice Hill,RB,2024,15,106.1,0,47,51,0,0,0,228,1,42,383,3,0.11159737417943108,-0.00816914944738106,0.16167765665597986,NA,7.073333333333333,3.4,3.1333333333333333,0,25.533333333333335,15.2,0,0.8235294117647058,7.509803921568627,4.851063829787234,0,0,0.02127659574468085,0.0588235294117647,1997-11-14,70,195,2019,BAL,4,113,2023,2022,5.956250000000001,2.4,95.3,16,15,2.4375,0.8,5.25,3.2666666666666666,0,0,12.875,24.1875,0,0.717948717948718,5.282051282051282,4.607142857142857,0,0.0819327731092437,0.00562484715089263,0.1268365526694904,0,0.03571428571428571,0.02564102564102564,3.038636363636364,5.956250000000001,58,4,TRUE,TRUE,5.956250000000001,2.4,95.3,16,15,2.4375,0.8,5.25,3.2666666666666666,0,0,12.875,24.1875,0,0.717948717948718,5.282051282051282,4.607142857142857,0,0.0819327731092437,0.00562484715089263,0.1268365526694904,0,0.03571428571428571,0.02564102564102564,4.889375,3.556250000000001,5,0,0,26.798083504449007,718.137279511422,0.09407208683835971,7.073333333333333,106.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5897435897435898,0.05128205128205128,0.8717948717948718,0.41025641025641024,0.1794871794871795,0.41025641025641024,0.05128205128205128,0.05263157894736842,0,0.3684210526315789,0.47368421052631576,0.10526315789473684,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6875,0.3051282051282051,0,0,0,0,0,0,0,203,71,53,0,0,934,354,0,5,1,0,2023,0,0,4.600985221674877,0.7464788732394366,4.985915492957746,0,0.024630541871921183,0.014084507042253521,0,0,84,39,0.1069182389937107,0.08483754512635379,NA,NA,0,0,0,0,0,0,0,0,0,47,51,0,3.1333333333333333,0.11159737417943108,0.08483754512635379,0.8235294117647058,7.509803921568627,4.851063829787234,NA,NA,NA,0.02127659574468085,0.058823529411764705,0,0,0,0
00-0034975,Justice Hill,RB,2025,10,54.7,0,18,27,0,0,0,93,2,21,169,1,0.06633906633906633,-0.00175336060783167,0.09828124708311732,NA,5.470000000000001,2.7,1.8,0,16.9,9.3,0,0.7777777777777778,6.2592592592592595,5.166666666666667,0,0,0.1111111111111111,0.03703703703703703,1997-11-14,70,195,2019,BAL,4,113,2024,2023,7.073333333333333,5.956250000000001,106.1,15,16,3.4,2.4375,3.1333333333333333,5.25,0,0,25.533333333333335,15.2,0,0.8235294117647058,7.509803921568627,4.851063829787234,0,0.11159737417943108,-0.00816914944738106,0.16167765665597986,0,0.02127659574468085,0.0588235294117647,3.845575757575758,7.073333333333333,73,5,TRUE,TRUE,7.073333333333333,5.956250000000001,106.1,15,16,3.4,2.4375,3.1333333333333333,5.25,0,0,25.533333333333335,15.2,0,0.8235294117647058,7.509803921568627,4.851063829787234,0,0.11159737417943108,-0.00816914944738106,0.16167765665597986,0,0.02127659574468085,0.0588235294117647,6.738208333333334,1.1170833333333323,6,0,0,27.797399041752225,772.6953934864075,0.09407208683835971,5.470000000000001,54.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.6666666666666666,0.0588235294117647,0.9411764705882352,0.5294117647058824,0.09803921568627452,0.37254901960784315,0.1568627450980392,0.06,0.08,0.2,0.62,0.04,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.533333333333333,0.3294117647058823,0,0,0,0,0,0,0,250,122,95,0,0,1162,737,0,6,4,0,2024,0,0,4.648,0.7786885245901639,6.040983606557377,0,0.024,0.03278688524590164,0,0,47,51,0.06398104265402843,0.03550295857988166,NA,NA,0,0,0,0,0,0,0,0,0,18,27,0,1.8,0.06633906633906633,0.03550295857988166,0.7777777777777778,6.2592592592592595,5.166666666666667,NA,NA,NA,0.1111111111111111,0.037037037037037035,0,0,0,0
00-0034981,Foster Moreau,TE,2019,11,57.900000000000006,0,0,25,0,0,0,0,0,21,174,5,0.05091649694501019,0.03172771848860686,0.09858414835954007,NA,5.263636363636365,2.272727272727273,0,0,15.818181818181818,0,0,0.84,6.96,0,0,0,0,0.2,1997-05-06,76,250,2019,HOU,4,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.321697467488026,498.2581778300612,0.0854357657716761,5.263636363636365,57.900000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.04780114722753346,0,NA,NA,0,0,0,0,0,0,0,0,0,0,25,0,0,0.05091649694501019,0,0.84,6.96,NA,NA,NA,NA,NA,0.2,0,0,0,0
00-0034981,Foster Moreau,TE,2020,8,29.5,0,0,9,0,0,0,0,0,7,140,2,0.01720841300191204,0.0242653606411398,0.04279837195166593,NA,3.6875,1.125,0,0,17.5,0,0,0.7777777777777778,15.555555555555555,0,0,0,0,0.2222222222222222,1997-05-06,76,250,2019,HOU,4,137,2019,NA,5.263636363636365,NA,57.900000000000006,11,NA,2.272727272727273,NA,0,NA,0,NA,15.818181818181818,0,0,0.84,6.96,0,0,0.05091649694501019,0.03172771848860686,0.09858414835954007,0,0,0.2,5.263636363636365,5.263636363636365,11,1,TRUE,FALSE,5.263636363636365,0,57.900000000000006,11,0,2.272727272727273,0,0,0,0,0,15.818181818181818,0,0,0.84,6.96,0,0,0.05091649694501019,0.03172771848860686,0.09858414835954007,0,0,0.2,5.263636363636365,0,1,0,0,23.32375085557837,543.9973539730928,0.0854357657716761,3.6875,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4,0.12,0.72,0.12,0.36,0.52,0.28,0.12,0.04,0,0.04,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.272727272727273,0.252,0,0,0,0,0,0,0,0,25,21,0,0,0,174,0,0,5,0,2019,0,0,0,0.84,6.96,0,0,0.2,0,0,0,25.000000000000004,0.016333938294010888,0,NA,NA,0,0,0,0,0,0,0,0,0,0,9,0,0,0.01720841300191204,0,0.7777777777777778,15.555555555555555,NA,NA,NA,NA,NA,0.2222222222222222,0,0,0,0
00-0034981,Foster Moreau,TE,2021,15,70.30000000000001,0,0,44,0,0,0,0,0,30,373,3,0.07296849087893864,0.0635386119257087,0.15392976466640404,NA,4.686666666666667,2.933333333333333,0,0,24.866666666666667,0,0,0.6818181818181818,8.477272727272727,0,0,0,0,0.06818181818181818,1997-05-06,76,250,2019,HOU,4,137,2020,2019,3.6875,5.263636363636365,29.5,8,11,1.125,2.272727272727273,0,0,0,0,17.5,0,0,0.7777777777777778,15.555555555555555,0,0,0.01720841300191204,0.0242653606411398,0.04279837195166593,0,0,0.2222222222222222,4.475568181818183,5.263636363636365,19,2,TRUE,TRUE,3.6875,5.263636363636365,29.5,8,11,1.125,2.272727272727273,0,0,0,0,17.5,0,0,0.7777777777777778,15.555555555555555,0,0,0.01720841300191204,0.0242653606411398,0.04279837195166593,0,0,0.2222222222222222,4.160340909090909,-1.5761363636363646,2,0,0,24.32306639288159,591.6115587525259,0.0854357657716761,4.686666666666667,70.30000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.11111111111111,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.5555555555555556,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,0.11666666666666664,0,0,0,0,0,0,0,0,34,28,0,0,0,314,0,0,7,0,2020,0,0,0,0.8235294117647058,9.235294117647058,0,0,0.20588235294117646,0,0,0,9,0.07006369426751592,0,NA,NA,0,0,0,0,0,0,0,0,0,0,44,0,0,0.07296849087893864,0,0.6818181818181818,8.477272727272727,NA,NA,NA,NA,NA,0.06818181818181818,0,0,0,0
