season,team,team_pass_attempts_pg,team_carries_pg,team_pass_yd_pg,team_rush_yd_pg,team_points_proxy_pg,team_attempts_total,team_carries_total,prior_season,team_prior_pass_attempts_pg,team_prior_carries_pg,team_prior_pass_yd_pg,team_prior_rush_yd_pg,team_prior_points_pg,target_team_pass_attempts_pg,target_team_carries_pg,team_prior_pass_rate,team_prior_neutral_pass_rate,team_prior_plays_pg,team_prior_redzone_pass_rate,team_prior_redzone_rush_rate,team_prior_deep_throw_rate,team_prior_shotgun_rate,team_prior_no_huddle_rate,team_prior_avg_air_yards
2024,LV,37.35294117647059,22.352941176470587,242.1764705882353,79.82352941176471,25.66941176470588,635,380,2023,32.76470588235294,24.294117647058822,215.64705882352942,90.70588235294117,26.28470588235294,37.35294117647059,22.352941176470587,0.5996055226824457,0.5088607594936709,59.64705882352941,0.554140127388535,0.445859872611465,0.1636060100166945,0.5512820512820513,0.06903353057199212,7.685816876122082
2025,LV,30.294117647058822,21.705882352941178,195,77.47058823529412,22.01764705882353,515,369,2024,37.35294117647059,22.352941176470587,242.1764705882353,79.82352941176471,25.66941176470588,30.294117647058822,21.705882352941178,0.6616822429906543,0.5321888412017167,62.94117647058823,0.609271523178808,0.39072847682119205,0.1671511627906977,0.7261682242990655,0.11401869158878504,7.015748031496063
2015,MIA,36.75,21.5,264.4375,93.5,30.052500000000002,588,344,2014,37.1875,24.9375,254.125,117,33.115,36.75,21.5,0,0,0,0,0,0,0,0,0
2016,MIA,29.8125,25.3125,232.25,114,32.69,477,405,2015,36.75,21.5,264.4375,93.5,30.052500000000002,29.8125,25.3125,0,0,0,0,0,0,0,0,0
2017,MIA,37.625,22.5,237,86.75,25.655,602,360,2016,29.8125,25.3125,232.25,114,32.69,37.625,22.5,0,0,0,0,0,0,0,0,0
2018,MIA,28.4375,23.1875,206.8125,108.625,28.26,455,371,2017,37.625,22.5,237,86.75,25.655,28.4375,23.1875,0,0,0,0,0,0,0,0,0
2019,MIA,38.4375,21.8125,257.3125,72.25,26.767500000000002,615,349,2018,28.4375,23.1875,206.8125,108.625,28.26,38.4375,21.8125,0.590443686006826,0.5092348284960422,54.9375,0.5875,0.4125,0.1673228346456693,0.6632536973833902,0.13993174061433447,8.12967032967033
2020,MIA,34.9375,26.75,246.0625,105.5,32.0175,559,428,2019,38.4375,21.8125,257.3125,72.25,26.767500000000002,34.9375,26.75,0.6988304093567251,0.6158038147138964,64.125,0.6575342465753424,0.34246575342465757,0.1935007385524372,0.6910331384015594,0.06432748538011696,8.882926829268293
2021,MIA,36.1764705882353,26,231.52941176470588,92.23529411764706,27.661176470588234,615,442,2020,34.9375,26.75,246.0625,105.5,32.0175,36.1764705882353,26,0.6144109055501461,0.5869017632241813,64.1875,0.46808510638297873,0.5319148936170213,0.17725752508361203,0.7955209347614411,0.14216163583252192,7.669658886894076
2022,MIA,34.35294117647059,22.941176470588236,280.29411764705884,99.17647058823529,32.42352941176471,584,390,2021,36.1764705882353,26,231.52941176470588,92.23529411764706,27.661176470588234,34.35294117647059,22.941176470588236,0.6272727272727273,0.5973741794310722,64.70588235294117,0.577922077922078,0.42207792207792205,0.1580547112462006,0.8281818181818181,0.14,7.269918699186992
2023,MIA,33.294117647058826,26.823529411764707,276.3529411764706,135.76470588235293,41.218823529411765,566,456,2022,34.35294117647059,22.941176470588236,280.29411764705884,99.17647058823529,32.42352941176471,33.294117647058826,26.823529411764707,0.6320474777448071,0.5448275862068965,59.47058823529411,0.609375,0.390625,0.2206119162640902,0.6508407517309595,0.04648862512363996,9.10958904109589
2024,MIA,34.76470588235294,26.352941176470587,237.41176470588235,105.58823529411765,29.467058823529413,591,448,2023,33.294117647058826,26.823529411764707,276.3529411764706,135.76470588235293,41.218823529411765,34.76470588235294,26.352941176470587,0.5829383886255924,0.5714285714285714,62.05882352941177,0.47540983606557374,0.5245901639344263,0.20534223706176963,0.7914691943127962,0.03981042654028436,7.607773851590106
2025,MIA,28.176470588235293,25.41176470588235,195.41176470588235,120.23529411764706,30.192941176470587,479,432,2024,34.76470588235294,26.352941176470587,237.41176470588235,105.58823529411765,29.467058823529413,28.176470588235293,25.41176470588235,0.6108555657773689,0.5110132158590308,63.94117647058823,0.6104651162790697,0.38953488372093026,0.1705790297339593,0.7773689052437902,0.06071757129714812,6.279187817258883
2015,MIN,28.375,29.625,202.875,138.1875,32.18375,454,474,2014,32.3125,25.8125,222.875,112.75,28.94,28.375,29.625,0,0,0,0,0,0,0,0,0
2016,MIN,36.75,23.75,257.4375,75.3125,26.20375,588,380,2015,28.375,29.625,202.875,138.1875,32.18375,36.75,23.75,0,0,0,0,0,0,0,0,0
2017,MIN,32.9375,31.3125,245.5625,122.3125,33.92875,527,501,2016,36.75,23.75,257.4375,75.3125,26.20375,32.9375,31.3125,0,0,0,0,0,0,0,0,0
2018,MIN,37.875,22.3125,268.625,93.3125,30.95125,606,357,2017,32.9375,31.3125,245.5625,122.3125,33.92875,37.875,22.3125,0,0,0,0,0,0,0,0,0
2019,MIN,29.125,29.75,233.0625,133.3125,36.27875,466,476,2018,37.875,22.3125,268.625,93.3125,30.95125,29.125,29.75,0.6626984126984127,0.5758354755784062,63,0.6641221374045801,0.33587786259541985,0.15514592933947774,0.6001984126984127,0.06746031746031746,7.254125412541254
2020,MIN,32.25,29.25,266.5625,142.6875,41.181250000000006,516,468,2019,29.125,29.75,233.0625,133.3125,36.27875,32.25,29.25,0.5200411099691675,0.5,60.8125,0.39375,0.60625,0.17706237424547283,0.30318602261048305,0.0842754367934224,7.585836909871245
2021,MIN,35.529411764705884,26.41176470588235,261.7647058823529,113.52941176470588,33.35294117647059,604,449,2020,32.25,29.25,266.5625,142.6875,41.181250000000006,35.529411764705884,26.41176470588235,0.5603864734299517,0.4945770065075922,64.6875,0.422680412371134,0.5773195876288659,0.1900532859680284,0.3652173913043478,0.04347826086956521,7.9515503875969
2022,MIN,39.529411764705884,23.764705882352942,283.4117647058824,97.70588235294117,34.51882352941177,672,404,2021,35.529411764705884,26.41176470588235,261.7647058823529,113.52941176470588,33.35294117647059,39.529411764705884,23.764705882352942,0.5990825688073395,0.5287846481876333,64.11764705882354,0.4943820224719101,0.5056179775280899,0.1946624803767661,0.4513761467889909,0.06238532110091743,8.029850746268657
2023,MIN,37.11764705882353,23.11764705882353,276.47058823529414,91.3529411764706,29.723529411764705,631,393,2022,39.529411764705884,23.764705882352942,283.4117647058824,97.70588235294117,34.51882352941177,37.11764705882353,23.11764705882353,0.6539485359361136,0.5465686274509803,66.29411764705883,0.6580310880829016,0.34196891191709844,0.17289073305670816,0.5270629991126885,0.16415261756876665,7.462797619047619
2024,MIN,32.23529411764706,26.88235294117647,257.5882352941176,109.11764705882354,32.62705882352941,548,457,2023,37.11764705882353,23.11764705882353,276.47058823529414,91.3529411764706,29.723529411764705,32.23529411764706,26.88235294117647,0.664179104477612,0.5627615062761506,63.05882352941177,0.6891891891891891,0.31081081081081086,0.19145802650957292,0.5466417910447762,0.13805970149253732,7.812995245641838
2025,MIN,28.470588235294116,24.11764705882353,188.7058823529412,108.29411764705883,27.90705882352941,484,410,2024,32.23529411764706,26.88235294117647,257.5882352941176,109.11764705882354,32.62705882352941,28.470588235294116,24.11764705882353,0.5943127962085308,0.5618811881188119,62.05882352941177,0.6104651162790697,0.38953488372093026,0.2140468227424749,0.4947867298578199,0.1080568720379147,8.43978102189781
2015,NE,39.3125,23.9375,300.75,87.75,35.055,629,383,2014,38.0625,27.375,268.1875,107.9375,34.89625,39.3125,23.9375,0,0,0,0,0,0,0,0,0
2016,NE,34.375,30.125,278.5,117,37.965,550,482,2015,39.3125,23.9375,300.75,87.75,35.055,34.375,30.125,0,0,0,0,0,0,0,0,0
2017,NE,36.6875,28,288.6875,118.0625,37.35375,587,448,2016,34.375,30.125,278.5,117,37.965,36.6875,28,0,0,0,0,0,0,0,0,0
2018,NE,35.875,29.875,275.3125,127.3125,37.743750000000006,574,478,2017,36.6875,28,288.6875,118.0625,37.35375,35.875,29.875,0,0,0,0,0,0,0,0,0
2019,NE,38.75,27.9375,259.5625,106.4375,33.651250000000005,620,447,2018,35.875,29.875,275.3125,127.3125,37.743750000000006,38.75,27.9375,0.5595903165735568,0.5597964376590331,67.125,0.521978021978022,0.478021978021978,0.18456375838926176,0.46461824953445063,0.0595903165735568,7.820557491289199
2020,NE,27.5,31.375,195.25,146.625,32.972500000000004,440,502,2019,38.75,27.9375,259.5625,106.4375,33.651250000000005,27.5,31.375,0.5941765241128298,0.5472154963680388,68.6875,0.5595854922279793,0.44041450777202074,0.16615384615384615,0.5077343039126478,0.07643312101910828,7.501612903225807
2021,NE,31.470588235294116,28.764705882352942,241.05882352941177,126.52941176470588,36.41294117647059,535,489,2020,27.5,31.375,195.25,146.625,32.972500000000004,31.470588235294116,28.764705882352942,0.5101832993890021,0.441747572815534,61.375,0.32432432432432434,0.6756756756756757,0.15690376569037656,0.5234215885947047,0.13747454175152748,6.806818181818182
2022,NE,31.764705882352942,25,224.41176470588235,106.58823529411765,28.341176470588238,540,425,2021,31.470588235294116,28.764705882352942,241.05882352941177,126.52941176470588,36.41294117647059,31.764705882352942,25,0.5492424242424242,0.4796954314720812,62.11764705882353,0.4666666666666667,0.5333333333333333,0.18053097345132743,0.4668560606060606,0.03977272727272727,8.014953271028038
2023,NE,32.76470588235294,24.41176470588235,199.52941176470588,95.70588235294117,24.492941176470588,557,415,2022,31.764705882352942,25,224.41176470588235,106.58823529411765,28.341176470588238,32.76470588235294,24.41176470588235,0.6,0.5536480686695279,59.411764705882355,0.5114503816793893,0.4885496183206107,0.19316239316239317,0.6534653465346535,0.06138613861386138,7.612962962962963
2024,NE,31.11764705882353,26.235294117647058,196.64705882352942,115.82352941176471,27.565882352941177,529,446,2023,32.76470588235294,24.41176470588235,199.52941176470588,95.70588235294117,24.492941176470588,31.11764705882353,26.235294117647058,0.6144814090019569,0.5241379310344828,60.11764705882353,0.5,0.5,0.16831683168316833,0.6516634050880626,0.11056751467710373,7.353680430879713
2025,NE,29.529411764705884,29.058823529411764,262.29411764705884,128.88235294117646,38.43882352941176,502,494,2024,31.11764705882353,26.235294117647058,196.64705882352942,115.82352941176471,27.565882352941177,29.529411764705884,29.058823529411764,0.6217264791464597,0.5257731958762887,60.64705882352941,0.5909090909090909,0.40909090909090906,0.13675213675213677,0.6964112512124151,0.09602327837051408,7.257088846880907
2015,NO,41.6875,24.8125,325.3125,93.1875,36.331250000000004,667,397,2014,41.1875,25.375,309.5,113.625,37.99250000000001,41.6875,24.8125,0,0,0,0,0,0,0,0,0
2016,NO,42.125,25.25,328.625,108.875,39.9075,674,404,2015,41.6875,24.8125,325.3125,93.1875,36.331250000000004,42.125,25.25,0,0,0,0,0,0,0,0,0
2017,NO,33.5,27.75,270.875,129.375,38.1475,536,444,2016,42.125,25.25,328.625,108.875,39.9075,33.5,27.75,0,0,0,0,0,0,0,0,0
2018,NO,32.4375,29.4375,260.875,126.5625,41.09125,519,471,2017,33.5,27.75,270.875,129.375,38.1475,32.4375,29.4375,0,0,0,0,0,0,0,0,0
2019,NO,36.3125,25.3125,276.9375,108.625,35.44,581,405,2018,32.4375,29.4375,260.875,126.5625,41.09125,36.3125,25.3125,0.5413385826771654,0.5443037974683544,63.5,0.4861111111111111,0.5138888888888888,0.17744916820702403,0.4881889763779528,0.01476377952755905,7.262042389210019
2020,NO,32.625,30.875,246.5625,141.5625,42.26875,522,494,2019,36.3125,25.3125,276.9375,108.625,35.44,32.625,30.875,0.6124260355029586,0.5941043083900227,63.375,0.5833333333333334,0.41666666666666663,0.1515650741350906,0.5226824457593688,0.02761341222879684,6.440619621342513
2021,NO,29.647058823529413,30,202.1764705882353,117.11764705882354,30.85764705882353,504,510,2020,32.625,30.875,246.5625,141.5625,42.26875,29.647058823529413,30,0.5468451242829828,0.50593824228028506,65.375,0.49504950495049505,0.504950495049505,0.16666666666666666,0.5382409177820268,0.03346080305927342,6.247600767754319
2022,NO,30.11764705882353,27.352941176470587,233.47058823529412,116.58823529411765,30.880000000000003,512,465,2021,29.647058823529413,30,202.1764705882353,117.11764705882354,30.85764705882353,30.11764705882353,27.352941176470587,0.5520833333333334,0.5144124168514412,62.11764705882353,0.5408805031446541,0.4591194968553459,0.1908256880733945,0.5160984848484849,0.03409090909090909,7.460159362549801
2023,NO,35.64705882352941,28.235294117647058,248.52941176470588,102.47058823529412,31.364705882352943,606,480,2022,30.11764705882353,27.352941176470587,233.47058823529412,116.58823529411765,30.880000000000003,35.64705882352941,28.235294117647058,0.5554465161923454,0.4457831325301205,59.94117647058823,0.5474452554744526,0.45255474452554745,0.2065217391304348,0.6486751717369971,0.06182531894013739,8.88671875
2024,NO,32.411764705882355,26.11764705882353,219.41176470588235,114.94117647058823,30.505882352941178,551,444,2023,35.64705882352941,28.235294117647058,248.52941176470588,102.47058823529412,31.364705882352943,32.411764705882355,26.11764705882353,0.5822222222222222,0.5250544662309368,66.17647058823529,0.4725274725274725,0.5274725274725275,0.19751166407465007,0.6177777777777778,0.08266666666666667,8.277227722772277
2025,NO,34.76470588235294,25.58823529411765,236.88235294117646,94.29411764705883,26.551764705882352,591,435,2024,32.411764705882355,26.11764705882353,219.41176470588235,114.94117647058823,30.505882352941178,34.76470588235294,25.58823529411765,0.5974903474903475,0.5209876543209877,60.94117647058823,0.4628099173553719,0.5371900826446281,0.20608108108108109,0.5694980694980695,0.09845559845559844,8.039927404718693
2015,NYG,38.9375,25.1875,281.25,100.5625,32.18125,623,403,2014,37.9375,28.0625,279.375,100.1875,33.56875,38.9375,25.1875,0,0,0,0,0,0,0,0,0
2016,NYG,37.375,24.875,251.6875,88.25,27.642500000000005,598,398,2015,38.9375,25.1875,281.25,100.5625,32.18125,37.375,24.875,0,0,0,0,0,0,0,0,0
2017,NYG,38,24.625,230,96.8125,26.13125,608,394,2016,37.375,24.875,251.6875,88.25,27.642500000000005,38,24.625,0,0,0,0,0,0,0,0,0
2018,NYG,36.4375,22.125,275.3125,103.125,31.950000000000003,583,354,2017,38,24.625,230,96.8125,26.13125,36.4375,22.125,0,0,0,0,0,0,0,0,0
2019,NYG,37.9375,22.625,254.375,105.3125,32.33125,607,362,2018,36.4375,22.125,275.3125,103.125,31.950000000000003,37.9375,22.625,0.644803229061554,0.5520581113801453,61.9375,0.5739644970414202,0.42603550295857984,0.1874015748031496,0.579212916246216,0.08678102926337034,7.500857632933105
2020,NYG,32.3125,24.9375,208.5,110.5,27.265,517,399,2019,37.9375,22.625,254.375,105.3125,32.33125,32.3125,24.9375,0.6712598425196851,0.5544303797468354,63.5,0.6470588235294118,0.3529411764705882,0.18042813455657492,0.7263779527559056,0.0984251968503937,8.054365733113674
2021,NYG,34.88235294117647,24.647058823529413,203.7058823529412,99.29411764705883,24.43058823529412,593,419,2020,32.3125,24.9375,208.5,110.5,27.265,34.88235294117647,24.647058823529413,0.6154639175257732,0.48661800486618007,60.625,0.6230769230769231,0.3769230769230769,0.1628721541155867,0.6474226804123712,0.27319587628865977,7.71953578336557
2022,NYG,30.58823529411765,30.58823529411765,201.8235294117647,148.1764705882353,34.30235294117647,520,520,2021,34.88235294117647,24.647058823529413,203.7058823529412,99.29411764705883,24.43058823529412,30.58823529411765,30.58823529411765,0.6312796208530805,0.5448430493273543,62.05882352941177,0.5982905982905983,0.4017094017094017,0.16113744075829384,0.6966824644549763,0.3004739336492891,7.357504215851602
2023,NYG,30.470588235294116,26.705882352941178,197.11764705882354,110.23529411764706,25.967058823529413,518,454,2022,30.58823529411765,30.58823529411765,201.8235294117647,148.1764705882353,34.30235294117647,30.470588235294116,26.705882352941178,0.5799086757990868,0.5097613882863341,64.41176470588235,0.4338235294117647,0.5661764705882353,0.12195121951219512,0.6310502283105023,0.16712328767123288,6.411538461538462
2024,NYG,34.76470588235294,24.941176470588236,207.11764705882354,104.88235294117646,26.890588235294118,591,424,2023,30.470588235294116,26.705882352941178,197.11764705882354,110.23529411764706,25.967058823529413,34.76470588235294,24.941176470588236,0.6352497643732328,0.5392953929539296,62.411764705882355,0.4876033057851239,0.5123966942148761,0.13861386138613865,0.7285579641847314,0.1460885956644675,7.308880308880309
2025,NYG,30.941176470588236,30.058823529411764,217.8235294117647,129.11764705882354,34.330588235294115,526,511,2024,34.76470588235294,24.941176470588236,207.11764705882354,104.88235294117646,26.890588235294118,30.941176470588236,30.058823529411764,0.6299065420560748,0.49264705882352944,62.94117647058823,0.578125,0.421875,0.15658914728682172,0.6925233644859813,0.13457943925233645,6.800338409475465
2015,NYJ,37.75,28,260.625,116.75,34.475,604,448,2014,31.125,31.6875,200.375,142.5,30.39,37.75,28,0,0,0,0,0,0,0,0,0
2016,NYJ,34.375,26.125,227.8125,112.625,28.125,550,418,2015,37.75,28,260.625,116.75,34.475,34.375,26.125,0,0,0,0,0,0,0,0,0
2017,NYJ,31.875,26.6875,218.8125,106.375,29.015,510,427,2016,34.375,26.125,227.8125,112.625,28.125,31.875,26.6875,0,0,0,0,0,0,0,0,0
2018,NYJ,32.75,25.5625,212.75,101.1875,27.25375,524,409,2017,31.875,26.6875,218.8125,106.375,29.015,32.75,25.5625,0,0,0,0,0,0,0,0,0
2019,NYJ,32.5625,23.9375,215.1875,78.5625,23.46375,521,383,2018,32.75,25.5625,212.75,101.1875,27.25375,32.5625,23.9375,0.5993820803295572,0.4757834757834758,60.6875,0.55,0.44999999999999996,0.202846975088968,0.5983522142121525,0.03501544799176107,8.849236641221374
2020,NYJ,31.1875,25.375,194.6875,105.1875,25.681250000000002,499,406,2019,32.5625,23.9375,215.1875,78.5625,23.46375,31.1875,25.375,0.6104166666666667,0.5141065830721003,60,0.69,0.31000000000000005,0.20797227036395147,0.659375,0.10520833333333332,8.08637236084453
2021,NYJ,35.470588235294116,22.352941176470587,232.88235294117646,98.05882352941177,28.768235294117652,603,380,2020,31.1875,25.375,194.6875,105.1875,25.681250000000002,35.470588235294116,22.352941176470587,0.6052631578947368,0.4971751412429379,59.375,0.5092592592592593,0.4907407407407407,0.20772058823529413,0.6094736842105263,0.06421052631578947,8.526104417670682
2022,NYJ,36.88235294117647,23.823529411764707,237.64705882352942,99.17647058823529,27.541176470588237,627,405,2021,35.470588235294116,22.352941176470587,232.88235294117646,98.05882352941177,28.768235294117652,36.88235294117647,23.823529411764707,0.6516746411483254,0.5272277227722773,61.47058823529411,0.5308641975308642,0.4691358024691358,0.15128593040847202,0.6832535885167464,0.0985645933014354,7.212271973466003
2023,NYJ,35.35294117647059,22.823529411764707,198.41176470588235,96.88235294117646,22.683529411764706,601,388,2022,36.88235294117647,23.823529411764707,237.64705882352942,99.17647058823529,27.541176470588237,35.35294117647059,22.823529411764707,0.6405959031657356,0.5299334811529933,63.1764705882353,0.5611510791366906,0.4388489208633094,0.20029895366218237,0.6731843575418994,0.08286778398510242,8.250398724082935
2024,NYJ,35.705882352941174,21.352941176470587,236.23529411764707,91.82352941176471,28.749411764705883,607,363,2023,35.35294117647059,22.823529411764707,198.41176470588235,96.88235294117646,22.683529411764706,35.705882352941174,21.352941176470587,0.6603595080416272,0.4948453608247423,62.1764705882353,0.6403508771929824,0.35964912280701755,0.1424287856071964,0.6281929990539262,0.09271523178807949,6.655574043261232
2025,NYJ,29.058823529411764,26.823529411764707,163.76470588235293,123.29411764705883,26.291764705882354,494,456,2024,35.705882352941174,21.352941176470587,236.23529411764707,91.82352941176471,28.749411764705883,29.058823529411764,26.823529411764707,0.6584887144259077,0.545045045045045,59.94117647058823,0.72,0.28,0.17917304747320062,0.7350343473994112,0.08635917566241413,6.799011532125206
2015,PHI,38.9375,27.625,271.3125,108.9375,33.12125,623,442,2014,38.8125,29.625,286.3125,124.5,36.6525,38.9375,27.625,0,0,0,0,0,0,0,0,0
2016,PHI,38.0625,27.375,237.375,113.3125,30.82625,609,438,2015,38.9375,27.625,271.3125,108.9375,33.12125,38.0625,27.375,0,0,0,0,0,0,0,0,0
2017,PHI,35.25,29.5625,247.9375,132.1875,36.011250000000004,564,473,2016,38.0625,27.375,237.375,113.3125,30.82625,35.25,29.5625,0,0,0,0,0,0,0,0,0
2018,PHI,37.4375,24.875,282.75,98.125,32.8725,599,398,2017,35.25,29.5625,247.9375,132.1875,36.011250000000004,37.4375,24.875,0,0,0,0,0,0,0,0,0
2019,PHI,38.3125,28.375,253.9375,121.1875,35.02625,613,454,2018,37.4375,24.875,282.75,98.125,32.8725,38.3125,28.375,0.6318312559923298,0.6071428571428571,65.1875,0.5287356321839081,0.47126436781609193,0.16380655226209048,0.7737296260786194,0.07861936720997123,7.440734557595993
2020,PHI,37.375,25.1875,233,126.6875,33.48875,598,403,2019,38.3125,28.375,253.9375,121.1875,35.02625,37.375,25.1875,0.6129612961296129,0.5524017467248908,69.4375,0.5411764705882353,0.45882352941176474,0.1807044410413476,0.7110711071107111,0.126012601260126,8.034313725490197
2021,PHI,29.058823529411764,32.35294117647059,210.88235294117646,159.7058823529412,37.93529411764706,494,550,2020,37.375,25.1875,233,126.6875,33.48875,29.058823529411764,32.35294117647059,0.6645101663585952,0.5513392857142857,67.625,0.5882352941176471,0.4117647058823529,0.2044776119402985,0.800369685767098,0.14510166358595197,8.95819397993311
2022,PHI,31.529411764705884,32,256.70588235294116,147.58823529411765,42.203529411764706,536,544,2021,29.058823529411764,32.35294117647059,210.88235294117646,159.7058823529412,37.93529411764706,31.529411764705884,32,0.5393154486586494,0.5034168564920274,63.588235294117645,0.43617021276595747,0.5638297872340425,0.23062381852551983,0.8260869565217391,0.16003700277520813,8.562753036437247
2023,PHI,33.11764705882353,30,239.23529411764707,128.8235294117647,35.86352941176471,563,510,2022,31.529411764705884,32,256.70588235294116,147.58823529411765,42.203529411764706,33.11764705882353,30,0.5549645390070922,0.6139534883720931,66.3529411764706,0.3743589743589744,0.6256410256410256,0.1962134251290878,0.8829787234042553,0.1950354609929078,8.287313432835822
2024,PHI,26.352941176470587,36.529411764705884,206.88235294117646,179.2941176470588,42.08705882352941,448,621,2023,33.11764705882353,30,239.23529411764707,128.8235294117647,35.86352941176471,26.352941176470587,36.529411764705884,0.5861759425493717,0.5833333333333334,65.52941176470588,0.39655172413793105,0.603448275862069,0.19071310116086235,0.9272890484739676,0.16786355475763015,8.603907637655418
2025,PHI,29.235294117647058,28.11764705882353,205.76470588235293,116.94117647058823,32.042352941176475,497,478,2024,26.352941176470587,36.529411764705884,206.88235294117646,179.2941176470588,42.08705882352941,29.235294117647058,28.11764705882353,0.4785714285714286,0.4783599088838269,65.88235294117646,0.3703703703703703,0.6296296296296298,0.1680161943319838,0.8133928571428571,0.24553571428571427,7.774553571428571
2015,PIT,36.875,24.25,301.375,107.75,35.33,590,388,2014,38.25,26.4375,312.3125,109.5,35.4425,36.875,24.25,0,0,0,0,0,0,0,0,0
2016,PIT,37.25,25.5625,273.5625,110,35.0675,596,409,2015,36.875,24.25,301.375,107.75,35.33,37.25,25.5625,0,0,0,0,0,0,0,0,0
2017,PIT,36.9375,27.3125,283.875,104.1875,33.52375,591,437,2016,37.25,25.5625,273.5625,110,35.0675,36.9375,27.3125,0,0,0,0,0,0,0,0,0
2018,PIT,43.0625,21.5625,323.375,90.3125,36.71625,689,345,2017,36.9375,27.3125,283.875,104.1875,33.52375,43.0625,21.5625,0,0,0,0,0,0,0,0,0
2019,PIT,31.875,24.6875,200.875,90.4375,24.20375,510,395,2018,43.0625,21.5625,323.375,90.3125,36.71625,31.875,24.6875,0.6886171213546566,0.6477024070021882,66.4375,0.6887417218543046,0.3112582781456954,0.18802228412256267,0.7789275634995296,0.14863593603010347,7.731494920174166
2020,PIT,41,23.3125,258.0625,84.4375,32.01625,656,373,2019,31.875,24.6875,200.875,90.4375,24.20375,41,23.3125,0.5991471215351812,0.5230414746543779,58.625,0.48695652173913045,0.5130434782608695,0.19889502762430936,0.7569296375266524,0.04371002132196162,7.894117647058824
2021,PIT,39.05882352941177,24.176470588235293,236.2941176470588,93.11764705882354,27.704705882352943,664,411,2020,41,23.3125,258.0625,84.4375,32.01625,39.05882352941177,24.176470588235293,0.6479007633587787,0.5955334987593052,65.5,0.5870967741935483,0.41290322580645167,0.17629629629629628,0.8043893129770993,0.08778625954198473,7.099085365853658
2022,PIT,33.588235294117645,29.41176470588235,215.35294117647058,121.94117647058823,29.278823529411767,571,500,2021,39.05882352941177,24.176470588235293,236.2941176470588,93.11764705882354,27.704705882352943,33.588235294117645,29.41176470588235,0.6377459749552773,0.5284974093264249,65.76470588235294,0.7284768211920529,0.2715231788079471,0.15134370579915135,0.7495527728085868,0.15295169946332737,6.695324283559578
2023,PIT,29.764705882352942,28.647058823529413,201.23529411764707,118.23529411764706,28.578823529411768,506,487,2022,33.588235294117645,29.41176470588235,215.35294117647058,121.94117647058823,29.278823529411767,29.764705882352942,28.647058823529413,0.579136690647482,0.4901185770750988,65.41176470588235,0.5064102564102564,0.4935897435897436,0.184640522875817,0.670863309352518,0.11420863309352518,8.245183887915937
2024,PIT,29.352941176470587,31.352941176470587,212.1764705882353,127.41176470588235,31.110588235294117,499,533,2023,29.764705882352942,28.647058823529413,201.23529411764707,118.23529411764706,28.578823529411768,29.352941176470587,31.352941176470587,0.5503875968992248,0.45248868778280543,60.705882352941174,0.421875,0.578125,0.17647058823529413,0.6831395348837209,0.06976744186046512,7.480237154150197
2025,PIT,32.35294117647059,23.941176470588236,213.64705882352942,103.29411764705883,30.64,550,407,2024,29.352941176470587,31.352941176470587,212.1764705882353,127.41176470588235,31.110588235294117,32.35294117647059,23.941176470588236,0.543859649122807,0.5049701789264414,63.705882352941174,0.49710982658959535,0.5028901734104047,0.17272727272727273,0.5724838411819021,0.234533702677747,7.907815631262525
2015,SEA,30.5625,31.25,253.8125,141.75,36.5775,489,500,2014,28.375,32.8125,218.25,172.625,38.4925,30.5625,31.25,0,0,0,0,0,0,0,0,0
2016,SEA,35.4375,25.1875,276.375,99.4375,31.62375,567,403,2015,30.5625,31.25,253.8125,141.75,36.5775,35.4375,25.1875,0,0,0,0,0,0,0,0,0
2017,SEA,34.6875,25.5625,248.6875,101.8125,30.128749999999997,555,409,2016,35.4375,25.1875,276.375,99.4375,31.62375,34.6875,25.5625,0,0,0,0,0,0,0,0,0
2018,SEA,26.6875,33.375,215.5,160,38.995000000000005,427,534,2017,34.6875,25.5625,248.6875,101.8125,30.128749999999997,26.6875,33.375,0,0,0,0,0,0,0,0,0
2019,SEA,32.3125,30.0625,256.875,137.5,37.4,517,481,2018,26.6875,33.375,215.5,160,38.995000000000005,32.3125,30.0625,0.5014807502467917,0.39787234042553193,63.3125,0.48366013071895425,0.5163398692810457,0.21920668058455112,0.6762092793682132,0.06811451135241856,8.976580796252927
2020,SEA,35.1875,25.6875,265.3125,123.1875,38.556250000000006,563,411,2019,32.3125,30.0625,256.875,137.5,37.4,35.1875,25.6875,0.5834127740705434,0.5161290322580645,65.5625,0.611764705882353,0.388235294117647,0.2204585537918871,0.69780743565300285,0.04766444232602478,9.406189555125726
2021,SEA,29.11764705882353,24.294117647058822,224.41176470588235,122,34.588235294117645,495,413,2020,35.1875,25.6875,265.3125,123.1875,38.556250000000006,29.11764705882353,24.294117647058822,0.650390625,0.6391982182628062,64,0.5947712418300654,0.40522875816993464,0.17455138662316477,0.6875,0.0556640625,8.58614564831261
2022,SEA,33.705882352941174,25,251.88235294117646,120.11764705882354,33.38117647058824,573,425,2021,29.11764705882353,24.294117647058822,224.41176470588235,122,34.588235294117645,33.705882352941174,25,0.5962343096234309,0.5152224824355972,56.23529411764706,0.5433070866141733,0.45669291338582674,0.22283609576427257,0.6349372384937239,0.18305439330543932,9.33131313131313
