player_id,position,draft_year_24,talent_prior_fppg_24,rookie_actual_fppg_24,talent_prior_source_24
00-0037098,WR,2022,0,4.175000000000001,chronological_college_combine_ridge
00-0037272,WR,2022,1.9650805812038676,0.3466666666666667,chronological_college_combine_ridge
00-0038124,WR,2022,5.30959133190156,10.257142857142856,chronological_college_combine_ridge
00-0037240,WR,2022,8.670989078912354,2.4333333333333336,chronological_college_combine_ridge
00-0037740,WR,2022,7.782737420456084,10.364705882352942,chronological_college_combine_ridge
00-0037300,WR,2022,1.362828973148617,0.9285714285714286,chronological_college_combine_ridge
00-0037093,WR,2022,0.4581782835721161,0.5666666666666668,chronological_college_combine_ridge
00-0038115,TE,2022,2.8866854172023855,5.454545454545454,chronological_college_combine_ridge
00-0037086,TE,2022,1.5447901818165288,1.7666666666666666,chronological_college_combine_ridge
00-0037252,TE,2022,3.3297486043461966,6.959999999999999,chronological_college_combine_ridge
00-0038041,TE,2022,2.1767279035778926,3.536363636363637,chronological_college_combine_ridge
00-0037306,TE,2022,0.6375591552073835,0,chronological_college_combine_ridge
00-0037311,TE,2022,0.1820648500711165,1.3461538461538463,chronological_college_combine_ridge
00-0038046,TE,2022,2.2875499485989135,6.9,chronological_college_combine_ridge
00-0037838,TE,2022,1.7433002771847605,5.235714285714287,chronological_college_combine_ridge
00-0037744,TE,2022,3.156957573594088,3.9166666666666665,chronological_college_combine_ridge
00-0037282,TE,2022,1.7156023763157955,2.85,chronological_college_combine_ridge
00-0037317,TE,2022,0.1843110525351589,0,chronological_college_combine_ridge
00-0037292,TE,2022,0.5878614230797287,0,chronological_college_combine_ridge
00-0037809,TE,2022,2.5076178434403955,4.95,chronological_college_combine_ridge
00-0038129,TE,2022,2.6840636636004747,4.50625,chronological_college_combine_ridge
00-0037277,TE,2022,1.8944186749470213,3.8285714285714287,chronological_college_combine_ridge
00-0037805,TE,2022,3.069584070793824,0.65,chronological_college_combine_ridge
00-0037078,TE,2022,2.0404100244142542,0.4714285714285715,chronological_college_combine_ridge
00-0037755,TE,2022,3.6192926491975195,5.141666666666667,chronological_college_combine_ridge
00-0039107,QB,2023,4.561823472918244,0,chronological_college_combine_ridge
00-0038391,QB,2023,3.25426680185892,0.64,chronological_college_combine_ridge
00-0038637,QB,2023,3.980563470226292,0,chronological_college_combine_ridge
00-0038998,QB,2023,5.3998214675017335,0,chronological_college_combine_ridge
00-0038598,QB,2023,4.46965312263107,2.04,chronological_college_combine_ridge
00-0038550,QB,2023,5.825969763265898,0,chronological_college_combine_ridge
00-0039152,QB,2023,7.2652973351175145,11.55777777777778,chronological_college_combine_ridge
00-0038400,QB,2023,4.796844062099523,0,chronological_college_combine_ridge
00-0038579,QB,2023,5.11008521147645,11.80181818181818,chronological_college_combine_ridge
00-0039164,QB,2023,9.686351258376208,17.17,chronological_college_combine_ridge
00-0039163,QB,2023,9.240702428736114,18.634666666666664,chronological_college_combine_ridge
00-0038583,QB,2023,4.856509793842006,2.8714285714285714,chronological_college_combine_ridge
00-0038582,QB,2023,5.000053398176533,1.2466666666666668,chronological_college_combine_ridge
00-0039150,QB,2023,9.339884879550612,10.27375,chronological_college_combine_ridge
00-0038389,RB,2023,3.659077761023558,2.466666666666667,chronological_college_combine_ridge
00-0039040,RB,2023,4.783525289414792,16.10909090909091,chronological_college_combine_ridge
00-0038555,RB,2023,6.720799575855664,1.8692307692307695,chronological_college_combine_ridge
00-0038597,RB,2023,4.187467142454858,3.875,chronological_college_combine_ridge
00-0039165,RB,2023,8.182013615044836,5.6000000000000005,chronological_college_combine_ridge
00-0039136,RB,2023,0.6945338964613375,0.47500000000000003,chronological_college_combine_ridge
00-0039139,RB,2023,12.366640277469754,14.406666666666666,chronological_college_combine_ridge
00-0038396,RB,2023,2.3759719316754255,1,chronological_college_combine_ridge
00-0038397,RB,2023,3.71309976547432,1.2000000000000002,chronological_college_combine_ridge
00-0039021,RB,2023,5.034960636084018,5.673333333333334,chronological_college_combine_ridge
00-0039046,RB,2023,0.6542014101971607,0,chronological_college_combine_ridge
00-0038636,RB,2023,0.11493748349007693,0,chronological_college_combine_ridge
00-0038551,RB,2023,6.37643833770832,5.471428571428572,chronological_college_combine_ridge
00-0038409,RB,2023,0.6262958721430238,0,chronological_college_combine_ridge
00-0038638,RB,2023,0.3184014398736035,0,chronological_college_combine_ridge
00-0038542,RB,2023,15.381140929456825,12.782352941176471,chronological_college_combine_ridge
00-0038611,RB,2023,1.1867666270039212,4.1000000000000005,chronological_college_combine_ridge
00-0039032,RB,2023,6.161705862552462,7.51764705882353,chronological_college_combine_ridge
00-0038622,RB,2023,1.2489806573374564,1.9166666666666667,chronological_college_combine_ridge
00-0038994,WR,2023,8.297256378731637,10.958823529411765,chronological_college_combine_ridge
00-0038647,WR,2023,0.6908261165846471,2.1384615384615384,chronological_college_combine_ridge
00-0038608,WR,2023,3.0974311735796287,0.9666666666666668,chronological_college_combine_ridge
00-0038640,WR,2023,0.9173319353881862,3.1333333333333333,chronological_college_combine_ridge
00-0038573,WR,2023,3.604419067008806,1.4235294117647062,chronological_college_combine_ridge
00-0038977,WR,2023,4.154825125913098,14.15,chronological_college_combine_ridge
00-0038621,WR,2023,1.0666089114038035,6.05,chronological_college_combine_ridge
00-0038632,WR,2023,0.4432525613053577,0.2,chronological_college_combine_ridge
00-0038997,WR,2023,4.380334075290241,7.241176470588236,chronological_college_combine_ridge
00-0038507,WR,2023,0.7979650424238559,0,chronological_college_combine_ridge
00-0039064,WR,2023,6.770503037593447,10.36875,chronological_college_combine_ridge
00-0038627,WR,2023,1.149384241558613,0.35,chronological_college_combine_ridge
00-0038618,WR,2023,1.6797822409580148,1.4916666666666665,chronological_college_combine_ridge
00-0038938,WR,2023,4.395668006282797,3.7538461538461543,chronological_college_combine_ridge
00-0038619,WR,2023,1.1952558225110406,3.9181818181818184,chronological_college_combine_ridge
00-0038544,WR,2023,5.037864839262981,4.411764705882353,chronological_college_combine_ridge
00-0008704,WR,2023,0,0,chronological_college_combine_ridge
00-0038576,WR,2023,2.619652488957722,1.018181818181818,chronological_college_combine_ridge
00-0038976,WR,2023,6.252977894800913,3.60625,chronological_college_combine_ridge
00-0039062,WR,2023,5.589494971880781,4.220000000000001,chronological_college_combine_ridge
00-0039075,WR,2023,1.1823203898034282,14.470588235294118,chronological_college_combine_ridge
00-0039052,WR,2023,1.7196396911257161,4.6000000000000005,chronological_college_combine_ridge
00-0038612,WR,2023,1.1664850133112474,6.825,chronological_college_combine_ridge
00-0039146,WR,2023,5.281497890013902,11.450000000000001,chronological_college_combine_ridge
00-0039067,WR,2023,4.907773457811595,10.9375,chronological_college_combine_ridge
00-0038941,WR,2023,2.846497860296753,2.2615384615384615,chronological_college_combine_ridge
00-0038543,WR,2023,6.616548519024973,6.958823529411766,chronological_college_combine_ridge
00-0016472,WR,2023,0,0,chronological_college_combine_ridge
00-0038979,WR,2023,4.243750325365606,3.063636363636364,chronological_college_combine_ridge
00-0038563,WR,2023,3.669837575489981,4.792307692307692,chronological_college_combine_ridge
00-0038606,WR,2023,2.1790364640694304,4.15,chronological_college_combine_ridge
00-0038393,WR,2023,2.329979239417501,6.817333333333334,chronological_college_combine_ridge
00-0038559,WR,2023,3.727845175476739,7.1923076923076925,chronological_college_combine_ridge
00-0039074,TE,2023,1.9861228307366499,2.9285714285714284,chronological_college_combine_ridge
00-0039050,TE,2023,1.721698164260363,1.3833333333333335,chronological_college_combine_ridge
00-0039041,TE,2023,1.631445555741507,2.6636363636363636,chronological_college_combine_ridge
00-0038933,TE,2023,4.8067836262359815,7.2375,chronological_college_combine_ridge
00-0038996,TE,2023,3.3079864949291036,4.5,chronological_college_combine_ridge
00-0038406,TE,2023,1.3290178992796287,0,chronological_college_combine_ridge
00-0039065,TE,2023,4.363326846489614,11.311764705882354,chronological_college_combine_ridge
00-0038564,TE,2023,3.2291712794361858,0,chronological_college_combine_ridge
00-0038394,TE,2023,1.974299879803723,2.7,chronological_college_combine_ridge
00-0039066,TE,2023,4.193434032710326,4.300000000000001,chronological_college_combine_ridge
00-0039144,TE,2023,4.230832022222942,5.290909090909091,chronological_college_combine_ridge
00-0038547,TE,2023,3.583040993692781,1.875,chronological_college_combine_ridge
00-0038590,TE,2023,2.1748517055012533,0,chronological_college_combine_ridge
00-0038935,TE,2023,3.697166673839538,1.7142857142857142,chronological_college_combine_ridge
00-0038558,TE,2023,3.3644857894429077,1.2000000000000002,chronological_college_combine_ridge
00-0038589,TE,2023,1.8898723551359204,2.211111111111111,chronological_college_combine_ridge
00-0038643,TE,2023,0.5365994313755916,0,chronological_college_combine_ridge
00-0039910,QB,2024,13.278687189786446,20.57764705882353,chronological_college_combine_ridge
00-0039801,QB,2024,1.9376754053592398,0,chronological_college_combine_ridge
00-0039851,QB,2024,14.167909081217854,13.933846153846154,chronological_college_combine_ridge
00-0039923,QB,2024,12.122719427209962,0,chronological_college_combine_ridge
00-0039398,QB,2024,3.6643462144741754,19.240000000000002,chronological_college_combine_ridge
00-0039732,QB,2024,10.387876047935318,18.629411764705882,chronological_college_combine_ridge
00-0039917,QB,2024,11.158781459735401,8.82,chronological_college_combine_ridge
00-0039238,QB,2024,3.3113661747061296,0,chronological_college_combine_ridge
00-0039376,QB,2024,2.537988986207055,10.468571428571428,chronological_college_combine_ridge
00-0039797,QB,2024,3.477523712266235,0,chronological_college_combine_ridge
00-0039918,QB,2024,14.665400766772553,14.97294117647059,chronological_college_combine_ridge
00-0039796,RB,2024,2.3329077190325513,0.62,chronological_college_combine_ridge
00-0039794,RB,2024,4.511517942520081,4.452941176470588,chronological_college_combine_ridge
00-0039921,RB,2024,7.457162394180678,3.6666666666666665,chronological_college_combine_ridge
00-0039344,RB,2024,7.95996519429675,2,chronological_college_combine_ridge
00-0039738,RB,2024,6.47412142006967,2.0000000000000004,chronological_college_combine_ridge
00-0039798,RB,2024,3.4410146997406983,3.184615384615385,chronological_college_combine_ridge
00-0039875,RB,2024,3.3742899168504334,6.329411764705883,chronological_college_combine_ridge
00-0039373,RB,2024,5.043954713347558,3.553846153846154,chronological_college_combine_ridge
00-0039363,RB,2024,5.448167547831067,5.54375,chronological_college_combine_ridge
00-0039361,RB,2024,4.355653975096776,12.994117647058822,chronological_college_combine_ridge
00-0039405,RB,2024,1.3804206464931108,0,chronological_college_combine_ridge
00-0039407,RB,2024,2.5653904122047675,-0.3333333333333333,chronological_college_combine_ridge
00-0039811,RB,2024,6.396613394189714,2.3,chronological_college_combine_ridge
00-0039393,RB,2024,1.8191320185685167,1.6,chronological_college_combine_ridge
00-0039385,RB,2024,3.3687380735280983,0,chronological_college_combine_ridge
00-0039746,RB,2024,3.7515270044263365,1.0538461538461539,chronological_college_combine_ridge
00-0039384,RB,2024,3.9978117239506346,9.605882352941178,chronological_college_combine_ridge
00-0039364,RB,2024,3.504280970474836,0.7333333333333334,chronological_college_combine_ridge
00-0039391,RB,2024,3.22884572861664,3.3555555555555556,chronological_college_combine_ridge
00-0039874,RB,2024,6.651064872193215,1.9384615384615387,chronological_college_combine_ridge
00-0039853,WR,2024,4.035257544219949,0.2833333333333334,chronological_college_combine_ridge
00-0039810,WR,2024,4.484190849180706,1.5875000000000001,chronological_college_combine_ridge
00-0039901,WR,2024,7.616607262362993,7.3076923076923075,chronological_college_combine_ridge
00-0039920,WR,2024,4.467595480848153,0.7399999999999999,chronological_college_combine_ridge
00-0039365,WR,2024,3.31420600475621,0.7133333333333333,chronological_college_combine_ridge
00-0039410,WR,2024,1.155901316131273,1.688888888888889,chronological_college_combine_ridge
00-0039868,WR,2024,5.063145459876584,3.31875,chronological_college_combine_ridge
00-0039816,WR,2024,2.9755750608002987,0.35000000000000003,chronological_college_combine_ridge
00-0007024,WR,2024,4.362766637373287,0,chronological_college_combine_ridge
00-0039849,WR,2024,8.820450166860368,9.852941176470589,chronological_college_combine_ridge
00-0039392,WR,2024,2.2453394575200907,0.06666666666666667,chronological_college_combine_ridge
00-0039437,WR,2024,0.6893261420518317,0,chronological_college_combine_ridge
00-0039342,WR,2024,6.184862501692603,6.706666666666666,chronological_college_combine_ridge
00-0039355,WR,2024,3.988413911572149,1.9846153846153847,chronological_college_combine_ridge
00-0039915,WR,2024,6.423299862797282,12.36875,chronological_college_combine_ridge
00-0039855,WR,2024,4.292494554599812,8.992307692307692,chronological_college_combine_ridge
00-0039386,WR,2024,2.29975385021659,5.575,chronological_college_combine_ridge
00-0039890,WR,2024,5.3735059883243705,2.485882352941177,chronological_college_combine_ridge
00-0039337,WR,2024,9.415352470702288,14.473333333333334,chronological_college_combine_ridge
00-0039919,WR,2024,8.204198836089748,7.052941176470589,chronological_college_combine_ridge
00-0039397,WR,2024,1.249805877662029,0,chronological_college_combine_ridge
00-0039916,WR,2024,6.159513657242157,7.090909090909091,chronological_college_combine_ridge
00-0039907,WR,2024,6.284763457730976,1.9071428571428573,chronological_college_combine_ridge
00-0039415,WR,2024,1.5337424304603122,0,chronological_college_combine_ridge
00-0039747,WR,2024,2.155212862567864,4.733333333333333,chronological_college_combine_ridge
00-0039893,WR,2024,6.9865172965132265,13.911764705882353,chronological_college_combine_ridge
00-0039379,WR,2024,2.707243352284725,0.6166666666666667,chronological_college_combine_ridge
00-0039424,WR,2024,0.6698839306470246,6.615384615384615,chronological_college_combine_ridge
00-0039792,WR,2024,3.4033744381758284,2.8666666666666667,chronological_college_combine_ridge
00-0039394,WR,2024,1.430754389334987,0.9500000000000001,chronological_college_combine_ridge
00-0039880,WR,2024,1.8801013235115998,3.1285714285714286,chronological_college_combine_ridge
00-0039884,WR,2024,0,0,chronological_college_combine_ridge
00-0039751,WR,2024,0.9074710470593945,2.9642857142857144,chronological_college_combine_ridge
00-0039236,WR,2024,2.0020779343773154,1.23,chronological_college_combine_ridge
00-0039739,WR,2024,4.9918626623559526,0,chronological_college_combine_ridge
00-0039894,WR,2024,7.6858366690306115,9.85625,chronological_college_combine_ridge
00-0039814,TE,2024,2.896008065646778,3.225,chronological_college_combine_ridge
00-0039793,TE,2024,3.0776349415622115,4.233333333333333,chronological_college_combine_ridge
00-0039420,TE,2024,0.9422866667919936,0.75,chronological_college_combine_ridge
00-0039338,TE,2024,6.317039641442865,12.158823529411764,chronological_college_combine_ridge
00-0039754,TE,2024,1.0721604601710122,5.65,chronological_college_combine_ridge
00-0039847,TE,2024,2.0360142412399225,4.872727272727273,chronological_college_combine_ridge
00-0039399,TE,2024,0.9469577182679039,0,chronological_college_combine_ridge
00-0039737,TE,2024,3.475080035847836,0.8375,chronological_college_combine_ridge
00-0039356,TE,2024,3.0235910869707725,3.7800000000000002,chronological_college_combine_ridge
00-0039912,TE,2024,4.374205721427485,1.6142857142857143,chronological_college_combine_ridge
00-0039359,TE,2024,1.866116981996536,1.9142857142857144,chronological_college_combine_ridge
00-0039824,TE,2024,2.6640917006375466,1.2000000000000002,chronological_college_combine_ridge
00-0040691,QB,2025,10.695628387946556,17.255714285714284,chronological_college_combine_ridge
00-0040234,QB,2025,2.8978649876570173,8.169999999999998,chronological_college_combine_ridge
00-0040704,QB,2025,5.918631985950735,7.008,chronological_college_combine_ridge
00-0040203,QB,2025,3.9573485230792467,0,chronological_college_combine_ridge
00-0040206,QB,2025,3.719903507619929,6.6,chronological_college_combine_ridge
00-0040014,QB,2025,3.919705002712985,0,chronological_college_combine_ridge
00-0040211,QB,2025,2.6589934446288352,0,chronological_college_combine_ridge
00-0040222,QB,2025,0.40113002078597526,0,chronological_college_combine_ridge
00-0040673,QB,2025,7.009069754898081,-0.5333333333333333,chronological_college_combine_ridge
00-0040589,QB,2025,1.798126324473294,0,chronological_college_combine_ridge
00-0040668,QB,2025,4.6533698264489045,10.8625,chronological_college_combine_ridge
00-0040743,QB,2025,8.256498741557635,14.360000000000001,chronological_college_combine_ridge
00-0040676,QB,2025,14.682835896212175,11.803529411764705,chronological_college_combine_ridge
00-0040238,RB,2025,1.3080296174854402,1.2375,chronological_college_combine_ridge
00-0040586,RB,2025,3.9748055942507103,3.9799999999999995,chronological_college_combine_ridge
00-0040208,RB,2025,3.1701447431200616,0.4916666666666667,chronological_college_combine_ridge
00-0040242,RB,2025,0.12617886084320584,7.988235294117648,chronological_college_combine_ridge
00-0040644,RB,2025,5.592662632953663,0.7176470588235295,chronological_college_combine_ridge
00-0040179,RB,2025,5.379698936529685,1.9200000000000004,chronological_college_combine_ridge
00-0040198,RB,2025,3.3350417035448325,2.9764705882352946,chronological_college_combine_ridge
00-0040666,RB,2025,12.431632209880123,13.3,chronological_college_combine_ridge
00-0040730,RB,2025,8.648272707845399,10.770588235294117,chronological_college_combine_ridge
00-0040734,RB,2025,9.448477976605858,11.100000000000001,chronological_college_combine_ridge
00-0040692,RB,2025,4.9635209817505705,0,chronological_college_combine_ridge
00-0040177,RB,2025,4.29808504778127,0,chronological_college_combine_ridge
00-0040122,RB,2025,13.490388275814597,12.799999999999999,chronological_college_combine_ridge
00-0040142,RB,2025,5.9619284063404185,0.8300000000000001,chronological_college_combine_ridge
00-0040784,RB,2025,10.075268937863333,11.057142857142855,chronological_college_combine_ridge
00-0040021,RB,2025,0,9.9,chronological_college_combine_ridge
00-0040583,RB,2025,5.548557711746311,8.31875,chronological_college_combine_ridge
00-0040651,RB,2025,2.4922021252761457,0,chronological_college_combine_ridge
00-0040236,RB,2025,1.4842903343875566,7.8647058823529425,chronological_college_combine_ridge
00-0040205,RB,2025,1.0448875680553686,0.17500000000000002,chronological_college_combine_ridge
00-0040202,RB,2025,3.090850902501162,5.722222222222222,chronological_college_combine_ridge
00-0040649,RB,2025,3.464856519422528,0,chronological_college_combine_ridge
00-0040162,RB,2025,4.558485366066801,4.873333333333333,chronological_college_combine_ridge
00-0040715,RB,2025,4.958022062138388,14.2125,chronological_college_combine_ridge
00-0040078,RB,2025,1.6948904000493552,2.988235294117647,chronological_college_combine_ridge
00-0040719,RB,2025,6.941528887472444,5.573333333333334,chronological_college_combine_ridge
00-0040170,WR,2025,3.287178760982201,6,chronological_college_combine_ridge
00-0040729,WR,2025,3.5950262485142117,2.3142857142857145,chronological_college_combine_ridge
00-0040247,WR,2025,0.3868085274301818,0,chronological_college_combine_ridge
00-0040134,WR,2025,4.993657719302585,4.561538461538462,chronological_college_combine_ridge
00-0040735,WR,2025,7.286398385636071,6.96,chronological_college_combine_ridge
00-0040705,WR,2025,3.4494786954061656,5.41764705882353,chronological_college_combine_ridge
00-0040129,WR,2025,6.94823926239693,9.541176470588237,chronological_college_combine_ridge
00-0040154,WR,2025,4.110080154234718,0.3333333333333333,chronological_college_combine_ridge
00-0040667,WR,2025,7.233516734691566,3.9642857142857144,chronological_college_combine_ridge
00-0040727,WR,2025,5.4793440797771575,3.4,chronological_college_combine_ridge
00-0040130,WR,2025,6.340244230095876,6.411764705882353,chronological_college_combine_ridge
00-0040218,WR,2025,1.9343974966091249,2.3200000000000003,chronological_college_combine_ridge
00-0040648,WR,2025,2.8288357916031317,6.575,chronological_college_combine_ridge
00-0040237,WR,2025,1.2731944931598937,5.2266666666666675,chronological_college_combine_ridge
00-0040184,WR,2025,2.549648062559659,1.36,chronological_college_combine_ridge
00-0040164,WR,2025,2.910176129771579,2.08,chronological_college_combine_ridge
00-0040241,WR,2025,1.2583443739499318,0,chronological_college_combine_ridge
00-0040124,WR,2025,8.357408133124054,10.494117647058824,chronological_college_combine_ridge
00-0040220,WR,2025,0.8883835551188783,0,chronological_college_combine_ridge
00-0040590,WR,2025,1.4436654739565495,2.0200000000000005,chronological_college_combine_ridge
00-0040138,WR,2025,4.248400063581539,3.258823529411765,chronological_college_combine_ridge
00-0040646,WR,2025,3.3820051142399645,0.7,chronological_college_combine_ridge
00-0040582,WR,2025,3.401412693181568,0.7692307692307693,chronological_college_combine_ridge
00-0040669,WR,2025,4.452884020670706,4.8500000000000005,chronological_college_combine_ridge
00-0040581,WR,2025,3.678061313812928,1.6818181818181819,chronological_college_combine_ridge
00-0040172,WR,2025,3.0410838443710357,1.8,chronological_college_combine_ridge
00-0040075,WR,2025,2.1097772215769393,0,chronological_college_combine_ridge
00-0040653,WR,2025,1.458563882300581,0,chronological_college_combine_ridge
00-0040131,WR,2025,4.956238667190662,3.1571428571428575,chronological_college_combine_ridge
00-0040009,WR,2025,4.304241414685317,1.7083333333333333,chronological_college_combine_ridge
00-0040739,TE,2025,4.962846878579654,2.4153846153846157,chronological_college_combine_ridge
00-0040215,TE,2025,2.1359562974837005,0,chronological_college_combine_ridge
00-0040187,TE,2025,1.8273495510432347,2.7642857142857147,chronological_college_combine_ridge
00-0040663,TE,2025,4.19266194820741,9.4,chronological_college_combine_ridge
00-0040737,TE,2025,4.473532872497129,4.236363636363636,chronological_college_combine_ridge
00-0040225,TE,2025,1.220729464378645,0,chronological_college_combine_ridge
00-0040189,TE,2025,1.6869854721316735,7.260000000000001,chronological_college_combine_ridge
00-0040194,TE,2025,1.028398953778049,3.4384615384615387,chronological_college_combine_ridge
00-0040584,TE,2025,3.11077137078478,4.35625,chronological_college_combine_ridge
00-0040250,TE,2025,0.2630521164896182,0,chronological_college_combine_ridge
00-0040240,TE,2025,0.1746662683295975,0,chronological_college_combine_ridge
00-0040126,TE,2025,7.655039307219808,8.50625,chronological_college_combine_ridge
00-0040244,TE,2025,0.6290961428430961,2,chronological_college_combine_ridge
00-0040736,TE,2025,5.722781202420932,4.992307692307692,chronological_college_combine_ridge
00-0040128,TE,2025,6.616295510136909,8.852941176470589,chronological_college_combine_ridge
