season,player_id,rec_context_targets,rec_avg_depth_target,rec_deep_targets,rec_short_targets,rec_left_targets,rec_middle_targets,rec_right_targets,rec_redzone_targets,rec_deep_target_rate,rec_short_target_rate,rec_left_target_rate,rec_middle_target_rate,rec_right_target_rate,rec_redzone_target_rate,rec_route_other,rec_route_screen,rec_route_vertical,rec_route_in_break,rec_route_out_break,rec_route_hitch,rec_ngs_avg_cushion,rec_ngs_avg_separation,rec_ngs_avg_depth,rec_ngs_air_yards_share
2022,00-0033111,2,-3,0,2,0,0,2,0,0,1,0,0,1,0,0.5,0.5,0,0,0,0,0,0,0,0
2022,00-0033114,11,12.2,3,2,3,3,4,4,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.7,0,0.3,0,0,0,0,0,0,0
2022,00-0033118,26,-0.6153846153846154,1,24,8,3,15,6,0.038461538461538464,0.9230769230769231,0.3076923076923077,0.11538461538461539,0.5769230769230769,0.23076923076923078,0.7307692307692307,0.23076923076923078,0.038461538461538464,0,0,0,0,0,0,0
2022,00-0033217,28,5.392857142857143,1,15,12,6,10,4,0.03571428571428571,0.5357142857142857,0.42857142857142855,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.7857142857142857,0.03571428571428571,0.14285714285714285,0.03571428571428571,0,0,0,0,0,0
2022,00-0033246,21,1.380952380952381,0,17,4,6,11,3,0,0.8095238095238095,0.19047619047619047,0.2857142857142857,0.5238095238095238,0.14285714285714285,0.7619047619047619,0.14285714285714285,0,0.09523809523809523,0,0,0,0,0,0
2022,00-0033251,19,6.052631578947368,2,10,11,1,7,2,0.10526315789473684,0.5263157894736842,0.5789473684210527,0.05263157894736842,0.3684210526315789,0.10526315789473684,0.8947368421052632,0.05263157894736842,0.05263157894736842,0,0,0,0,0,0,0
2022,00-0033280,108,1.2314814814814814,5,85,46,17,45,13,0.046296296296296294,0.7870370370370371,0.42592592592592593,0.1574074074074074,0.4166666666666667,0.12037037037037036,0.7314814814814815,0.17592592592592593,0.046296296296296294,0.046296296296296294,0,0,0,0,0,0
2022,00-0033282,93,6.684782608695652,15,48,25,31,36,12,0.16129032258064516,0.5161290322580645,0.26881720430107525,0.3333333333333333,0.3870967741935484,0.12903225806451613,0.6521739130434783,0.17391304347826086,0.14130434782608695,0.03260869565217391,0,0,6.749390243902438,3.4912978851453222,0,14.404671712939068
2022,00-0033288,86,6.395348837209302,12,42,30,29,27,16,0.13953488372093023,0.4883720930232558,0.3488372093023256,0.3372093023255814,0.313953488372093,0.18604651162790697,0.7325581395348837,0.08139534883720931,0.16279069767441862,0.023255813953488372,0,0,5.562266666666666,3.253585281522551,0,18.188758995677425
2022,00-0033292,10,4.5,1,6,1,5,4,0,0.1,0.6,0.1,0.5,0.4,0,0.5,0.2,0.1,0.2,0,0,0,0,0,0
2022,00-0033293,73,-0.2222222222222222,5,65,29,14,29,11,0.0684931506849315,0.8904109589041096,0.3972602739726027,0.1917808219178082,0.3972602739726027,0.1506849315068493,0.6388888888888888,0.2777777777777778,0.05555555555555555,0.027777777777777776,0,0,0,0,0,0
2022,00-0033307,48,10.270833333333334,16,19,13,11,24,5,0.3333333333333333,0.3958333333333333,0.2708333333333333,0.22916666666666666,0.5,0.10416666666666667,0.5,0.1875,0.2708333333333333,0.041666666666666664,0,0,6.980425531914893,3.4368221152376948,0,12.155228360509449
2022,00-0033308,25,1.88,1,21,9,7,9,0,0.04,0.84,0.36,0.28,0.36,0,0.88,0.08,0.04,0,0,0,0,0,0,0
2022,00-0033357,13,5.769230769230769,2,8,5,3,5,3,0.15384615384615385,0.6153846153846154,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.6153846153846154,0.23076923076923078,0.15384615384615385,0,0,0,0,0,0,0
2022,00-0033367,1,6,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2022,00-0033376,13,0.15384615384615385,0,13,6,3,3,1,0,1,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.6923076923076923,0.23076923076923078,0,0.07692307692307693,0,0,0,0,0,0
2022,00-0033386,5,15.6,3,0,3,1,1,1,0.6,0,0.6,0.2,0.2,0.2,0.2,0,0.8,0,0,0,0,0,0,0
2022,00-0033439,20,6.4,4,11,5,6,9,2,0.2,0.55,0.25,0.3,0.45,0.1,0.6,0.15,0.25,0,0,0,0,0,0,0
2022,00-0033455,13,8.307692307692308,1,4,4,6,3,1,0.07692307692307693,0.3076923076923077,0.3076923076923077,0.46153846153846156,0.23076923076923078,0.07692307692307693,0.8461538461538461,0,0,0.15384615384615385,0,0,0,0,0,0
2022,00-0033466,65,8.676923076923076,13,22,27,13,25,12,0.2,0.3384615384615385,0.4153846153846154,0.2,0.38461538461538464,0.18461538461538463,0.6461538461538462,0.07692307692307693,0.13846153846153847,0.13846153846153847,0,0,4.942586206896552,3.345523539891503,0,10.569905524716651
2022,00-0033526,51,0.23529411764705882,2,46,22,3,26,8,0.0392156862745098,0.9019607843137255,0.43137254901960786,0.058823529411764705,0.5098039215686274,0.1568627450980392,0.8235294117647058,0.13725490196078433,0.0392156862745098,0,0,0,0,0,0,0
2022,00-0033536,93,11.946236559139784,32,25,36,12,45,14,0.34408602150537637,0.26881720430107525,0.3870967741935484,0.12903225806451613,0.4838709677419355,0.15053763440860216,0.5376344086021505,0.053763440860215055,0.3548387096774194,0.053763440860215055,0,0,5.426989247311829,2.819758358696051,0,25.12457011423075
2022,00-0033553,58,-0.8103448275862069,2,56,19,16,23,4,0.034482758620689655,0.9655172413793104,0.3275862068965517,0.27586206896551724,0.39655172413793105,0.06896551724137931,0.7413793103448276,0.2413793103448276,0.017241379310344827,0,0,0,0,0,0,0
2022,00-0033555,94,12.72340425531915,28,28,38,25,31,12,0.2978723404255319,0.2978723404255319,0.40425531914893614,0.26595744680851063,0.32978723404255317,0.1276595744680851,0.7340425531914894,0.010638297872340425,0.24468085106382978,0.010638297872340425,0,0,6.590322580645163,2.996536330566694,0,22.831424522158812
2022,00-0033572,31,5.933333333333334,4,20,12,6,12,7,0.12903225806451613,0.6451612903225806,0.3870967741935484,0.1935483870967742,0.3870967741935484,0.22580645161290322,0.5333333333333333,0.3,0.1,0.06666666666666667,0,0,0,0,0,0
2022,00-0033576,24,8.416666666666666,8,14,6,8,10,3,0.3333333333333333,0.5833333333333334,0.25,0.3333333333333333,0.4166666666666667,0.125,0.7083333333333334,0,0.2916666666666667,0,0,0,0,0,0,0
2022,00-0033591,75,10.81081081081081,16,16,33,19,22,14,0.21333333333333335,0.21333333333333335,0.44,0.25333333333333335,0.29333333333333333,0.18666666666666668,0.6756756756756757,0.04054054054054054,0.22972972972972974,0.05405405405405406,0,0,6.786388888888889,2.351979024894406,0,18.475680120969347
2022,00-0033633,1,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2022,00-0033681,21,16.428571428571427,9,3,8,7,6,3,0.42857142857142855,0.14285714285714285,0.38095238095238093,0.3333333333333333,0.2857142857142857,0.14285714285714285,0.5238095238095238,0,0.42857142857142855,0.047619047619047616,0,0,0,0,0,0
2022,00-0033699,127,-0.7952755905511811,2,116,66,18,43,25,0.015748031496062992,0.9133858267716536,0.5196850393700787,0.14173228346456693,0.33858267716535434,0.1968503937007874,0.8031496062992126,0.14960629921259844,0.047244094488188976,0,0,0,0,0,0,0
2022,00-0033725,7,-0.5714285714285714,0,7,2,1,4,0,0,1,0.2857142857142857,0.14285714285714285,0.5714285714285714,0,1,0,0,0,0,0,0,0,0,0
2022,00-0033757,67,5.82089552238806,10,33,13,30,24,9,0.14925373134328357,0.4925373134328358,0.19402985074626866,0.44776119402985076,0.3582089552238806,0.13432835820895522,0.6865671641791045,0.04477611940298507,0.1791044776119403,0.08955223880597014,0,0,6.54962962962963,4.390483411144725,0,9.4016638348867545
2022,00-0033798,2,3,0,2,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2022,00-0033854,26,-0.4230769230769231,0,23,13,5,8,2,0,0.8846153846153846,0.5,0.19230769230769232,0.3076923076923077,0.07692307692307693,0.8076923076923077,0.19230769230769232,0,0,0,0,0,0,0,0
2022,00-0033856,83,-0.5903614457831325,0,80,36,22,25,10,0,0.963855421686747,0.43373493975903615,0.26506024096385544,0.30120481927710846,0.12048192771084337,0.8674698795180723,0.13253012048192772,0,0,0,0,0,0,0,0
2022,00-0033857,102,7.425742574257426,13,39,41,23,37,17,0.12745098039215685,0.38235294117647056,0.4019607843137255,0.22549019607843138,0.3627450980392157,0.16666666666666666,0.7425742574257426,0.039603960396039604,0.1188118811881188,0.09900990099009901,0,0,5.703020833333333,3.3265782560314987,0,16.29211143045681
2022,00-0033858,38,3.0526315789473686,3,26,11,7,20,4,0.07894736842105263,0.6842105263157895,0.2894736842105263,0.18421052631578946,0.5263157894736842,0.10526315789473684,0.5526315789473685,0.3157894736842105,0.10526315789473684,0.02631578947368421,0,0,0,0,0,0
2022,00-0033871,64,13.453125,25,8,18,21,25,8,0.390625,0.125,0.28125,0.328125,0.390625,0.125,0.515625,0,0.328125,0.15625,0,0,6.66890625,2.3243764320212215,0,17.928253806408275
2022,00-0033873,1,-9,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,00-0033879,23,11,9,8,5,4,14,3,0.391304347826087,0.34782608695652173,0.21739130434782608,0.17391304347826086,0.6086956521739131,0.13043478260869565,0.6086956521739131,0.043478260869565216,0.34782608695652173,0,0,0,0,0,0,0
2022,00-0033881,101,6.26530612244898,12,55,33,24,41,12,0.1188118811881188,0.5445544554455446,0.32673267326732675,0.2376237623762376,0.40594059405940597,0.1188118811881188,0.6632653061224489,0.14285714285714285,0.16326530612244897,0.030612244897959183,0,0,6.983246753246752,3.2557857770506167,0,14.298454710814196
2022,00-0033885,80,6.6875,13,41,27,21,32,20,0.1625,0.5125,0.3375,0.2625,0.4,0.25,0.65,0.125,0.1875,0.0375,0,0,5.183220338983051,3.0687082983806158,0,12.442496063871237
2022,00-0033891,122,8.413223140495868,24,41,47,20,54,20,0.19672131147540983,0.3360655737704918,0.38524590163934425,0.16393442622950818,0.4426229508196721,0.16393442622950818,0.6611570247933884,0.10743801652892562,0.19008264462809918,0.04132231404958678,0,0,6.598290598290596,3.540296186865175,0,24.29636044040859
2022,00-0033893,56,-0.6071428571428571,0,55,32,13,11,11,0,0.9821428571428571,0.5714285714285714,0.23214285714285715,0.19642857142857142,0.19642857142857142,0.7321428571428571,0.23214285714285715,0.017857142857142856,0.017857142857142856,0,0,0,0,0,0
2022,00-0033895,88,5.64367816091954,9,45,24,17,46,18,0.10227272727272728,0.5113636363636364,0.2727272727272727,0.19318181818181818,0.5227272727272727,0.20454545454545456,0.735632183908046,0.11494252873563218,0.14942528735632185,0,0,0,5.7914925373134345,3.262859740408953,0,11.52370315489158
2022,00-0033897,75,-0.2,0,69,26,22,27,13,0,0.92,0.3466666666666667,0.29333333333333333,0.36,0.17333333333333334,0.84,0.10666666666666667,0.05333333333333334,0,0,0,0,0,0,0
2022,00-0033906,77,0.948051948051948,2,69,29,22,26,11,0.025974025974025976,0.8961038961038961,0.37662337662337664,0.2857142857142857,0.33766233766233766,0.14285714285714285,0.8701298701298701,0.1038961038961039,0.025974025974025976,0,0,0,0,0,0,0
2022,00-0033908,98,7.275510204081633,17,48,38,15,45,11,0.17346938775510204,0.4897959183673469,0.3877551020408163,0.15306122448979592,0.45918367346938777,0.11224489795918367,0.6326530612244898,0.20408163265306123,0.1326530612244898,0.030612244897959183,0,0,6.469882352941177,3.2298062294451877,0,19.96082848313017
2022,00-0033921,145,5.774647887323944,16,65,50,50,42,18,0.1103448275862069,0.4482758620689655,0.3448275862068966,0.3448275862068966,0.2896551724137931,0.12413793103448276,0.5633802816901409,0.19718309859154928,0.14788732394366197,0.09154929577464789,0,0,6.684656488549619,2.9848232734696025,0,16.14317796777117
2022,00-0033923,44,-0.2727272727272727,0,41,12,13,19,8,0,0.9318181818181818,0.2727272727272727,0.29545454545454547,0.4318181818181818,0.18181818181818182,0.7727272727272727,0.22727272727272727,0,0,0,0,0,0,0,0
2022,00-0033925,9,-0.3333333333333333,0,8,5,2,2,1,0,0.8888888888888888,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.7777777777777778,0.2222222222222222,0,0,0,0,0,0,0,0
2022,00-0033932,17,9.647058823529411,1,2,5,6,6,1,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.35294117647058826,0.35294117647058826,0.058823529411764705,0.7058823529411765,0,0.11764705882352941,0.17647058823529413,0,0,0,0,0,0
2022,00-0033943,59,11.932203389830509,22,13,24,12,23,13,0.3728813559322034,0.22033898305084745,0.4067796610169492,0.2033898305084746,0.3898305084745763,0.22033898305084745,0.6440677966101694,0.03389830508474576,0.2711864406779661,0.05084745762711865,0,0,6.922280701754387,2.781045549895267,0,18.548788922189082
2022,00-0033948,16,1.8125,1,14,10,1,5,2,0.0625,0.875,0.625,0.0625,0.3125,0.125,0.9375,0,0.0625,0,0,0,0,0,0,0
2022,00-0033951,10,-1.6,0,10,6,3,1,0,0,1,0.6,0.3,0.1,0,0.7,0.3,0,0,0,0,0,0,0,0
2022,00-0034011,13,6.6923076923076925,4,7,5,3,5,2,0.3076923076923077,0.5384615384615384,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.9230769230769231,0,0,0.07692307692307693,0,0,0,0,0,0
2022,00-0034054,14,8.714285714285714,2,3,6,4,4,3,0.14285714285714285,0.21428571428571427,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.7857142857142857,0,0.07142857142857142,0.14285714285714285,0,0,0,0,0,0
2022,00-0034073,5,13.8,2,2,2,1,2,0,0.4,0.4,0.4,0.2,0.4,0,0.6,0,0.4,0,0,0,0,0,0,0
2022,00-0034104,18,12.88888888888889,6,3,10,3,5,3,0.3333333333333333,0.16666666666666666,0.5555555555555556,0.16666666666666666,0.2777777777777778,0.16666666666666666,0.6666666666666666,0.05555555555555555,0.2777777777777778,0,0,0,0,0,0,0
2022,00-0034109,8,2.125,0,5,2,2,4,0,0,0.625,0.25,0.25,0.5,0,1,0,0,0,0,0,0,0,0,0
2022,00-0034115,37,2.4864864864864864,1,24,16,4,17,6,0.02702702702702703,0.6486486486486487,0.43243243243243246,0.10810810810810811,0.4594594594594595,0.16216216216216217,0.7297297297297297,0.1891891891891892,0.08108108108108109,0,0,0,0,0,0,0
2022,00-0034159,38,5.421052631578948,3,20,12,10,16,6,0.07894736842105263,0.5263157894736842,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.15789473684210525,0.7631578947368421,0.07894736842105263,0.07894736842105263,0.07894736842105263,0,0,0,0,0,0
2022,00-0034171,4,3.25,0,3,2,0,2,1,0,0.75,0.5,0,0.5,0.25,0.5,0.25,0.25,0,0,0,0,0,0,0
2022,00-0034184,2,3,0,2,0,0,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2022,00-0034208,15,3,1,9,8,3,4,2,0.06666666666666667,0.6,0.5333333333333333,0.2,0.26666666666666666,0.13333333333333333,0.6666666666666666,0.2,0.06666666666666667,0.06666666666666667,0,0,0,0,0,0
2022,00-0034253,26,1.5,0,19,14,5,7,7,0,0.7307692307692307,0.5384615384615384,0.19230769230769232,0.2692307692307692,0.2692307692307692,0.8846153846153846,0.07692307692307693,0.038461538461538464,0,0,0,0,0,0,0
2022,00-0034270,87,7.091954022988506,12,39,22,22,43,4,0.13793103448275862,0.4482758620689655,0.25287356321839083,0.25287356321839083,0.4942528735632184,0.04597701149425287,0.7241379310344828,0.04597701149425287,0.16091954022988506,0.06896551724137931,0,0,4.808593749999999,4.201508777039625,0,12.814334672606401
2022,00-0034272,81,14.234567901234568,29,16,29,15,37,11,0.35802469135802467,0.19753086419753085,0.35802469135802467,0.18518518518518517,0.4567901234567901,0.13580246913580246,0.6419753086419753,0.024691358024691357,0.2962962962962963,0.037037037037037035,0,0,6.366025641025641,2.8326130121571196,0,24.758572458954582
2022,00-0034279,38,13.026315789473685,15,7,11,5,22,4,0.39473684210526316,0.18421052631578946,0.2894736842105263,0.13157894736842105,0.5789473684210527,0.10526315789473684,0.7105263157894737,0.02631578947368421,0.21052631578947367,0.05263157894736842,0,0,0,0,0,0
2022,00-0034286,70,7.271428571428571,9,24,18,30,22,7,0.12857142857142856,0.34285714285714286,0.2571428571428571,0.42857142857142855,0.3142857142857143,0.1,0.7857142857142857,0.07142857142857142,0.04285714285714286,0.1,0,0,6.744999999999999,3.1903275387012253,0,16.077390689172795
2022,00-0034297,16,14.0625,5,2,3,3,10,1,0.3125,0.125,0.1875,0.1875,0.625,0.0625,0.625,0,0.25,0.125,0,0,0,0,0,0
2022,00-0034301,8,-3,0,8,4,1,3,1,0,1,0.5,0.125,0.375,0.125,0.5,0.5,0,0,0,0,0,0,0,0
2022,00-0034317,4,13.75,2,1,2,1,1,0,0.5,0.25,0.5,0.25,0.25,0,0.5,0,0.5,0,0,0,0,0,0,0
2022,00-0034348,109,12.321100917431192,38,18,50,21,38,14,0.3486238532110092,0.1651376146788991,0.45871559633027525,0.1926605504587156,0.3486238532110092,0.12844036697247707,0.5779816513761468,0.009174311926605505,0.3119266055045872,0.10091743119266056,0,0,5.756944444444445,2.6589590762681605,0,29.217160736066187
2022,00-0034351,69,6.144927536231884,13,33,28,16,25,10,0.18840579710144928,0.4782608695652174,0.4057971014492754,0.2318840579710145,0.36231884057971014,0.14492753623188406,0.5942028985507246,0.2028985507246377,0.17391304347826086,0.028985507246376812,0,0,6.193636363636363,3.6505787409132817,0,9.331096519598491
2022,00-0034364,56,6.148148148148148,6,24,14,16,24,13,0.10714285714285714,0.42857142857142855,0.25,0.2857142857142857,0.42857142857142855,0.23214285714285715,0.6296296296296297,0.05555555555555555,0.2037037037037037,0.1111111111111111,0,0,5.845428571428571,3.206869300485072,0,8.548524539936043
2022,00-0034365,30,2.3,2,23,5,6,19,2,0.06666666666666667,0.7666666666666667,0.16666666666666666,0.2,0.6333333333333333,0.06666666666666667,0.6333333333333333,0.23333333333333334,0.1,0.03333333333333333,0,0,0,0,0,0
2022,00-0034366,1,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2022,00-0034367,37,3.135135135135135,3,23,18,8,11,8,0.08108108108108109,0.6216216216216216,0.4864864864864865,0.21621621621621623,0.2972972972972973,0.21621621621621623,0.7567567567567568,0.10810810810810811,0.10810810810810811,0.02702702702702703,0,0,0,0,0,0
2022,00-0034383,89,7.191011235955056,11,32,25,32,32,16,0.12359550561797752,0.3595505617977528,0.2808988764044944,0.3595505617977528,0.3595505617977528,0.1797752808988764,0.7752808988764045,0.033707865168539325,0.14606741573033707,0.0449438202247191,0,0,6.084347826086956,2.8737079299715007,0,14.273808102647093
2022,00-0034386,34,18.735294117647058,17,5,12,4,18,3,0.5,0.14705882352941177,0.35294117647058826,0.11764705882352941,0.5294117647058824,0.08823529411764706,0.5588235294117647,0.029411764705882353,0.4117647058823529,0,0,0,0,0,0,0
2022,00-0034400,8,-2.25,0,7,4,0,4,2,0,0.875,0.5,0,0.5,0.25,0.75,0.25,0,0,0,0,0,0,0,0
2022,00-0034407,25,11.8,8,9,9,7,9,1,0.32,0.36,0.36,0.28,0.36,0.04,0.68,0.12,0.16,0.04,0,0,0,0,0,0
2022,00-0034411,72,5.4714285714285715,5,36,27,18,25,20,0.06944444444444445,0.5,0.375,0.25,0.3472222222222222,0.2777777777777778,0.6714285714285714,0.08571428571428572,0.11428571428571428,0.12857142857142856,0,0,7.0065625,3.3276377794921714,0,8.177770773413185
2022,00-0034414,6,-1.6666666666666667,0,5,3,0,3,0,0,0.8333333333333334,0.5,0,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0
2022,00-0034418,18,10.5,5,3,4,4,10,0,0.2777777777777778,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.5555555555555556,0,0.6666666666666666,0.05555555555555555,0.16666666666666666,0.1111111111111111,0,0,0,0,0,0
2022,00-0034419,32,6.8125,5,16,6,10,16,5,0.15625,0.5,0.1875,0.3125,0.5,0.15625,0.5625,0.1875,0.125,0.125,0,0,0,0,0,0
2022,00-0034440,19,1,1,17,10,2,7,4,0.05263157894736842,0.8947368421052632,0.5263157894736842,0.10526315789473684,0.3684210526315789,0.21052631578947367,0.7894736842105263,0.15789473684210525,0.05263157894736842,0,0,0,0,0,0,0
2022,00-0034487,51,11,16,13,21,12,18,8,0.3137254901960784,0.2549019607843137,0.4117647058823529,0.23529411764705882,0.35294117647058826,0.1568627450980392,0.6078431372549019,0.0392156862745098,0.2549019607843137,0.09803921568627451,0,0,5.9,2.864272470289376,0,10.367506787532287
2022,00-0034521,101,12.49,35,21,38,25,37,19,0.3465346534653465,0.2079207920792079,0.37623762376237624,0.24752475247524752,0.36633663366336633,0.18811881188118812,0.45,0.05,0.3,0.2,0,0,5.217755102040816,2.6631272077367725,0,28.46367633798704
2022,00-0034613,15,7.333333333333333,2,7,4,3,8,0,0.13333333333333333,0.4666666666666667,0.26666666666666666,0.2,0.5333333333333333,0,0.6666666666666666,0.2,0.13333333333333333,0,0,0,0,0,0,0
2022,00-0034614,1,3,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2022,00-0034646,32,1.5,3,25,13,4,15,6,0.09375,0.78125,0.40625,0.125,0.46875,0.1875,0.65625,0.28125,0.0625,0,0,0,0,0,0,0
2022,00-0034676,1,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2022,00-0034681,24,2.0833333333333335,0,19,9,8,7,4,0,0.7916666666666666,0.375,0.3333333333333333,0.2916666666666667,0.16666666666666666,0.7916666666666666,0.125,0.041666666666666664,0.041666666666666664,0,0,0,0,0,0
2022,00-0034750,5,-2.4,0,5,3,0,2,1,0,1,0.6,0,0.4,0.2,0.8,0.2,0,0,0,0,0,0,0,0
2022,00-0034753,114,9.778761061946902,23,28,34,38,41,19,0.20175438596491227,0.24561403508771928,0.2982456140350877,0.3333333333333333,0.35964912280701755,0.16666666666666666,0.7699115044247787,0.02654867256637168,0.13274336283185842,0.07079646017699115,0,0,6.008349514563107,3.0741564414915765,0,28.534492563153176
2022,00-0034764,74,11.067567567567568,18,16,36,9,29,13,0.24324324324324326,0.21621621621621623,0.4864864864864865,0.12162162162162163,0.3918918918918919,0.17567567567567569,0.5405405405405406,0.08108108108108109,0.21621621621621623,0.16216216216216217,0,0,6.088243243243243,2.3976046169568153,0,19.13026753856561
2022,00-0034765,27,12.25925925925926,9,4,5,5,17,2,0.3333333333333333,0.14814814814814814,0.18518518518518517,0.18518518518518517,0.6296296296296297,0.07407407407407407,0.6296296296296297,0.037037037037037035,0.2962962962962963,0.037037037037037035,0,0,0,0,0,0
2022,00-0034775,134,9.142857142857142,34,43,49,37,47,24,0.2537313432835821,0.3208955223880597,0.3656716417910448,0.27611940298507465,0.35074626865671643,0.1791044776119403,0.6842105263157895,0.06015037593984962,0.20300751879699247,0.05263157894736842,0,0,6.391999999999999,3.2314417583512403,0,29.668281686428887
2022,00-0034777,52,15.365384615384615,24,10,21,10,21,4,0.46153846153846156,0.19230769230769232,0.40384615384615385,0.19230769230769232,0.40384615384615385,0.07692307692307693,0.4807692307692308,0.057692307692307696,0.4423076923076923,0.019230769230769232,0,0,5.484423076923078,2.1837906603046595,0,19.86261808969239
2022,00-0034791,37,0,1,32,17,9,11,1,0.02702702702702703,0.8648648648648649,0.4594594594594595,0.24324324324324326,0.2972972972972973,0.02702702702702703,0.7837837837837838,0.1891891891891892,0.02702702702702703,0,0,0,0,0,0,0
2022,00-0034798,20,3.95,2,15,6,4,10,3,0.1,0.75,0.3,0.2,0.5,0.15,0.8,0.05,0.15,0,0,0,0,0,0,0
2022,00-0034816,1,-1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2022,00-0034827,118,12.932203389830509,46,34,44,22,52,11,0.3898305084745763,0.288135593220339,0.3728813559322034,0.1864406779661017,0.4406779661016949,0.09322033898305085,0.559322033898305,0.09322033898305085,0.3050847457627119,0.0423728813559322,0,0,6.716434782608696,2.8019472409594113,0,48.7409039280053
2022,00-0034829,53,9.423076923076923,12,19,20,16,16,14,0.22641509433962265,0.3584905660377358,0.37735849056603776,0.3018867924528302,0.3018867924528302,0.2641509433962264,0.5384615384615384,0,0.4230769230769231,0.038461538461538464,0,0,6.198695652173914,3.0846440075068458,0,9.878649208299128
2022,00-0034830,68,5,7,41,27,15,26,9,0.10294117647058823,0.6029411764705882,0.39705882352941174,0.22058823529411764,0.38235294117647056,0.1323529411764706,0.7647058823529411,0.07352941176470588,0.14705882352941177,0.014705882352941176,0,0,6.008000000000001,3.8615629861692935,0,8.016433161276732
2022,00-0034838,8,-0.75,0,8,1,2,5,0,0,1,0.125,0.25,0.625,0,0.75,0.25,0,0,0,0,0,0,0,0
2022,00-0034844,77,-0.21052631578947367,2,66,29,8,39,3,0.025974025974025976,0.8571428571428571,0.37662337662337664,0.1038961038961039,0.5064935064935064,0.03896103896103896,0.8026315789473685,0.15789473684210525,0.039473684210526314,0,0,0,0,0,0,0
2022,00-0034845,13,1.6923076923076923,0,11,4,5,4,0,0,0.8461538461538461,0.3076923076923077,0.38461538461538464,0.3076923076923077,0,1,0,0,0,0,0,0,0,0,0
2022,00-0034854,21,13.4,7,2,9,4,7,1,0.3333333333333333,0.09523809523809523,0.42857142857142855,0.19047619047619047,0.3333333333333333,0.047619047619047616,0.7,0.05,0.15,0.1,0,0,0,0,0,0
2022,00-0034860,42,9.048780487804878,7,11,17,7,17,6,0.16666666666666666,0.2619047619047619,0.40476190476190477,0.16666666666666666,0.40476190476190477,0.14285714285714285,0.7073170731707317,0.07317073170731707,0.14634146341463414,0.07317073170731707,0,0,0,0,0,0
2022,00-0034928,23,5.608695652173913,4,11,6,3,14,1,0.17391304347826086,0.4782608695652174,0.2608695652173913,0.13043478260869565,0.6086956521739131,0.043478260869565216,0.6956521739130435,0.17391304347826086,0.13043478260869565,0,0,0,0,0,0,0
2022,00-0034959,11,4.181818181818182,2,8,5,0,6,0,0.18181818181818182,0.7272727272727273,0.45454545454545453,0,0.5454545454545454,0,0.6363636363636364,0.18181818181818182,0.18181818181818182,0,0,0,0,0,0,0
2022,00-0034960,98,9.895833333333334,25,31,34,25,37,10,0.25510204081632654,0.3163265306122449,0.3469387755102041,0.25510204081632654,0.37755102040816324,0.10204081632653061,0.6458333333333334,0.09375,0.20833333333333334,0.052083333333333336,0,0,5.635232558139534,3.024350821870904,0,23.641701143830616
2022,00-0034970,36,4.555555555555555,4,25,13,7,16,7,0.1111111111111111,0.6944444444444444,0.3611111111111111,0.19444444444444445,0.4444444444444444,0.19444444444444445,0.8055555555555556,0.08333333333333333,0.1111111111111111,0,0,0,0,0,0,0
2022,00-0034972,18,-1.8333333333333333,0,17,8,1,9,5,0,0.9444444444444444,0.4444444444444444,0.05555555555555555,0.5,0.2777777777777778,0.4444444444444444,0.5,0,0.05555555555555555,0,0,0,0,0,0
2022,00-0034975,12,-2.0833333333333335,0,12,4,2,6,0,0,1,0.3333333333333333,0.16666666666666666,0.5,0,0.8333333333333334,0.16666666666666666,0,0,0,0,0,0,0,0
2022,00-0034981,54,8.351851851851851,13,21,6,20,28,5,0.24074074074074073,0.3888888888888889,0.1111111111111111,0.37037037037037035,0.5185185185185185,0.09259259259259259,0.6481481481481481,0.09259259259259259,0.24074074074074073,0.018518518518518517,0,0,5.423636363636363,3.3605304789068238,0,8.07369670969472
