position,feature,n,coverage,outcome_pearson,outcome_spearman,partial_correlation_after_base,residual_correlation,year_sign_stability,median_year_abs_residual_cor,signal_score,target_year
QB,roll3_ngs_aggressiveness,1960,1,0.2875888201742436,0.252386374832639,0.09399692036667998,0.08230113795576306,1,0.06209773283222123,0.24880635790907235,2025
QB,roll3_carry_share,1960,1,0.3436047788565082,0.3432172395602854,0.08018079978620002,0.06294378346553477,1,0.06012969872315941,0.24443411119460645,2025
QB,expected_fppg_232,1960,1,0.525616706486392,0.5039136910639573,0.08306877608353953,0.028094530417215713,1,0.02606309380124307,0.24437469292547542,2025
QB,roll3_carries,1960,1,0.3301536316935968,0.33257887997399016,0.07806435363794677,0.062439046486207725,1,0.05728341405617817,0.24223927183074875,2025
QB,season_to_date_rush_ypc,1960,1,0.2691067010049542,0.3032551076283084,0.08053575979844822,0.07057965951110766,1,0.06384781598491626,0.24202271211424503,2025
QB,prior_game_fppg,1960,1,0.4477595821648174,0.4436285014898589,0.06891760175857804,0.03843529994409134,1,0.04470113031202699,0.24038552638409164,2025
QB,season_to_date_pass_ypa,1960,1,0.29307144437378824,0.343165978351032,0.07111395033066106,0.05933633974598806,1,0.060148406345571365,0.23789209819708615,2025
QB,opportunity_per_snap,1960,1,0.2042058420860487,0.1686432279364242,0.07941790933273805,0.07402166062574338,1,0.08555225529596772,0.23611434268823125,2025
QB,talent_prior_fppg_24,1960,1,0.25166945414628394,0.233281943759718,0.07352540714478063,0.06497049830835513,1,0.051455774575007156,0.23304022131802735,2025
QB,tw_draft_round_24,1960,1,-0.1977831212671713,-0.1324948816163097,-0.07614503809159041,-0.07107103143591299,1,0.07184133485672971,0.230952657609589,2025
QB,tw_draft_overall_24,1960,1,-0.20138663031912163,-0.08370116964899692,-0.07740491039299478,-0.0721436341711733,1,0.07102140867342875,0.22986279211080168,2025
QB,season_carries_prior,1960,1,0.3463582974311366,0.3866951462212481,0.05772496574059322,0.04200646686254692,1,0.025405318125435002,0.22913204405246185,2025
QB,roll3_pass_ypa,1960,1,0.28533621482855,0.31225507361282795,0.06203279280844257,0.05121541724385758,1,0.04343329827074546,0.2291113953215782,2025
QB,is_home,1960,1,0.06396102790503759,0.06600171162934217,0.08020840310930043,0.08025720215368823,1,0.07717646296070038,0.2255492500241411,2025
QB,roll3_rush_ypc,1960,1,0.2393708282041581,0.2694901386819352,0.05691981486621577,0.04937717751639364,1,0.04986570888292718,0.2233891999552724,2025
QB,favorite_rush_interaction,1960,1,0.2702721778113686,0.2698182495530293,0.0506833006899958,0.04139360830159332,1,0.040646397603259755,0.21960934204959753,2025
QB,legacy_gap_vs_base_232,1960,1,-0.026646155674172427,-0.028657611912781208,0.07319947754835837,0.07403894070421403,1,0.09036777621977327,0.21898209159534768,2025
QB,projected_touch_opportunities_232,1960,1,0.2963507008904593,0.29563123134414493,0.04775790580194029,0.03689726256658214,1,0.01384653209642108,0.21699453407122682,2025
QB,tw_combine_athleticism_z_24,1960,1,0.16029895723809878,0.15730219350616578,0.05772882304063662,0.05423708569769849,1,0.05383950167381015,0.21677389240388703,2025
QB,talent_gap_weighted_24,1960,1,-0.0213281033289202,-0.009638214820796576,0.07233002357501957,0.07317891480758905,1,0.0741955818832343,0.2157325223865822,2025
QB,season_to_date_pass_td_rate,1960,1,0.2586552032809168,0.38181806252612915,0.03812747598850224,0.030097822557560345,1,0.010689603058839096,0.21289012519542994,2025
QB,projected_td_points_232,1960,1,0.45165338884350836,0.461070422295832,-0.004668384118010058,-0.011805258920575289,1,0.013509884965785136,0.21287826197162613,2025
QB,prior_pass_td_rate,1960,1,0.18027175261858744,0.2208488334957779,-0.04449775476962295,-0.045353256296682284,1,0.040840008417614905,0.21257213303263145,2025
QB,opp_blitz_rate_roll4_24,1960,1,0.05246131845771054,0.056384297968112035,0.05757529032889685,0.05747754270834612,1,0.04497664958104677,0.20670784779415446,2025
QB,prior_yards_per_attempt,1960,1,0.1275242520253653,0.1765698850847503,-0.041017400058298764,-0.04248939369604771,1,0.0370933635736659,0.20529296024744426,2025
QB,model_disagreement_23,1960,1,-0.04576947830608087,-0.05754887566441598,-0.052291760928324584,-0.052242044510508574,1,0.06194056710109194,0.20468802653369572,2025
QB,response_rushers5_rate_24,1327,0.6770408163265306,0.13855096185329419,0.16658254184433977,0.03470712122259899,0.040174274109328396,1,0.032963044044385104,0.20278142558429946,2025
QB,model22_gap_vs_base_232,1960,1,0.04233451644694442,0.044083917271761044,0.05165897863267631,0.05166812378097509,1,0.050719271712385786,0.202440942136124,2025
QB,tw_combine_cone_24,1960,1,-0.13847408874075207,-0.15987951636968312,-0.03395709420504328,-0.031048104758797573,1,0.035135098829470954,0.19872790058598408,2025
QB,roll3_interception_rate,1960,1,0.01853689112245409,0.1753998622232483,0.03963826786844643,0.03991177023379861,1,0.03359633127609276,0.1969712035131401,2025
QB,def_pass_epa_allowed_roll8,1960,1,0.05672122483237903,0.04472682504266651,0.04235649814184626,0.04188977089358759,1,0.03699215045503939,0.1958036949036663,2025
QB,prior_catch_rate,1960,1,-0.07194915645136435,-0.09378908240116998,-0.035538091445658344,-0.03457877743073062,1,0.02912893109579389,0.19332287243165977,2025
QB,calibrated_matchup_delta_23,1960,1,0.11427038096218631,0.1149341012830997,0.028152189608755537,0.02593808847991893,1,0.042491669053253814,0.19279023268987272,2025
QB,injury_risk,1960,1,-0.007264858358979727,-0.0041121206233466975,-0.044432869227518865,-0.04496171607268875,1,0.03520691577461844,0.1927802198845179,2025
QB,tw_combine_shuttle_24,1960,1,-0.13748597560011955,-0.1598432260333974,-0.025206665435007856,-0.0222908962896646,1,0.014594447448202956,0.19100997515952423,2025
QB,roll3_team_carries,1960,1,0.051219320563289344,0.048984300958794136,0.036427283933692906,0.035978410513390874,1,0.02113536666136032,0.19027100281932174,2025
QB,matchup_abs_232,1960,1,-0.06396112343958214,-0.04441555234215688,-0.02957609659113014,-0.028707979241089907,1,0.051193894407489136,0.18929777147211652,2025
QB,response_avg_box_24,1327,0.6770408163265306,0.13028450187340415,0.15390141386277717,0.014573883176192631,0.020849678949362637,1,0.00791577946288023,0.18672782407069807,2025
QB,season_to_date_interception_rate,1960,1,0.01677951744327763,0.16457427725972798,0.023822330281687787,0.023881273132360836,1,0.035511920689740205,0.18641198158352268,2025
QB,prior_rec_td_rate,1960,1,-0.056531964822002956,-0.2345028630235648,-0.014728524032091399,-0.013790729030135668,1,0.015370501170642464,0.1833414640070441,2025
QB,opp_avg_pass_rushers_roll4_24,1960,1,0.0010322939734970658,-0.0014304910041706613,-0.029621812743041407,-0.030103113342360422,1,0.03440903510954238,0.1827201671967914,2025
QB,opp_pressure_rate_roll4_24,1960,1,-0.0037308398876240083,0.003112311043604541,-0.028040302403398783,-0.028414053122480108,1,0.011842557997150947,0.1796353674749061,2025
QB,response_avg_pass_rushers_24,1327,0.6770408163265306,0.012875774434809901,0.005622230999057575,0.023427763337100005,0.02305279516648009,1,0.024098437075375113,0.17824356131767208,2025
QB,roll5_fppg,1960,1,0.5109265223569461,0.4960021991055365,0.052338182896397696,0.014737040003091508,0.6666666666666666,0.013764431748700599,0.17624274618568087,2025
QB,tw_college_missing_24,1960,1,-0.3087160445168333,-0.31119818295705703,-0.06092690300817066,-0.04829389549111724,0.6666666666666666,0.0461720499090305,0.17594211641492877,2025
QB,talent_weight_24,1960,1,-0.3087160445168333,-0.31119818295705703,-0.06092690300817066,-0.04829389549111724,0.6666666666666666,0.0461720499090305,0.17594211641492877,2025
QB,rb_receiving_matchup,1718,0.8765306122448979,0.019123823269922947,0.04402810961974152,0.01699149712776297,0.016638612560723114,1,0.020463894386961157,0.1756812898632927,2025
QB,roll3_fppg,1960,1,0.5094828687413747,0.49694591831879553,0.04226263448413862,0.009537056300500803,0.6666666666666666,0.03096471046949275,0.17351328980357109,2025
QB,response_man_rate_24,1327,0.6770408163265306,-0.004581669077069496,0.017910320987903308,-0.0176213506513513,-0.017053182349379362,1,0.013400457450283568,0.17337039245920527,2025
QB,response_zone_rate_24,1327,0.6770408163265306,-0.004581669077069525,0.017910320987903308,-0.01762135065135131,-0.017053182349379373,1,0.013400457450283574,0.17337039245920527,2025
QB,qb_pressure_matchup,1718,0.8765306122448979,0.2798437882484662,0.2789613507635956,0.06309974492566388,0.040052467885772665,0.6666666666666666,0.07266482225062665,0.17258621061285168,2025
QB,response_blitz_rate_24,1327,0.6770408163265306,0.015008361083067061,0.010024920523391856,0.014585389692360309,0.014742663153322793,1,0.015034642717230876,0.17220566701435763,2025
QB,roll3_fppg_sd,1960,1,0.2692860802466875,0.290031158623644,0.054683869920873075,0.045298384217916696,0.6666666666666666,0.06250534432924307,0.17173138501345506,2025
QB,xfp_gap_vs_base_232,1960,1,-0.055208336504541156,-0.05613006369438922,0.08306877608353953,0.08347800247005197,0.6666666666666666,0.057629870054771166,0.17132324818599234,2025
QB,season_pass_attempts_prior,1960,1,0.33415175179157774,0.38092903380258214,0.045728902371593876,0.032299633233572905,0.6666666666666666,0.03980767824977183,0.1695599054310931,2025
QB,opp_pos_residual_roll8,1960,1,0.08491580593226027,0.08415588724144092,0.07174325496088906,0.07115571139808198,0.6666666666666666,0.08457454117985988,0.1692542195088359,2025
QB,games_played_prior,1960,1,0.2992416186867584,0.31119818295705703,0.05113500358854879,0.039847579979668014,0.6666666666666666,0.03455062324187767,0.1685098378112835,2025
QB,preseason_prior_fppg,1960,1,0.4364053836647424,0.438380882647169,0.016336974195450635,0.001837958358192856,0.6666666666666666,0.06150561758664445,0.16090286358454256,2025
QB,roll3_pass_td_rate,1960,1,0.2636680986702231,0.3758691799950182,0.03248725683380338,0.024513644171594497,0.6666666666666666,0.026014671253356464,0.15756591396752287,2025
QB,matchup_role_interaction,1960,1,0.08236903985912529,0.08085576462031492,0.0461390489825541,0.045104450020515545,0.6666666666666666,0.08688394489033707,0.15262589391683892,2025
QB,role_5_vs_prior_232,1960,1,0.2942928127356916,0.2895010052009456,0.026061875927735238,0.01710065938793141,0.6666666666666666,0.031844967933580354,0.15200466207923696,2025
QB,opp_pos_residual_roll4,1960,1,0.05937726408129982,0.06247215297855058,0.045660326479426444,0.045192984321490055,0.6666666666666666,0.08472581868436756,0.15022709573962306,2025
QB,season_to_date_rush_td_rate,1960,1,0.15346591466799708,0.2583555799487713,0.030642505799760054,0.02722387610518023,0.6666666666666666,0.030922383618650528,0.14747646234668532,2025
QB,prior_yards_per_carry,1960,1,0.14644878647909684,0.17323089225586705,-0.023991631161786178,-0.026223881714748862,0.6666666666666666,0.0812652683306583,0.14680154555450048,2025
QB,snap_trend,1960,1,0.042250118262964986,-0.02049962649463934,0.05132946050209713,0.05133483682728898,0.6666666666666666,0.0330163012264411,0.14617640172279697,2025
QB,role_vs_prior_232,1960,1,0.29765640271315097,0.29239132560351594,0.018609736172374842,0.010277287728612168,0.6666666666666666,0.01488506976185274,0.1461208136337212,2025
QB,implied_team_total,1960,1,0.2492355534042598,0.2486583737252593,0.021181522866124593,0.014540238892444173,0.6666666666666666,0.013210563670005226,0.1436550265523071,2025
QB,opp_pos_fppg_allowed_roll4,1960,1,0.04805312224636651,0.04408658279156206,0.039328935431718504,0.03900294095219147,0.6666666666666666,0.06745573308427612,0.14309249161643725,2025
QB,prior_rush_td_rate,1960,1,0.09514099837160814,0.12938768264185702,-0.027208467936577337,-0.028948184257140123,0.6666666666666666,0.05218084313966151,0.14091281852264945,2025
QB,rb_rush_matchup,1718,0.8765306122448979,-0.1075003447770851,-0.1164414631593573,-0.026996355706842376,-0.02051966877984571,0.6666666666666666,0.07959872898738168,0.14029167792144476,2025
QB,def_pass_epa_allowed_roll4,1960,1,0.03905629342733386,0.030786011898479286,0.03478943208534301,0.034577982275780635,0.6666666666666666,0.044505178539273944,0.13686843021677658,2025
QB,season_to_date_catch_rate,1960,1,0.07506629990919415,0.07537622596062284,0.026255956550200608,0.025062200123768235,0.6666666666666666,0.05976960412916884,0.13646508860558693,2025
QB,expected_team_plays,1960,1,0.044264839231082945,0.06051007987558796,0.030674262030209336,0.030277872202312497,0.6666666666666666,0.04945280955387121,0.1361532851425596,2025
QB,rest_days,1960,1,-0.024536540076232585,-0.03847214603528415,-0.03163725938032555,-0.031670628547172536,0.6666666666666666,0.049035202435408105,0.1348431262096769,2025
QB,opp_avg_box_roll4_24,1923,0.9811224489795919,-0.010139802548077828,-0.005169066630117618,-0.030169874897754485,-0.030372628478981808,0.6666666666666666,0.061024082254128684,0.13297810214884723,2025
QB,tw_combine_vertical_24,1960,1,-0.12347924571576314,-0.15120079484170992,-0.020454176847446916,-0.017927481541039476,0.6666666666666666,0.007299991057383845,0.13288291346269412,2025
QB,def_pass_success_allowed_roll4,1960,1,0.04776700340582293,0.04733929603597483,0.03261930869725,0.03217981855847506,0.6666666666666666,0.007330488651056272,0.13285107928551518,2025
QB,tw_combine_forty_24,1960,1,-0.0980449007204917,-0.14358795629474735,-0.021211163863402726,-0.019367349077252093,0.6666666666666666,0.013286128558357202,0.13242223447991625,2025
QB,def_qb_hit_rate_roll4,1960,1,-0.035571154055198895,-0.030084961915640945,-0.029432431716431746,-0.029201770221944718,0.6666666666666666,0.02354830272921576,0.13109904313035758,2025
QB,role_fppg_trend,1960,1,0.07414811944489524,0.06496324490923422,-0.015254221406431475,-0.0168067578281246,0.6666666666666666,0.06425865013077393,0.1305547156400344,2025
QB,opp_zone_rate_roll4_24,1960,1,-0.022313909823422858,-0.022901843575392593,-0.030039320363448255,-0.030090551185607477,0.6666666666666666,0.01941303843076796,0.1301095608200783,2025
QB,opp_man_rate_roll4_24,1960,1,0.022313909823422864,0.022901843575392593,0.030039320363448186,0.03009055118560748,0.6666666666666666,0.01941303843076797,0.13010956082007827,2025
QB,qb_pass_matchup,1718,0.8765306122448979,0.05181064380342306,0.052563823719782306,0.024483738102779352,0.022186619452722225,0.6666666666666666,0.027879909048317237,0.12937065170124987,2025
QB,weekly_age,1838,0.9377551020408164,-0.00991834652020378,-0.00735382578978055,-0.026672130878507196,-0.027370005984688146,0.6666666666666666,0.03927686676261783,0.1288468784725725,2025
QB,roll3_ngs_cpoe,1960,1,0.11079671169527312,0.11024863762957934,-0.013438377703658596,-0.015554635418956542,0.6666666666666666,0.013834389752596005,0.12859724381959245,2025
QB,weekly_experience,1838,0.9377551020408164,0.030832346112628386,0.053149962091399765,-0.018525595425328112,-0.021070663715775706,0.6666666666666666,0.045859491384522055,0.12815386480973054,2025
QB,carry_trend,1960,1,3.662140665824924e-4,-0.019439302977597616,-0.025649555498186927,-0.026063638106347747,0.6666666666666666,0.04024149336455388,0.12807999118048807,2025
QB,roll3_team_pass_attempts,1960,1,0.026746916455937027,0.02401078653011899,0.01774882413075819,0.01750279188347153,0.6666666666666666,0.07357915381162403,0.1278457423962149,2025
QB,roll3_rush_td_rate,1960,1,0.14020872544583837,0.20401453509838896,0.004742823798924429,0.0018591299686722817,0.6666666666666666,0.026225264546829285,0.12768655387464117,2025
QB,def_rush_epa_allowed_roll4,1960,1,-0.012648099348897048,-0.0128550966507453,-0.017632399196858235,-0.017671586743795105,0.6666666666666666,0.08360282810586882,0.12760123355991992,2025
QB,season_targets_prior,1960,1,0.07210364000819641,0.07112295058438581,0.015487383939093224,0.014207358098606475,0.6666666666666666,0.04169553093646595,0.1273816710521957,2025
QB,def_sack_rate_roll4,1960,1,-0.026157022755797062,-0.02114966653621047,-0.023571255624611633,-0.023436434745809955,0.6666666666666666,0.027475488901139152,0.12685860241423155,2025
QB,favorite_points,1960,1,0.13991543342758206,0.15372516600547154,0.0055038574427397815,0.002617345515961388,0.6666666666666666,0.03149812089647365,0.12667054515629433,2025
QB,underdog_target_interaction,1960,1,-0.011955263974552051,-0.009565170640433619,-0.023037277417842464,-0.023178417276487232,0.6666666666666666,0.02059632216829565,0.12462935783563667,2025
QB,target_trend,1960,1,-0.013549832044932982,-0.00828340912493423,-0.01618778110959549,-0.01618495572833571,0.6666666666666666,0.0635954136806018,0.12452952757243219,2025
QB,projection_spread_232,1960,1,0.0064401177781434156,0.009483846498390049,-0.02251975546282932,-0.023000129344595728,0.6666666666666666,0.013513759489867978,0.12339820406883033,2025
QB,def_redzone_pass_td_rate_roll4,1960,1,0.025522312994067445,0.030079718347321444,0.0185605495253842,0.018353695005039805,0.6666666666666666,0.02019106712404741,0.12321217369030955,2025
QB,underdog_points,1960,1,-0.13940950924517925,-0.14356741216451555,-0.002963561027955027,-1.2079225363269379e-4,0.6666666666666666,0.015023306309854476,0.12297898051161932,2025
QB,season_week,1960,1,-0.023306314361214157,-0.025181533249462203,0.01141446599234328,0.012052020717012751,0.6666666666666666,0.06121300804518618,0.12276663888229748,2025
QB,expected_team_pass_rate,1960,1,-0.023998742878968662,-0.015417065372484128,-0.015601515485891176,-0.015376026229074826,0.6666666666666666,0.03822411894249569,0.1224359501716612,2025
QB,team_skill_out_count,1960,1,-0.07919765268228747,-0.0728304370691049,0.0017511796422814646,0.0033515464111027603,0.6666666666666666,0.062297430472763496,0.12235439537160954,2025
QB,tw_combine_bmi_24,1960,1,-0.06589291048676807,-0.17256495963713314,-0.006604076276620387,-0.00535110715659808,0.6666666666666666,0.005229414847122738,0.121746142952698,2025
QB,opp_rushers5_rate_roll4_24,1960,1,0.01363449456457436,0.011242485995161464,-0.015095337948416875,-0.015603103080019777,0.6666666666666666,0.03174025951100261,0.12098273937370786,2025
QB,season_to_date_ypt,1960,1,0.031092906154103764,0.0293460377721289,-0.008952430843952737,-0.00970369100257489,0.6666666666666666,0.04993676388764919,0.12074484394231402,2025
QB,practice_risk,1960,1,0.03856785618696468,0.0399811539686681,-0.00893471083259245,-0.009826507051867451,0.6666666666666666,0.013056602090470444,0.11797841375063298,2025
QB,def_rush_epa_allowed_roll8,1960,1,0.005651316907844932,0.008176940447783632,-0.004774521628199565,-0.004966664329088124,0.6666666666666666,0.0665945519922441,0.11712867227469402,2025
QB,roll3_targets,1960,1,0.020591048460968486,0.021293682158121836,-0.0012500841364772562,-0.00168332844920185,0.6666666666666666,0.066763471716997,0.1164122404910391,2025
QB,def_deep_epa_allowed_roll4,1960,1,0.008326453263884287,0.004697700112491444,0.010768497218384151,0.010780408509563024,0.6666666666666666,0.020773776931938253,0.11632838052225418,2025
QB,tw_age_at_draft_24,1960,1,-0.018880360041769573,-0.1426469274406355,-0.0027154318757866246,-0.0023802858603441525,0.6666666666666666,0.007539629457584675,0.11585644338657433,2025
QB,te_middle_matchup,1960,1,0.015186139910445248,0.02707387001768143,-0.00922993365204642,-0.009680396976084334,0.6666666666666666,0.006003336992114809,0.11535747569461774,2025
QB,def_rush_success_allowed_roll4,1960,1,-0.006685571172588344,-0.005753020661822854,-0.004740805636423908,-0.004685362333717444,0.6666666666666666,0.050266841668612075,0.11533543535053067,2025
QB,roll3_target_share,1960,1,0.018091952222493702,0.02116060145613503,-5.56092703607465e-4,-9.282675245895647e-4,0.6666666666666666,0.05382529075367321,0.11449334968875026,2025
QB,tw_combine_missing_24,1960,1,-0.01656799907960243,-0.005235165993687674,0.005755699458129949,0.0061797462629104415,0.6666666666666666,0.015570658626164975,0.11328896642501778,2025
QB,season_to_date_rec_td_rate,1960,1,0.05060368846094243,0.044267049819429985,0.022763250673329724,0.022088117021216734,0.5,0.05496650049317846,0.10458847764679517,2025
QB,response_adjustment_raw_24,1960,1,0.059669916408467735,0.06284401735941918,0.010293698429662525,0.009222433123771648,0.5,0.015605737372700459,0.09379256498266474,2025
QB,response_pressure_rate_24,1327,0.6770408163265306,0.02923455026176503,-0.035324915792540504,-0.0077504342544073845,-0.005743976810537635,0.5,0.014568652627890435,0.088741500706592,2025
QB,tw_combine_broad_24,1960,1,-0.12314648681717055,-0.15065561824419565,-0.019079878997969393,-0.016557615124316714,0.3333333333333333,0.00517462958432803,0.07841758196233048,2025
QB,weekly_is_rookie,1838,0.9377551020408164,-0.06601684795441849,-0.07068501105864577,0.01868885030469499,0.023068614487867012,0.3333333333333333,0.01377130881623558,0.07529924068650487,2025
QB,team_spread_line,1960,1,0.15963094103221853,0.15808146109502577,0.004897898933054694,0.0015747884463242106,0.3333333333333333,0.013089642496149483,0.07228236140141063,2025
QB,wr_redzone_matchup,1960,1,0.0913120358062567,0.09475570394851587,0.011226577493441078,0.009454736709532403,0.3333333333333333,0.031198332466573716,0.07216295335286739,2025
QB,te_redzone_matchup,1960,1,0.0913120358062567,0.09475570394851587,0.011226577493441078,0.009454736709532403,0.3333333333333333,0.031198332466573716,0.07216295335286739,2025
QB,def_explosive_pass_rate_roll4,1960,1,0.029172149445375415,0.017761560279530787,0.01940720633118344,0.019138831311341874,0.3333333333333333,0.021653114654892378,0.07026733072035028,2025
QB,prior_yards_per_target,1960,1,-0.09553834479173967,-0.11187859651615094,-0.006593150089065725,-0.004695848961507128,0.3333333333333333,0.024056046075426645,0.06936913207245388,2025
QB,tw_combine_speed_score_24,1960,1,-0.06469156768997752,-0.088973413190071,-0.008992904003488773,-0.0077949482918646595,0.3333333333333333,0.030588320767088457,0.06908491316239435,2025
QB,tw_combine_height_in_24,1960,1,-0.06898351506271024,-0.17808653200621918,-0.0038878044413848704,-0.00253965140518455,0.3333333333333333,0.007001102324142692,0.06721788631704116,2025
QB,tw_combine_weight_24,1960,1,-0.06404339717006381,-0.170663964654465,-0.0034621554395321383,-0.0022124967163648966,0.3333333333333333,0.009483572747740159,0.0666417758420601,2025
QB,wr_volume_matchup,1718,0.8765306122448979,-0.0026443941907163173,-0.004873225328363415,-0.013259217939020521,-0.013865999885301187,0.3333333333333333,0.04122686605751066,0.06655036050207291,2025
QB,roll5_targets,1960,1,0.028221431851750193,0.030488132453100253,0.006188080317378064,0.005718948244853725,0.3333333333333333,0.05684903826844682,0.06569438430206878,2025
QB,def_deep_pass_rate_roll4,1960,1,0.006903408764961235,0.008726611106463517,0.0023869739739281414,0.002287973698782765,0.3333333333333333,0.07785103091591968,0.06336778862283447,2025
QB,def_redzone_rush_td_rate_roll4,1960,1,-0.020965680587463092,-0.015037720958617369,-0.004096434007272207,-0.003741542704417758,0.3333333333333333,0.03667380192102622,0.061332826616483774,2025
QB,tw_early_declare_heuristic_24,1960,1,0.03501475369485563,0.04641124838139537,9.588373655421003e-4,2.699237718560631e-4,0.3333333333333333,0.02868303156265274,0.06048328385114456,2025
QB,team_skill_questionable_count,1960,1,-0.013445354719849756,-0.016302075026823102,-0.003112567470849747,-0.0028937793737503605,0.3333333333333333,0.026679828365464082,0.059360272634705745,2025
RB,projected_opportunities_232,4591,1,0.6215744421168408,0.6837111850291282,0.14639898684786695,0.061823903624762595,1,0.07675063824454435,0.29049179438156103,2025
RB,projected_touch_opportunities_232,4591,1,0.6215744421168408,0.6837111850291282,0.14639898684786695,0.061823903624762595,1,0.07675063824454435,0.29049179438156103,2025
RB,season_to_date_fppg,4591,1,0.5994554827584548,0.6636396482764908,0.12230761596052415,0.06321789672581574,1,0.09222381832483663,0.28519448886520854,2025
RB,roll3_offense_pct,4591,1,0.5464714831908254,0.5926324969598669,0.11257071123158947,0.07637146838522038,1,0.06489674753547262,0.2798248368161337,2025
RB,roll5_offense_pct,4591,1,0.5422310020381165,0.5878648772014342,0.10994584308415944,0.07553598217598614,1,0.06355700653118052,0.2783173538558917,2025
RB,roll3_carry_share,4591,1,0.5595195755195891,0.6016189733982509,0.10902180105700046,0.07014585926943298,1,0.07018864361238855,0.2781008549540462,2025
RB,roll3_offense_snaps,4591,1,0.5403270111999952,0.5876087334381528,0.10278977477032335,0.07074675694136182,1,0.058011255081998704,0.27405248388256875,2025
RB,roll5_carries,4591,1,0.5540216464045212,0.5945892781943691,0.10136185990208711,0.06632328031001569,1,0.06574974617927154,0.273755231438639,2025
RB,roll3_carries,4591,1,0.5563777656484924,0.5971180385534266,0.09872954593000877,0.06388980157968727,1,0.06147161064585837,0.271968765313703,2025
RB,direct_gap_vs_base_232,4591,1,-0.08236290011266564,-0.07457765438430015,0.14038670748613508,0.1309786557968356,1,0.12025189399081158,0.2658461806628338,2025
RB,roll3_ngs_time_to_los,4591,1,0.47929828298920735,0.49833184881034576,0.06717310200195609,0.05408385247794042,1,0.07136602645948695,0.25332107405888027,2025
RB,talent_prior_fppg_24,4591,1,0.393214150534374,0.4177363016284572,0.07488521106143817,0.06769390273571034,1,0.07099708499226609,0.2523081951789421,2025
RB,season_carries_prior,4591,1,0.4447183862347863,0.5170323083441375,0.06016778787427754,0.051651635862233085,1,0.0563102773028073,0.24792602363261237,2025
RB,tw_draft_capital_log_24,4591,1,0.3259891592115487,0.3596234178669608,0.06362539321397782,0.06109235893995696,1,0.061039710393695074,0.2397046345685979,2025
RB,favorite_rush_interaction,4591,1,0.32337199317897014,0.2584424260701209,0.06673267741266299,0.06405471893377351,1,0.06494161968639406,0.2378183495851532,2025
RB,xfp_gap_vs_base_232,4591,1,0.004526383312278086,0.007032231939736546,0.10878574844006043,0.10664169233397046,1,0.0601174034381959,0.23528698805722667,2025
RB,roll5_targets,4591,1,0.4434383627544965,0.5129902594510419,0.04075379719068603,0.03657064216608237,1,0.03622590427047621,0.23507400766206463,2025
RB,season_to_date_rush_ypc,4591,1,0.24547451462941458,0.3111430936218946,0.05710689906978708,0.05711779573776984,1,0.05811128202679341,0.2295383148305365,2025
RB,season_targets_prior,4591,1,0.3839640438284112,0.462032418883098,0.03519900046862436,0.03424097159413888,1,0.03249467673397913,0.22689359523106223,2025
RB,roll3_target_share,4591,1,0.44236386436726965,0.5085390158132304,0.028046797015686308,0.027023940521871962,1,0.023008518592600547,0.22670459471646265,2025
RB,expected_fppg_232,4591,1,0.6088892856044691,0.6740701405638863,0.10878574844006045,0.049591337453631756,0.6666666666666666,0.07525480902939594,0.22244953671576848,2025
RB,model22_gap_vs_base_232,4591,1,0.07375264320478891,0.07635818324188116,0.0644705856817766,0.06478321153376308,1,0.07005312441635175,0.21587727605776913,2025
RB,roll3_rush_ypc,4591,1,0.21691972262026823,0.3100187115743467,0.038105121172768604,0.039230324392375254,1,0.037052498789662734,0.21398104460196296,2025
RB,prior_game_fppg,4591,1,0.5201962073140075,0.6002740621766907,0.07945028112414314,0.05787544860022026,0.6666666666666666,0.09692939911364454,0.21336909176334318,2025
RB,roll5_fppg,4591,1,0.5950322928125917,0.663824629551154,0.08053595239839624,0.04118408934785863,0.6666666666666666,0.07770811520210294,0.21170762799142642,2025
RB,season_to_date_catch_rate,4591,1,0.21064382670608953,0.1653400364610131,0.04260804314589497,0.043576983946649564,1,0.040631607281021304,0.21099149453859775,2025
RB,roll3_catch_rate,4591,1,0.22897452914599617,0.18776847992093346,0.035855585692355744,0.03703652578443878,1,0.033285103809809806,0.20802129100836064,2025
RB,role_fppg_trend,4591,1,0.06047246544260829,0.049520939539240076,-0.054605711630532974,-0.05226620833204079,1,0.0461929738756557,0.20419354695386605,2025
RB,response_avg_box_24,3010,0.6556305815726421,0.08649193298333395,0.10522389969264825,0.03915478894653003,0.04459268015530707,1,0.04716077539082777,0.20145752873925432,2025
RB,opportunity_per_snap,4591,1,0.23466555766082428,0.2986483896250382,0.018851534863775134,0.02104176802075911,1,0.023053035138869055,0.20131605279728726,2025
RB,underdog_target_interaction,4591,1,0.1113173454220485,0.12760393902319447,-0.04131419442078331,-0.037998861561782,1,0.03533654626346916,0.20036549754111838,2025
RB,tw_early_declare_heuristic_24,4591,1,0.1696799939016048,0.1880181974380968,0.030631404766534795,0.03203601377542826,1,0.0188658083235823,0.19978214319829593,2025
RB,games_played_prior,4591,1,0.15909832162766274,0.18584292380054573,0.029948282789473247,0.03132891352582262,1,0.027238191035759217,0.19945020124778712,2025
RB,legacy_gap_vs_base_232,4591,1,-0.045725329798636506,-0.03673413058437218,0.04685458086237675,0.04517211298318271,1,0.057614711911299035,0.19925465144508261,2025
