feature,importance,importance_pct,position,model_type
prior_yards_per_carry,7.428012246516063,1.754343006180999,WR,Breakout/upside classifier
prior_carries_pg,7.1050642887475295,1.6780693716918533,WR,Breakout/upside classifier
height,6.529854289175316,1.54221665546778,WR,Breakout/upside classifier
rec_prior_route_in_break,6.447846866264767,1.5228481967114647,WR,Breakout/upside classifier
prior_rush_yd_pg,5.983680912254669,1.4132217895246864,WR,Breakout/upside classifier
two_year_games,5.908830527771573,1.395543675357674,WR,Breakout/upside classifier
rec_prior_avg_depth_target,5.850512862837559,1.3817702479293898,WR,Breakout/upside classifier
rec_prior_ngs_avg_separation,5.7256174061479195,1.3522725217981466,WR,Breakout/upside classifier
fppg_trend,5.340190422129183,1.2612426323248427,WR,Breakout/upside classifier
is_rookie,5.210234001964646,1.2305496111964909,WR,Breakout/upside classifier
rec_prior_deep_target_rate,5.131208566137086,1.211885436171805,WR,Breakout/upside classifier
rec_prior_route_screen,4.902346955341775,1.1578330527134462,WR,Breakout/upside classifier
receiver_context_available,4.85992051330098,1.1478128037691446,WR,Breakout/upside classifier
two_year_carries_pg,4.523786180319189,1.0684248199272355,WR,Breakout/upside classifier
rec_prior_route_hitch,4.392358789964753,1.0373843860349694,WR,Breakout/upside classifier
prior_catch_rate,4.068518362700612,0.9608999686922302,WR,Breakout/upside classifier
rec_prior_ngs_avg_cushion,3.9034743327505446,0.9219199791545672,WR,Breakout/upside classifier
rec_prior_route_out_break,3.752117410409749,0.8861726016148767,WR,Breakout/upside classifier
prior_games,3.341936310779183,0.7892963015331116,WR,Breakout/upside classifier
prior_yards_per_attempt,2.9334696560356353,0.6928249179077559,WR,Breakout/upside classifier
prior_pass_yd_pg,1.5111295010319798,0.3568975633841537,WR,Breakout/upside classifier
two_year_pass_attempts_pg,1.4722132384988584,0.34770634630805003,WR,Breakout/upside classifier
prior_rush_td_rate,1.1776463601288845,0.2781357363291405,WR,Breakout/upside classifier
years_since_last_season,0.3796308217277165,0.08966095570738163,WR,Breakout/upside classifier
prior_pass_attempts_pg,0.12111970822392283,0.028605972362657807,WR,Breakout/upside classifier
prior_fantasy_points,60.839043444656404,9.7593358229206,TE,Fantasy tier classifier
prior_fppg,59.91038619703007,9.610367702601302,TE,Fantasy tier classifier
prior_rec_yd_pg,51.82373143938189,8.313168157777772,TE,Fantasy tier classifier
recent_weighted_fppg,47.60589709800547,7.636575307984125,TE,Fantasy tier classifier
prior_wopr,42.747964150639575,6.857302716663685,TE,Fantasy tier classifier
prior_target_share,39.35832610973487,6.313562807448507,TE,Fantasy tier classifier
prior_air_yards_share,36.14679636003413,5.798393673319354,TE,Fantasy tier classifier
prior_targets_pg,33.002799724654565,5.294057686861687,TE,Fantasy tier classifier
career_fppg_before,27.864354116396758,4.469787391678339,TE,Fantasy tier classifier
two_year_fppg,13.72442160529137,2.2015671489514483,TE,Fantasy tier classifier
peak_fppg_before,12.399246086997943,1.9889925886840263,TE,Fantasy tier classifier
prior_yards_per_target,10.563087733015458,1.6944500550415103,TE,Fantasy tier classifier
career_games_before,10.351416470979478,1.66049536388747,TE,Fantasy tier classifier
age_squared,9.748759784384413,1.563821769803761,TE,Fantasy tier classifier
draft_capital_score,9.686815575049648,1.5538851516888954,TE,Fantasy tier classifier
draft_pick,9.584421590295756,1.5374598887840099,TE,Fantasy tier classifier
age,9.54456999541158,1.5310671995579301,TE,Fantasy tier classifier
fppg_trend,9.321257619012158,1.49524512953017,TE,Fantasy tier classifier
two_year_targets_pg,8.898386292116237,1.4274113330830664,TE,Fantasy tier classifier
draft_round,7.248423931235077,1.162736942045571,TE,Fantasy tier classifier
rec_prior_redzone_target_rate,7.176746763186218,1.151239036848211,TE,Fantasy tier classifier
