position,feature,n,coverage,outcome_pearson,outcome_spearman,residual_correlation,year_sign_stability,median_year_abs_residual_cor,signal_score,target_year
TE,projected_td_points_232,1207,1,0.361014933447014,0.3803091138517907,-0.07088080179993565,0.5,0.07088080179993565,0.22460422267264202,2023
TE,direct_gap_vs_base_232,1207,1,-0.07370393809627986,-0.09819897514843558,0.22512598788098725,0.5,0.22512598788098725,0.22386987920968562,2023
TE,roll3_fppg_sd,1207,1,0.24134571740484687,0.27447913700106463,-0.12589668923235675,0.5,0.12589668923235675,0.2206229046507964,2023
TE,roll3_offense_snaps,1207,1,0.35533609290290036,0.3991064462939946,0.04873416334072532,0.5,0.04873416334072532,0.21365706011520033,2023
TE,roll3_targets,1207,1,0.4026171171671554,0.42597186190028613,-0.02711543027152165,0.5,0.02711543027152165,0.2135011911674592,2023
TE,roll5_offense_pct,1207,1,0.3516561035378691,0.4008816808341144,0.04744982127537814,0.5,0.04744982127537814,0.21250130203836815,2023
TE,roll3_offense_pct,1207,1,0.35197660595349134,0.40129441225960105,0.04548143628935589,0.5,0.04548143628935589,0.21152590850192632,2023
TE,roll3_target_share,1207,1,0.40573454755634303,0.4280481078943354,-0.018273850340667468,0.5,0.018273850340667468,0.20944860919482908,2023
TE,ngs_available,1207,1,0.3834494184874237,0.4044799663546533,-0.030143030410367797,0.5,0.030143030410367797,0.20913715801599697,2023
TE,roll3_ngs_air_yard_share,1207,1,0.35345346041458275,0.3971025731197283,-0.040156696638847716,0.5,0.040156696638847716,0.20836011480035854,2023
TE,role_vs_prior_232,1207,1,0.08390444733326294,0.11553589384971708,-0.18935955178889569,0.5,0.18935955178889569,0.208114861265846,2023
TE,roll5_targets,1207,1,0.41368463902426444,0.43045072644279464,0.001739139522074405,0.5,0.001739139522074405,0.20207384893464386,2023
TE,role_fppg_trend,1207,1,-0.00947876322973552,0.012988836805389307,-0.2239282575570453,0.5,0.2239282575570453,0.20142537945437403,2023
TE,projection_spread_232,1207,1,0.2570583245225343,0.255407727790438,-0.07233848163706975,0.5,0.07233848163706975,0.1917055906492971,2023
TE,roll3_ngs_cushion,1207,1,0.34297380060633914,0.3808103684910807,0.013849706672281479,0.5,0.013849706672281479,0.19004986699782553,2023
TE,model_disagreement_23,1207,1,0.27812522993445743,0.28564169064479566,-0.050376096558163816,0.5,0.050376096558163816,0.1870463973725679,2023
TE,xfp_gap_vs_base_232,1207,1,-0.023343243268386757,-0.044423366317198024,0.1842253764165414,0.5,0.1842253764165414,0.18585654477547114,2023
TE,season_targets_prior,1207,1,0.34508463728979155,0.3685535741351489,0.004306204360451272,0.5,0.004306204360451272,0.18371007600662853,2023
TE,roll3_ngs_separation,1207,1,0.3057638561388217,0.36292042744571784,-0.0015573977477598097,0.5,0.0015573977477598097,0.17444451415974194,2023
TE,opportunity_per_snap,1207,1,0.19806175041531904,0.2658658654057104,-0.04812001550112433,0.5,0.04812001550112433,0.16902102744906106,2023
TE,roll3_rec_td_rate,1207,1,-0.01012374117567674,0.15329245256593826,-0.1279750494614742,0.5,0.1279750494614742,0.1656036449233452,2023
TE,role_5_vs_prior_232,1207,1,0.10006612264529967,0.13160683852249097,-0.10161488598085787,0.5,0.10161488598085787,0.1646929099883247,2023
TE,roll3_ngs_yac_oe,1207,1,0.13456140079036266,0.1691910442900318,-0.05998771126565106,0.5,0.05998771126565106,0.1525172186531772,2023
TE,prior_yards_per_target,1207,1,0.16673320468150474,0.18699463441408584,-0.044084115072128484,0.5,0.044084115072128484,0.1516975962620318,2023
TE,games_played_prior,1207,1,0.1731336099958442,0.1885067422803654,0.03910433617169915,0.5,0.03910433617169915,0.15029224376733033,2023
TE,target_trend,1207,1,0.008888812730019378,0.03525492052073224,-0.12054655682089108,0.5,0.12054655682089108,0.14713118300538144,2023
TE,season_to_date_rec_td_rate,1207,1,-0.022811284060529388,0.16780689689592054,-0.07749718681764385,0.5,0.07749718681764385,0.14186631150810985,2023
TE,wr_volume_matchup,1207,1,0.07844644956656756,0.0768341656343985,0.0757135216345497,0.5,0.0757135216345497,0.13998289769711234,2023
TE,favorite_rush_interaction,1207,1,0.11087088868234642,0.08621199387781187,0.05922824262915959,0.5,0.05922824262915959,0.13787773267419756,2023
TE,roll3_ypt,1207,1,0.05568553537084942,0.1315024671294749,-0.060138389332400115,0.5,0.060138389332400115,0.13387980655510992,2023
TE,opp_pos_residual_roll8,1207,1,0.05376009597669835,0.030635651801812228,0.0786702620793704,0.5,0.0786702620793704,0.1316217396356769,2023
TE,underdog_target_interaction,1207,1,0.0441562060979774,0.043069642367562506,-0.07031416940743107,0.5,0.07031416940743107,0.12678926735583051,2023
TE,prior_pass_td_rate,1207,1,-0.08228053245579815,-0.11477066164204676,-0.03808310591431205,0.5,0.03808310591431205,0.1245286834919609,2023
TE,prior_rec_td_rate,1207,1,0.046238532762517104,0.16986064692104025,-0.03483117222484369,0.5,0.03483117222484369,0.12286335825144194,2023
TE,def_rush_success_allowed_roll4,1207,1,0.05493384137401989,0.03293021716655837,0.0613655241427935,0.5,0.0613655241427935,0.122590755785847,2023
TE,implied_team_total,1207,1,0.11613169342850242,0.0828213414135821,0.02944615803725727,0.5,0.02944615803725727,0.12203765270725178,2023
TE,def_sack_rate_roll4,1207,1,-0.045364483552867624,-0.030187790069918854,-0.06277122345237449,0.5,0.06277122345237449,0.12131231474671239,2023
TE,preseason_middle_target_rate,1207,1,0.14653424375470173,0.14946899011545633,8.080842907886998e-4,0.5,8.080842907886998e-4,0.11975688904963486,2023
TE,def_pass_success_allowed_roll4,1207,1,0.03265622300927133,0.019807479320212058,0.06575156127404862,0.5,0.06575156127404862,0.11941837636082102,2023
TE,def_pass_epa_allowed_roll4,1207,1,0.029928249098492347,-0.0017380201605922481,0.0699785123447523,0.5,0.0699785123447523,0.11908382904661345,2023
TE,def_pass_epa_allowed_roll8,1207,1,0.03638629017386513,-7.767712074353075e-4,0.06619710701641499,0.5,0.06619710701641499,0.1180511536352162,2023
TE,season_to_date_rush_ypc,1207,1,0.05797596383160878,0.10701945367873059,-0.03517990074397637,0.5,0.03517990074397637,0.11762695334032426,2023
TE,matchup_role_interaction,1207,1,0.03872016860653172,0.009715358941848669,0.06188804698846007,0.5,0.06188804698846007,0.11717389926585059,2023
TE,team_spread_line,1207,1,0.09759660351425513,0.06021859107512893,0.03156367746808012,0.5,0.03156367746808012,0.11715364216902545,2023
TE,prior_rush_td_rate,1207,1,0.20615786772606667,-0.01844960497544006,0.004970186153980937,0.5,0.004970186153980937,0.11705597117243433,2023
TE,qb_pass_matchup,1207,1,-0.016192210258336056,-0.0173138190128953,-0.06703830031616424,0.5,0.06703830031616424,0.11686332130193826,2023
TE,wr_deep_matchup,1207,1,0.029215518683492352,0.11022642057378343,-0.041982425125850056,0.5,0.041982425125850056,0.11657629765110016,2023
TE,season_carries_prior,1207,1,0.08266497609939805,0.2024223382916197,-0.0018711308030928582,0.5,0.0018711308030928582,0.11519949823458708,2023
TE,prior_yards_per_attempt,1207,1,-0.05515684765969533,-0.10725907379404843,-0.03099555870229093,0.5,0.03099555870229093,0.11484687872029098,2023
TE,def_explosive_pass_rate_roll4,1207,1,0.025218636392700073,-0.03299281225631755,0.05640965312494816,0.5,0.05640965312494816,0.1145238012401656,2023
TE,opp_pos_residual_roll4,1207,1,0.03981757295173171,0.028161082161947935,0.05128782088605473,0.5,0.05128782088605473,0.11375479447807556,2023
TE,def_te_residual_roll4,1207,1,0.03981757295173171,0.028161082161947935,0.05128782088605473,0.5,0.05128782088605473,0.11375479447807556,2023
TE,roll3_carry_share,1207,1,0.10242776502434067,0.12361714568555393,0.009619211392253618,0.5,0.009619211392253618,0.11356162145238727,2023
TE,injury_risk,1207,1,0.006080656723007177,0.02371993416605161,-0.06290725073047128,0.5,0.06290725073047128,0.1135398982118267,2023
TE,prior_catch_rate,1207,1,0.07182565074877681,0.05716523729776801,-0.033814852565423374,0.5,0.033814852565423374,0.11338661452149484,2023
TE,roll5_carries,1207,1,0.09545347838261818,0.15168354830751665,-0.004249091274041795,0.5,0.004249091274041795,0.11272065210649626,2023
TE,favorite_points,1207,1,0.09630693136503525,0.04526936127809068,0.02677316559121656,0.5,0.02677316559121656,0.11249281207424633,2023
TE,rb_rush_matchup,1207,1,-0.06106135239847818,-0.099883364320987,0.025175126563100045,0.5,0.025175126563100045,0.11182336675994953,2023
TE,season_to_date_pass_ypa,1207,1,0.043304428973187904,0.06694440216054232,-0.038010654985325416,0.5,0.038010654985325416,0.11173398571636788,2023
TE,roll3_carries,1207,1,0.09296588594192919,0.12215867960400882,-0.008604004038774368,0.5,0.008604004038774368,0.11112510324335421,2023
TE,season_to_date_pass_td_rate,1207,1,0.01944606096986569,0.06693298126402121,-0.04406868230848586,0.5,0.04406868230848586,0.11077002399592559,2023
TE,def_redzone_rush_td_rate_roll4,1207,1,0.050386748842417624,0.04170660908288709,0.03918831223361402,0.5,0.03918831223361402,0.11062797961006933,2023
TE,practice_risk,1207,1,0.0341149114667133,0.045585598502011784,-0.0404944814734593,0.5,0.0404944814734593,0.10888292069465241,2023
TE,underdog_points,1207,1,-0.07382530456560493,-0.0399589049218498,-0.028166291624308826,0.5,0.028166291624308826,0.10857508380580072,2023
TE,season_to_date_ypt,1207,1,0.052247029836945756,0.12399958130336501,-0.015578898461523353,0.5,0.015578898461523353,0.10785280928089187,2023
TE,rb_receiving_matchup,1207,1,0.013051523537033396,0.003958695201955209,0.05167670852313239,0.5,0.05167670852313239,0.10624650734862345,2023
TE,roll3_pass_attempts,1207,1,0.045002352714243195,0.0669084932889638,-0.02740561924076813,0.5,0.02740561924076813,0.1062025332656619,2023
TE,roll3_pass_attempt_share,1207,1,0.052577945121133465,0.06693008119343863,-0.020630266479436315,0.5,0.020630266479436315,0.10384228642870662,2023
TE,roll3_catch_rate,1207,1,0.046865888609776626,0.01219854667368346,-0.033394471481631535,0.5,0.033394471481631535,0.10326664486549915,2023
TE,prior_yards_per_carry,1207,1,0.09780792979167703,0.05874696498474393,0.006521909830473586,0.5,0.006521909830473586,0.10324211356743161,2023
TE,qb_pressure_matchup,1207,1,0.04949845253203765,0.06705642472431825,-0.01661295556066149,0.5,0.01661295556066149,0.10109361798104878,2023
TE,roll5_pass_attempts,1207,1,0.04687515678595094,0.06677869371957379,-0.0169419365370052,0.5,0.0169419365370052,0.10076903656317288,2023
TE,def_redzone_pass_td_rate_roll4,1207,1,0.018954301580336404,0.028660917856245142,0.03136566896916543,0.5,0.03136566896916543,0.09910220236025095,2023
TE,preseason_redzone_target_rate,1207,1,-0.002700876061997284,0.1267892478762298,-0.014534991927050874,0.5,0.014534991927050874,0.09869511299618507,2023
TE,carry_trend,1207,1,0.01853699404498649,0.024331678848913026,-0.02708994934834782,0.5,0.02708994934834782,0.09615593253155844,2023
TE,season_pass_attempts_prior,1207,1,0.057550345630440626,0.06708440281876976,-0.004610878374517462,0.5,0.004610878374517462,0.09594517365771629,2023
TE,season_week,1207,1,0.017157073638290662,0.016942067005507707,0.02751689331224735,0.5,0.02751689331224735,0.09525561261728928,2023
TE,is_home,1207,1,0.029161315015070174,0.031310865810673376,0.018444900886760474,0.5,0.018444900886760474,0.09415103608771169,2023
TE,season_to_date_catch_rate,1207,1,0.054592494331277976,0.010847551724876633,-0.014460207656786028,0.5,0.014460207656786028,0.09408146939784753,2023
TE,rest_days,1207,1,-0.019665333972714527,0.02656221275122674,-0.022096040064532398,0.5,0.022096040064532398,0.09388004768072865,2023
TE,expected_team_pass_rate,1207,1,0.017471152907108985,0.02271689389160977,-0.021896658431882977,0.5,0.021896658431882977,0.09291399692780843,2023
TE,wr_redzone_matchup,1207,1,0.0062055383462597735,0.1313793879186566,-0.0018136409684169073,0.5,0.0018136409684169073,0.09288002598519485,2023
TE,te_redzone_matchup,1207,1,0.0062055383462597735,0.1313793879186566,-0.0018136409684169073,0.5,0.0018136409684169073,0.09288002598519485,2023
TE,def_middle_pass_rate_roll4,1207,1,-0.01436982547925851,-0.03281604897332922,-0.018968636743887882,0.5,0.018968636743887882,0.09195724467220437,2023
TE,snap_trend,1207,1,0.03277741406352054,0.05436667453553155,-0.008204317513054966,0.5,0.008204317513054966,0.09193631010787771,2023
TE,te_middle_matchup,1207,1,0.02237654279948365,0.06649222756140459,0.005795329265145871,0.5,0.005795329265145871,0.09019427610710583,2023
TE,roll3_team_carries,1207,1,0.005599178093181176,-0.0013036531317091977,0.022319312976131656,0.5,0.022319312976131656,0.08843991256945012,2023
TE,team_skill_questionable_count,1207,1,-0.01626851124191134,-0.03544879214001128,0.009315855326174325,0.5,0.009315855326174325,0.08730590750974128,2023
TE,opp_pos_fppg_allowed_roll4,1207,1,0.014345278133852007,-3.867104124471303e-4,0.017556532331359745,0.5,0.017556532331359745,0.08728464809583487,2023
TE,expected_team_plays,1207,1,0.016094524664813478,0.03433670945079434,0.008148942762358015,0.5,0.008148942762358015,0.08649933809305864,2023
TE,def_rush_epa_allowed_roll4,1207,1,0.014830273644406776,0.009866121385407893,0.013600952374387233,0.5,0.013600952374387233,0.08633390762815514,2023
TE,roll3_team_pass_attempts,1207,1,0.019343744460110956,0.034390563803469706,-0.00588656557583024,0.5,0.00588656557583024,0.08584635272594297,2023
TE,season_to_date_rush_td_rate,1207,1,-0.02069277545800507,0.037603185283856526,-0.00327941630773433,0.5,0.00327941630773433,0.08504076078575758,2023
TE,def_middle_epa_allowed_roll4,1207,1,-0.028804813336333328,-0.007545266359910523,-0.0031432789159922935,0.5,0.0031432789159922935,0.08281910176752502,2023
TE,def_qb_hit_rate_roll4,1207,1,0.001377076357845193,0.0029675470648658224,0.011284818560080788,0.5,0.011284818560080788,0.08181062960024046,2023
TE,team_skill_out_count,1207,1,-0.006089080788157509,-0.01770141386381004,-0.005093491430804613,0.5,0.005093491430804613,0.08102162449246808,2023
TE,def_rush_epa_allowed_roll8,1207,1,-0.005341220311086207,0.006928654217284037,-0.007670038208154531,0.5,0.007670038208154531,0.0810113791765546,2023
QB,projected_opportunities_232,1296,1,0.5226268007272084,0.4910828924442062,0.08589936151358316,1,0.08737268699619977,0.3503947526049347,2024
QB,roll3_pass_attempt_share,1296,1,0.42032398816464933,0.3671115891366503,0.10974517271297944,1,0.10833950129339534,0.3299309864162152,2024
QB,ngs_available,1296,1,0.4167524122087433,0.4141470337782363,0.1002327304483854,1,0.09886422252883675,0.32970422920561926,2024
QB,expected_fppg_232,1296,1,0.5326090148343827,0.5150768770898883,0.03474739157573615,1,0.03557867933541327,0.3268730420635981,2024
QB,roll3_offense_pct,1296,1,0.41324625114571834,0.3589768716441384,0.1063450163332035,1,0.1050925074694566,0.3258260579004131,2024
QB,roll5_offense_pct,1296,1,0.4122424600669264,0.3629348499771381,0.1057115787571411,1,0.10461049450903075,0.3257870847009199,2024
QB,season_to_date_fppg,1296,1,0.5238356652417187,0.5099123257164694,0.033285442106694214,1,0.03364325239817245,0.32382267301731527,2024
QB,roll3_offense_snaps,1296,1,0.4151912215572012,0.37464776921544424,0.09636235336136306,1,0.09524741489732308,0.3225799526884952,2024
QB,roll3_ngs_time_to_throw,1296,1,0.37963734950139155,0.2850247727125492,0.11028567605260794,1,0.10852797132399222,0.3130190469918292,2024
QB,roll5_pass_attempts,1296,1,0.4023971086997225,0.3571937310197659,0.07991813479971852,1,0.07911654689268267,0.30916954263746355,2024
QB,roll3_pass_attempts,1296,1,0.40364964545703547,0.3634179520377807,0.07759120109692846,1,0.07658532589859887,0.30884166351027775,2024
QB,prior_game_fppg,1296,1,0.4444847441819926,0.43596023375405785,0.026007146228447284,1,0.025706690230577256,0.2965963668291046,2024
QB,projected_td_points_232,1296,1,0.4648901594256522,0.47511578189111786,-0.007121930546009139,1,0.006905177262936678,0.29458950899554937,2024
QB,roll3_ngs_air_yards,1296,1,0.34627537119966956,0.26831470642307165,0.08603061110176254,1,0.08388882035067415,0.29162998861756967,2024
QB,roll5_carries,1296,1,0.33220552937311765,0.3243456527728433,0.07554816118466749,1,0.07587065473996386,0.29030221162699915,2024
QB,roll3_carry_share,1296,1,0.34393942430336266,0.3287878054799211,0.05871106164151626,1,0.05884561200279263,0.28366817197115735,2024
QB,roll3_carries,1296,1,0.3210261666491354,0.31120211655611774,0.06046510390597863,1,0.06036381522511923,0.2783746422637808,2024
QB,roll3_ngs_aggressiveness,1296,1,0.2674110171675446,0.23424577963555912,0.0860602174107668,1,0.08608055068413345,0.2735786295496835,2024
QB,season_to_date_pass_ypa,1296,1,0.27200680922870224,0.3305291674508014,0.061984711211628254,1,0.061988209790465855,0.27271666677954187,2024
QB,season_to_date_rush_ypc,1296,1,0.2771346435757139,0.2913702576797796,0.06691800256299749,1,0.06500542451560973,0.27146231037011187,2024
QB,roll3_pass_ypa,1296,1,0.2773108652481847,0.30017598096891784,0.05426337067531299,1,0.05353412079558875,0.2657090023443931,2024
QB,projected_touch_opportunities_232,1296,1,0.3015561004142005,0.29522576518926796,0.04718482861014996,1,0.0466080864546274,0.2656011714172985,2024
QB,season_carries_prior,1296,1,0.3224962606026346,0.3604762483704061,0.016764640791407263,1,0.016821824915578865,0.2605327475606141,2024
QB,role_5_vs_prior_232,1296,1,0.2752745169615914,0.2722839380364423,0.04036694369218755,1,0.04052638513645028,0.2544412487925889,2024
QB,favorite_rush_interaction,1296,1,0.2675265904103812,0.2564941583629224,0.03678577535003632,1,0.03932700886118977,0.2494203850710546,2024
QB,opportunity_per_snap,1296,1,0.20916398266801114,0.19111704968776136,0.06638036288005943,1,0.06632724919981925,0.24708745105878202,2024
QB,roll3_rush_ypc,1296,1,0.23846187859029191,0.2557672568274637,0.03963782494031879,1,0.039197247993381645,0.2453719549880298,2024
QB,direct_gap_vs_base_232,1296,1,-0.08158653911291269,-0.056252612049545916,0.1357009523170339,1,0.1271882067146568,0.24522013970040074,2024
QB,xfp_gap_vs_base_232,1296,1,-0.05869580335238543,-0.05328744565166038,0.14371696778717483,1,0.12545048524624586,0.2441774221104819,2024
QB,rb_rush_matchup,1296,1,-0.1674159480334037,-0.17236288394710117,-0.07823592890830507,1,0.07806885214428318,0.2438314699428304,2024
QB,prior_pass_td_rate,1296,1,0.2200553156318093,0.24760558981110053,-0.04245576687049033,1,0.04318677535415401,0.24274640021819377,2024
QB,role_vs_prior_232,1296,1,0.2724190560121046,0.2688184350818252,0.019255981911671254,1,0.019084300479552577,0.24186726420020516,2024
QB,season_to_date_pass_td_rate,1296,1,0.22202119127922149,0.3694051693796272,0.012196900014269485,1,0.011875375494065903,0.24096857731164298,2024
QB,roll5_fppg,1296,1,0.514944370969712,0.5006657512723083,0.013291396001047767,0.5,0.023092566782265705,0.2360602618059232,2024
QB,opp_pos_residual_roll8,1296,1,0.10909961610982045,0.11262384267467775,0.09100791833156217,1,0.09148856408010077,0.23325521167794208,2024
QB,roll3_fppg,1296,1,0.5077053565019375,0.4941706030199487,-0.0028954074048746256,0.5,0.028693052068674403,0.22985967507180363,2024
QB,is_home,1296,1,0.08024957922850516,0.08159446587986098,0.0996405975637528,1,0.09901127116033151,0.22897565618643617,2024
QB,matchup_role_interaction,1296,1,0.11417114945442668,0.11280149403631351,0.07508148722290954,1,0.07493434251532789,0.22536708968799649,2024
QB,prior_yards_per_attempt,1296,1,0.1734307584852007,0.20072978593523064,-0.034068556279181525,1,0.03397849156861693,0.2240338103220572,2024
QB,opp_pos_residual_roll4,1296,1,0.09211889078338356,0.09719207626045441,0.07760603581425798,1,0.07845492611331194,0.22101265822001084,2024
QB,preseason_prior_fppg,1296,1,0.42633995058256496,0.4315058767117696,-0.02902793045712651,0.5,0.0367147567445525,0.22025594069043625,2024
QB,opp_pos_fppg_allowed_roll4,1296,1,0.08262155356215099,0.08062870874692717,0.067308501689255,1,0.06930880807434414,0.21176703125841762,2024
QB,def_rush_epa_allowed_roll4,1296,1,-0.06409403104806237,-0.0547440493944082,-0.07826397661124367,1,0.07811212012840138,0.21113621300388,2024
QB,team_spread_line,1296,1,0.15432608243777077,0.15387298550227801,-0.0181811333735554,1,0.018293853801045378,0.20625434849727656,2024
QB,qb_pressure_matchup,1296,1,0.30347098183644505,0.3037011364312749,0.06342111389084912,0.5,0.0779739201577942,0.20240580636897462,2024
QB,prior_rec_td_rate,1296,1,-0.05742453596515581,-0.24436835394352063,-0.0187194188760205,1,0.03918660382592783,0.20200301782375252,2024
QB,favorite_points,1296,1,0.13724612087608387,0.14902210805510452,-0.015798627723238905,1,0.01647830590113734,0.20134416778987888,2024
QB,def_rush_epa_allowed_roll8,1296,1,-0.04128401645643521,-0.02670075646501578,-0.0652562767437338,1,0.0649321567223561,0.19649375394487603,2024
QB,def_pass_epa_allowed_roll4,1296,1,0.06900588707820066,0.0677982657915496,0.0460901141161969,1,0.05000788232604505,0.19629819115395516,2024
QB,role_fppg_trend,1296,1,0.04127725274988331,0.03417031338428857,-0.05866109857007014,1,0.059668181750758886,0.19389465563270106,2024
QB,model_disagreement_23,1296,1,-0.05800722373353148,-0.07214913942893587,-0.04319633282099371,1,0.045518623770384965,0.19308940914999365,2024
QB,target_trend,1296,1,-0.042259064972714755,-0.04161569742668195,-0.05269217605467395,1,0.05314162292719911,0.19162615690361368,2024
QB,carry_trend,1296,1,-0.012784732136253443,-0.04487836158457238,-0.06059787890802373,1,0.060881668979068715,0.19104386758119185,2024
QB,rest_days,1296,1,-0.0351911039629941,-0.050906969134525255,-0.051887359050276895,1,0.05182800572491759,0.19097534715459832,2024
QB,def_pass_epa_allowed_roll8,1296,1,0.06539973605333024,0.057289026959718485,0.03881632796781765,1,0.04385797342280917,0.19049978065256454,2024
QB,def_qb_hit_rate_roll4,1296,1,-0.06046202137550008,-0.05942284860341691,-0.03755132457258293,1,0.03858276080696746,0.18877027781835912,2024
QB,prior_catch_rate,1296,1,-0.05957658540565865,-0.08357597694815652,-0.030270550391628695,1,0.03041595601159644,0.18741624588418987,2024
QB,roll3_interception_rate,1296,1,-0.00743608722035231,0.14856502758376003,0.031964281228748684,1,0.031531291922819754,0.1867033547549335,2024
QB,roll3_team_carries,1296,1,0.028856707205767284,0.02141032515932142,0.05111022330675885,1,0.050852235335529995,0.18584827033775117,2024
QB,def_rush_success_allowed_roll4,1296,1,-0.03129673613541616,-0.026039147866398306,-0.033727888061500386,1,0.03265154239146226,0.17720081411516408,2024
QB,season_pass_attempts_prior,1296,1,0.3098861632975586,0.3576348168566127,-5.714303897347184e-5,0.5,0.03233175668476995,0.17695457745236912,2024
QB,season_to_date_interception_rate,1296,1,-0.010795641660175442,0.1293494856979437,0.016153470841545132,1,0.018852360721121612,0.17661945173339227,2024
QB,expected_team_pass_rate,1296,1,-6.914689789218237e-4,0.008917821188845898,-0.04469463734332812,1,0.04383436909237741,0.17569062667260282,2024
QB,injury_risk,1296,1,0.010321021886725904,0.014181282420583962,-0.03446994862129784,1,0.03441667394325998,0.17251268210399076,2024
QB,practice_risk,1296,1,0.05248617186094518,0.053434786452703345,-0.009876507204096729,1,0.00829431948861244,0.1711335454999993,2024
QB,roll3_pass_td_rate,1296,1,0.24610309504738004,0.3647723656105773,0.010429537763773256,0.5,0.030251408156262392,0.1707896737911219,2024
QB,season_to_date_ypt,1296,1,-0.007179128699242913,-0.019792801506458655,-0.031585424600217696,1,0.02681318357562994,0.1705621387742997,2024
QB,rb_receiving_matchup,1296,1,0.01810909254693087,0.033703886456434844,0.016036250894805704,1,0.018156944938312155,0.1663361104297135,2024
QB,roll3_fppg_sd,1296,1,0.2400973599229277,0.2603465079842383,0.024966510990657997,0.5,0.0384353990357856,0.1645375755936102,2024
QB,def_deep_epa_allowed_roll4,1296,1,0.008344302038382791,0.011921026386420284,0.016787987905870088,1,0.01697206127478983,0.16218429821839986,2024
QB,games_played_prior,1296,1,0.2662000028242969,0.28209691535677817,0.005822610937405161,0.5,0.02426296264578845,0.161814101537598,2024
QB,implied_team_total,1296,1,0.25800290385715996,0.2630326875018065,-4.191824652501764e-4,0.5,0.0037917877936548263,0.15357225608323363,2024
QB,prior_yards_per_carry,1296,1,0.22019962562651468,0.25335162623954166,0.0010431969670342415,0.5,0.07235909230550225,0.15274347562723328,2024
QB,season_to_date_rush_td_rate,1296,1,0.15547524255360726,0.248779387971122,0.018363810126983994,0.5,0.023707647966997657,0.1434735495700265,2024
QB,roll3_rush_td_rate,1296,1,0.1432863048203314,0.21021721668708956,0.005768137082030085,0.5,0.04541923883677809,0.13315518644070173,2024
QB,prior_rush_td_rate,1296,1,0.1200738300253843,0.17389361948572,-0.01876673810508668,0.5,0.04850550547809234,0.13077610643795382,2024
QB,wr_redzone_matchup,1296,1,0.13028749206550605,0.13260117817179112,0.022572783142976685,0.5,0.028732512360061725,0.1273948936027517,2024
QB,te_redzone_matchup,1296,1,0.13028749206550605,0.13260117817179112,0.022572783142976685,0.5,0.028732512360061725,0.1273948936027517,2024
QB,calibrated_matchup_delta_23,1296,1,0.10213481067590863,0.09081440316065391,-0.03489227269603772,0.5,0.047931733368553484,0.12477669035101434,2024
QB,underdog_points,1296,1,-0.13129857020150806,-0.1361218674062357,0.01584447602067856,0.5,0.026740860490305357,0.12477246698335562,2024
QB,legacy_gap_vs_base_232,1296,1,-0.06982453146393712,-0.08438085445784552,0.04004892420336189,0.5,0.05574468250677196,0.1212906023406402,2024
QB,def_pass_success_allowed_roll4,1296,1,0.05925490008630364,0.060768811018452135,0.03444227233777897,0.5,0.0709136870024263,0.11554853058999207,2024
QB,roll3_ngs_cpoe,1296,1,0.10106652600407104,0.09334192292631803,-0.017850557135613995,0.5,0.025308494855324007,0.11495660562844964,2024
QB,def_deep_pass_rate_roll4,1296,1,0.04176041841890082,0.04175994890381847,0.042908696393684796,0.5,0.0672916977861238,0.1135661523396309,2024
QB,prior_yards_per_target,1296,1,-0.09367342233471321,-0.11299640556486339,-0.006398204716688209,0.5,0.035164819396949785,0.11181645875023666,2024
QB,team_skill_out_count,1296,1,-0.08867709886202221,-0.09677899996701225,-0.002917542704524171,0.5,0.06849013762571834,0.11073726577081318,2024
QB,expected_team_plays,1296,1,0.03271261423259874,0.05498912449456065,0.028535354026467348,0.5,0.07466992273034098,0.10779486708615946,2024
QB,qb_pass_matchup,1296,1,0.058730852871906186,0.05666463997886071,0.024530958475720167,0.5,0.03393057841218726,0.1068032994696992,2024
QB,def_explosive_pass_rate_roll4,1296,1,0.05308123690835586,0.04806276984828337,0.028196652335753702,0.5,0.03131657609182233,0.10614230618556945,2024
QB,season_week,1296,1,-0.06622668876897705,-0.06476356495047705,-0.013453099040129708,0.5,0.04673356372750889,0.10541968271328238,2024
QB,season_to_date_rec_td_rate,1296,1,-0.03160620532838152,-0.031374590874914954,-0.031886648617018,0.5,0.04529772628616127,0.1033328323703727,2024
QB,roll5_targets,1296,1,0.03557815944266022,0.03374298854934378,0.022625680144447168,0.5,0.07409502636399126,0.10304428602700044,2024
QB,wr_volume_matchup,1296,1,-0.023499510275644273,-0.02415266335977985,-0.03677563493723187,0.5,0.0347297640484384,0.10215024357938773,2024
QB,def_redzone_rush_td_rate_roll4,1296,1,-0.03360601129540489,-0.023318517703827285,-0.02192151722439399,0.5,0.05782406231602222,0.09949439314021168,2024
QB,matchup_abs_232,1296,1,-0.03934107013051752,-0.025929283446821088,0.02177223655205167,0.5,0.032567531413785496,0.09824716622691348,2024
QB,season_to_date_catch_rate,1296,1,0.046579461310363196,0.04723405404660391,0.006616119216716823,0.5,0.04945055111476161,0.09697469828045657,2024
QB,season_targets_prior,1296,1,0.0548272991271325,0.05187283488001408,0.0025060467983836045,0.5,0.04730981535816994,0.09695235662357515,2024
QB,def_sack_rate_roll4,1296,1,-0.030490425530256944,-0.03350590034116946,-0.012095215291680998,0.5,0.0642714702595266,0.0963789785435957,2024
