position,feature,n,coverage,outcome_pearson,outcome_spearman,residual_correlation,year_sign_stability,median_year_abs_residual_cor,signal_score
TE,xfp_gap_vs_base_232,4905,1,-0.02923685056633738,-0.03705761435483395,0.07005178429767497,0.5,0.01253751913103909,0.11748660167157844
TE,practice_risk,4905,1,0.04179219327830112,0.05271469412950834,0.001963697599644295,0.6666666666666666,0.025662606560062657,0.11729828266148139
TE,def_rush_epa_allowed_roll4,4905,1,0.0071131642303891955,-2.6083055882359475e-4,0.0014265267273927574,0.75,0.017674661558556855,0.1162210724117113
TE,prior_yards_per_attempt,4905,1,-0.06705031235262633,-0.12747620869086554,-0.016055187382894884,0.5,0.02538279545474035,0.11212931513415333
TE,roll3_carries,4905,1,0.07869730130189526,0.14406766164201482,0.0029462843442647243,0.5,0.03239684640561148,0.1110191462268632
TE,season_to_date_rush_ypc,4905,1,0.08241572360167461,0.10930904830601075,-0.00364199146864108,0.5,0.06041842783728249,0.11063265498963946
TE,wr_deep_matchup,4905,1,0.055564575871169926,0.13284185588974623,-0.004400829209929439,0.5,0.02159763686983898,0.10508278319503228
TE,prior_pass_td_rate,4905,1,-0.05027653725468101,-0.1288313768764882,-0.0016556702074005142,0.5,0.04013439729757308,0.1042680332541087
TE,snap_trend,4905,1,0.0512181914434684,0.05147713874148759,0.018995329320281293,0.5,0.045692819987158656,0.10351371130164527
TE,def_pass_success_allowed_roll4,4905,1,0.036230479174996326,0.022324591085638813,0.03368930419652881,0.5,0.03686075531829445,0.10304669960204339
TE,season_to_date_rush_td_rate,4905,1,0.03653878229700938,0.06561360498196571,0.012243446193562322,0.5,0.045518622668728415,0.09951202646527346
TE,rb_rush_matchup,4905,1,-0.06314883371584724,-0.07390734824831852,3.6947047696525483e-4,0.5,0.031007696086840425,0.09850270318196912
TE,matchup_role_interaction,4905,1,0.04474901754558698,0.022300106223852346,0.019521930420414762,0.5,0.023769133043194515,0.09689261789857403
TE,season_to_date_pass_ypa,4905,1,0.03416524251344757,0.04389285982838516,-0.011265603553693791,0.5,0.042409221125764104,0.0957273305435654
TE,roll3_ypt,4905,1,0.14782702263630795,0.22022197196554003,-0.006550401633471626,0.25,0.019680540147969633,0.09545123546025944
TE,roll3_pass_attempts,4905,1,0.04314090803799695,0.04271040092839166,-0.0069437190122546705,0.5,0.04014379069410024,0.09502966418317108
TE,qb_pass_matchup,4905,1,1.3873538155016765e-4,0.01344028541390918,-0.027645452969989066,0.5,0.05884689184751206,0.09496294963959442
TE,roll3_pass_attempt_share,4905,1,0.043091912719221935,0.042717762818103834,-0.007683459196828172,0.5,0.03541979965100617,0.09488221243130569
TE,season_pass_attempts_prior,4905,1,0.04529624208752396,0.057487371671614274,0.0012759064485974114,0.5,0.02951022365760795,0.09357698844397765
TE,roll3_team_pass_attempts,4905,1,0.03998291911187351,0.020944082171256147,0.015508469069872787,0.5,0.01736624907907653,0.09342565129003838
TE,qb_pressure_matchup,4905,1,0.04801539316376553,0.04277667963529856,0.00254194092165106,0.5,0.033774213626425145,0.09329726710309912
TE,roll5_pass_attempts,4905,1,0.043980665855416136,0.05141726462367258,-0.001627049070146065,0.5,0.02611423770456781,0.09243018746083813
TE,def_rush_epa_allowed_roll8,4905,1,0.013456332614329809,0.013610363887624193,0.008209606149828639,0.5,0.010869580671152158,0.08383666437163237
TE,def_redzone_rush_td_rate_roll4,4905,1,0.005577737223412862,0.012492430992819123,0.007347595345241958,0.5,0.01807673538948848,0.08261717586366034
TE,season_to_date_interception_rate,4905,1,0.007918050041051077,0.013775392564131204,-0.006007286801702045,0.5,0.012636433891796276,0.08204521856503048
TE,def_middle_pass_rate_roll4,4905,1,0.016133395184973198,-0.003242226013522305,0.003223139354663089,0.5,0.018793268557282708,0.08162281782024451
TE,def_redzone_pass_td_rate_roll4,4905,1,0.003671242186596771,0.01961026294773022,0.0019086464341465546,0.5,0.026876998196929076,0.08156064586237391
TE,team_skill_out_count,4905,1,0.008288083163401712,0.006032493244542119,0.023226063717826734,0.3333333333333333,0.006317230342995159,0.06329920586607891
TE,def_rush_success_allowed_roll4,4905,1,0.022393032743347127,0.010130411887083957,0.009567501050779224,0.25,0.004762484125851937,0.0475280192056884
