player_id,player_display_name,position,current_team,dynasty_value,year1_fppg,year3_fppg,elite_probability,starter_probability,breakout_probability,confidence,overall_rank,age,is_rookie,projected_fppg,model_version,gsis_id,normalized_name,dynasty_replacement_fppg,dynasty_year1_surplus,dynasty_career_surplus_points,dynasty_career_projected_points,dynasty_elite_multiplier,dynasty_format_multiplier,dynasty_age_survival_year4,dynasty_value_method,model_dynasty_value,model_dynasty_rank,sleeper_id,market_rank_proxy,market_value_proxy,model_market_gap,model_market_gap_pct,value_signal
00-0040891,Cole Payton,QB,PHI,444.65044131390823,6.9813701814706075,7.121695722118167,0.02964158027599815,0.10388176007688626,0.12765338365450524,Rookie-Low,120,23.849418206707735,1,6.9813701814706075,2.2,00-0040891,colepayton,16.104734588130846,0,0,666.0363457284078,1,1.03,1,career_surplus_v2,1084.0820647534993,125,NA,NA,NA,NA,NA,MODEL
00-0038102,Kenny Pickett,QB,CAR,311.59841426872697,7.586421477039928,7.586421477039928,0.04705020049725884,0.14647656337154444,0.2434928792571975,Low,211,28.238193018480494,0,7.586421477039928,2.2,00-0038102,kennypickett,16.104734588130846,0,0,653.5284772074638,1,1.03,1,career_surplus_v2,1069.0148812111274,126,NA,NA,NA,NA,NA,MODEL
00-0040906,Garrett Nussmeier,QB,KC,436.98555926910024,6.872415154331847,7.010550698933917,0.02767030374363118,0.13628121313124733,0.12662071462283797,Rookie-Low,126,24.566735112936342,1,6.872415154331847,2.2,00-0040906,garrettnussmeier,16.104734588130846,0,0,655.6418234157472,1,1.03,1,career_surplus_v2,1063.885503887279,127,NA,NA,NA,NA,NA,MODEL
00-0036898,Davis Mills,QB,HOU,301.203645955024,7.33334222511562,7.33334222511562,0.03939025164996553,0.09748234360317516,0.2459578391925684,Low,222,27.863107460643395,0,7.33334222511562,2.2,00-0036898,davismills,16.104734588130846,0,0,650.2007930706429,1,1.03,1,career_surplus_v2,1061.990579556222,128,NA,NA,NA,NA,NA,MODEL
00-0030506,Travis Kelce,TE,KC,325.23302872832363,8.522217414861402,3.597755753715489,0.28913056645504104,0.699346807611967,0.05661270038444604,High,201,36.90622861054072,0,8.522217414861402,2.2,00-0030506,traviskelce,6.865775431248695,1.656441983612707,28.360864653554646,340.45290891797964,1.1482692561765095,1,0.6814720000000001,career_surplus_v2,1061.3701287566869,129,NA,NA,NA,NA,NA,MODEL
00-0039868,Troy Franklin,WR,DEN,528.8563661758963,7.460480058794912,7.460480058794912,0.02313956534558353,0.3613902930230892,0.16860642277439356,High,89,23.567419575633128,0,7.460480058794912,2.2,00-0039868,troyfranklin,8.41620867380963,0,0,632.9680987705063,1,1,1,career_surplus_v2,1060.8666211925986,130,NA,NA,NA,NA,NA,MODEL
00-0036912,DeVonta Smith,WR,PHI,547.5772594605862,9.218365126473394,7.851020510575766,0.06563601820540828,0.2956952441205029,0.06049387996327051,High,80,27.797399041752225,0,9.218365126473394,2.2,00-0036912,devontasmith,8.41620867380963,0.8021564526637643,18.379194991625624,495.363144609831,1.0097546105776558,1,0.67734700560768,career_surplus_v2,1057.9626453417163,131,NA,NA,NA,NA,NA,MODEL
00-0041123,Behren Morton,QB,NE,434.29711683865855,6.830134369283895,6.967420070106501,0.02767030374363118,0.13628121313124733,0.12765338365450524,Rookie-Low,129,24.621492128678987,1,6.830134369283895,2.2,00-0041123,behrenmorton,16.104734588130846,0,0,651.6081539732347,1,1.03,1,career_surplus_v2,1056.2301561963466,132,NA,NA,NA,NA,NA,MODEL
00-0035993,Tyler Huntley,QB,BAL,288.9754046846809,7.5327059058755825,7.5327059058755825,0.03182756902347463,0.09696424625721056,0.30272682724166566,Low,232,28.57494866529774,0,7.5327059058755825,2.2,00-0035993,tylerhuntley,16.104734588130846,0,0,642.3244544324896,1,1.03,1,career_surplus_v2,1049.54433971199,133,NA,NA,NA,NA,NA,MODEL
00-0033119,Jacoby Brissett,QB,ARI,581.7482076030067,10.87753191843462,9.2846684562263,0.03939025164996553,0.09748234360317516,0.17152185482551904,Low,69,33.72210814510609,0,10.87753191843462,2.2,00-0033119,jacobybrissett,16.104734588130846,0,0,643.341632767635,1,1.03,0.7535710000000001,career_surplus_v2,1044.2489366995837,134,NA,NA,NA,NA,NA,MODEL
00-0036040,Juwan Johnson,TE,NO,465.9522597863004,7.735544043987327,6.6555877726571,0.43010831249368503,0.5289258454141513,0.08564797460704239,High,112,29.965776865160848,0,7.735544043987327,2.2,00-0036040,juwanjohnson,6.865775431248695,0.8697686127386319,21.649787272739623,421.2274845083208,1.0502378121284186,1,0.681472,career_surplus_v2,1038.8273881851974,135,NA,NA,NA,NA,NA,MODEL
00-0040673,Jalen Milroe,QB,SEA,226.8165592669522,6.677255110431385,6.811467938151055,0.02752095366765935,0.08555926090980917,0.17806973551133448,Low,289,23.718001368925393,0,6.677255110431385,2.2,00-0040673,jalenmilroe,16.104734588130846,0,0,637.0231741974817,1,1.03,1,career_surplus_v2,1031.4087875062635,136,NA,NA,NA,NA,NA,MODEL
00-0041037,Denzel Boston,WR,CLE,444.5066448692493,6.974110296268152,7.148463053674855,0.01179894468864918,0.09259939391732594,0.17262651529522072,Rookie-Medium,122,22.7378507871321,1,6.974110296268152,2.2,00-0041037,denzelboston,8.41620867380963,0,0,625.7062299905944,1,1,1,career_surplus_v2,1021.5057787524005,137,NA,NA,NA,NA,NA,MODEL
00-0039849,Marvin Harrison Jr.,WR,ARI,435.86267794143066,7.606373307873864,7.606373307873864,0.02304952752309493,0.10634200795201908,0.1429423720665037,Medium,127,24.057494866529773,0,7.606373307873864,2.2,00-0039849,marvinharrison,8.41620867380963,0,0,618.9064875959425,1,1,1,career_surplus_v2,1007.7309430664988,138,NA,NA,NA,NA,NA,MODEL
00-0041149,Haynes King,QB,CAR,414.57910882556814,6.542614534576961,6.674121086721958,0.02870229426802241,0.09023282536269515,0.12765338365450524,Rookie-Low,139,25.642710472279266,1,6.542614534576961,2.2,00-0041149,haynesking,16.104734588130846,0,0,619.4087317638854,1,1.03,1,career_surplus_v2,995.0150937094464,139,NA,NA,NA,NA,NA,MODEL
00-0040981,Joe Fagnano,QB,BAL,413.6267881315639,6.527585636396777,6.658790107688353,0.02767030374363118,0.13628121313124733,0.12765338365450524,Rookie-Low,142,25.42094455852156,1,6.527585636396777,2.2,00-0040981,joefagnano,16.104734588130846,0,0,618.9197030316415,1,1.03,1,career_surplus_v2,993.9921730740222,140,NA,NA,NA,NA,NA,MODEL
00-0035640,DK Metcalf,WR,PIT,469.6561436167741,9.324667503945925,7.089447155370701,0.0912331381353604,0.6730309321536126,0.03520386927362763,High,110,28.71457905544148,0,9.324667503945925,2.2,00-0035640,dkmetcalf,8.41620867380963,0.9084588301362952,17.618622913632976,464.6911677495792,1.0130410760554793,1,0.6585030000000003,career_surplus_v2,991.1113959064973,141,NA,NA,NA,NA,NA,MODEL
00-0034348,Courtland Sutton,WR,DEN,439.9458635206947,9.66762615127545,5.6127067832104185,0.1245943052617096,0.5128657663292383,0.04715759250080922,High,125,30.89390828199863,0,9.66762615127545,2.2,00-0034348,courtlandsutton,8.41620867380963,1.2514174774658198,21.274097116918938,427.02524164349893,1.0257582685566224,1,0.6585029999999997,career_surplus_v2,986.3813177713708,142,NA,NA,NA,NA,NA,MODEL
00-0032950,Carson Wentz,QB,MIN,331.6941271637111,10.115668509556064,8.666432832737495,0.03817448691633588,0.17154651159322667,0.237542881088698,Low,196,33.67008898015058,0,10.115668509556064,2.2,00-0032950,carsonwentz,16.104734588130846,0,0,599.5163601513359,1,1.03,0.7535710000000001,career_surplus_v2,964.4247689498573,143,NA,NA,NA,NA,NA,MODEL
00-0030565,Geno Smith,QB,NYJ,543.566478212703,10.964344240420202,8.01738448331544,0.03939025164996553,0.09748234360317516,0.18632351171023237,Low,81,35.893223819301845,0,10.964344240420202,2.2,00-0030565,genosmith,16.104734588130846,0,0,596.8329918924318,1,1.03,0.753571,career_surplus_v2,956.5858486430666,144,NA,NA,NA,NA,NA,MODEL
00-0036613,Jaylen Waddle,WR,DEN,517.232863234446,9.02746194379872,7.717141344450619,0.04836809823088802,0.29337628618452,0.02810863016413853,High,92,27.76728268309377,0,9.02746194379872,2.2,00-0036613,jaylenwaddle,8.41620867380963,0.6112532699890902,12.790307525113697,487.43302457369873,1.0046105776558452,1,0.6801938095723099,career_surplus_v2,954.1541539251446,145,NA,NA,NA,NA,NA,MODEL
00-0033537,Deshaun Watson,QB,CLE,457.9000305058933,8.022819125690868,8.022819125690868,0.07251117847525762,0.18133484751880743,0.1780936221624473,Low,116,30.965092402464062,0,8.022819125690868,2.2,00-0033537,deshaunwatson,16.104734588130846,0,0,590.0807201478244,1,1.03,0.8308307296005392,career_surplus_v2,946.291029703562,146,NA,NA,NA,NA,NA,MODEL
00-0041489,Germie Bernard,WR,PIT,414.4848378344865,6.503081581691112,6.66565862123339,0.00841799712432292,0.1373882317792402,0.16430328006071662,Rookie-Medium,140,22.748802190280628,1,6.503081581691112,2.2,00-0041489,germiebernard,8.41620867380963,0,0,583.3338650709029,1,1,1,career_surplus_v2,939.6308904340889,147,NA,NA,NA,NA,NA,MODEL
00-0038579,Aidan O'Connell,QB,LV,222.39893202066384,6.666849772556019,6.666849772556019,0.02870229426802241,0.09023282536269515,0.12371234725182498,Low,294,28,0,6.666849772556019,2.2,00-0038579,aidanoconnell,16.104734588130846,0,0,589.4193106155219,1,1.03,1,career_surplus_v2,938.2034998385703,148,NA,NA,NA,NA,NA,MODEL
00-0031503,Jameis Winston,QB,NYG,284.82477176763865,9.41394967050102,8.672312472708489,0.0618466222034251,0.17445751224516287,0.29877129044973055,Low,235,32.65160848733744,0,9.41394967050102,2.2,00-0031503,jameiswinston,16.104734588130846,0,0,581.3001508777099,1,1.03,0.7535710000000001,career_surplus_v2,935.3013739240772,149,NA,NA,NA,NA,NA,MODEL
00-0039901,Keon Coleman,WR,BUF,389.8854696947641,6.800053203567262,6.800053203567262,0.00986789249870311,0.13768441784695465,0.09244511626724232,Medium,157,23.29363449691992,0,6.800053203567262,2.2,00-0039901,keoncoleman,8.41620867380963,0,0,581.3216557014144,1,1,1,career_surplus_v2,932.0030105504645,150,NA,NA,NA,NA,NA,MODEL
00-0033090,Hunter Henry,TE,NE,411.4295624011155,7.8256663481432,5.615889021302828,0.2379222994136232,0.4961391116365895,0.05222747339467826,High,144,31.734428473648187,0,7.8256663481432,2.2,00-0033090,hunterhenry,6.865775431248695,0.9598909168945049,19.324636249414603,389.1561853669552,1.0610714757563746,1,0.681472,career_surplus_v2,929.0980609913879,151,NA,NA,NA,NA,NA,MODEL
00-0038559,Michael Wilson,WR,ARI,558.1521645427819,8.448182400928545,8.179896899903436,0.08965559005966021,0.350225829362457,0.07953731531671092,High,79,26.521560574948666,0,8.448182400928545,2.2,00-0038559,michaelwilson,8.41620867380963,0.03197372711891511,0.5435533610215568,559.9729345817822,1.000038103947569,1,0.809049100252604,career_surplus_v2,926.5476747746385,152,NA,NA,NA,NA,NA,MODEL
00-0036879,Sam Ehlinger,QB,DEN,380.6006467869363,6.519577390340553,6.519577390340553,0.02870229426802241,0.09023282536269515,0.12662071462283797,Low,168,27.920602327173167,0,6.519577390340553,2.2,00-0036879,samehlinger,16.104734588130846,0,0,577.3536146062858,1,1.03,1,career_surplus_v2,915.7388153292563,153,NA,NA,NA,NA,NA,MODEL
00-0038476,Tommy DeVito,QB,NE,382.6425194444911,6.554554069766957,6.554554069766957,0.02870229426802241,0.09023282536269515,0.12765338365450524,Low,167,28.0684462696783,0,6.554554069766957,2.2,00-0038476,tommydevito,16.104734588130846,0,0,567.593027384348,1,1.03,1,career_surplus_v2,897.5530939185948,154,NA,NA,NA,NA,NA,MODEL
00-0023459,Aaron Rodgers,QB,PIT,485.4679012065336,12.776979915719611,5.732312115447317,0.05809192578395987,0.11891263640479888,0.27847865742012545,Low,103,42.74880219028063,0,12.776979915719611,2.2,00-0023459,aaronrodgers,16.104734588130846,0,0,556.497740287399,1,1.03,0.7535710000000001,career_surplus_v2,887.0430376503306,155,NA,NA,NA,NA,NA,MODEL
00-0040211,Graham Mertz,QB,HOU,348.9031950242992,5.899457683186544,6.018036782618593,0.02870229426802241,0.09023282536269515,0.12765338365450524,Low,185,25.73579739904175,0,5.899457683186544,2.2,00-0040211,grahammertz,16.104734588130846,0,0,558.1701416063538,1,1.03,1,career_surplus_v2,879.9966448858195,156,NA,NA,NA,NA,NA,MODEL
00-0039847,Theo Johnson,TE,NYG,425.94244682755755,6.5062272401076715,6.5062272401076715,0.09562255385697084,0.36061901913377054,0.09174393255336652,High,132,25.51129363449692,0,6.5062272401076715,2.2,00-0039847,theojohnson,6.865775431248695,0,0,523.3552312790365,1.0074316290130796,1,1,career_surplus_v2,857.0290705332918,157,NA,NA,NA,NA,NA,MODEL
00-0039894,Xavier Worthy,WR,KC,385.51814833727445,6.143081626821381,6.143081626821381,0.0135154722719477,0.25752488278500846,0.30170877177065103,High,164,23.34839151266256,0,6.143081626821381,2.2,00-0039894,xavierworthy,8.41620867380963,0,0,524.3540063738586,1,1,1,career_surplus_v2,855.3894029514249,158,NA,NA,NA,NA,NA,MODEL
00-0040398,Brady Cook,QB,MIA,222.27187126874787,5.6994144466895005,5.81397267706796,0.02952512930575262,0.08690859249662629,0.15521279342317187,Low,295,24.8870636550308,0,5.6994144466895005,2.2,00-0040398,bradycook,16.104734588130846,0,0,543.7352657419391,1,1.03,1,career_surplus_v2,854.6468327951299,159,NA,NA,NA,NA,NA,MODEL
00-0038606,Parker Washington,WR,JAX,448.2286674313727,6.604095785336502,6.604095785336502,0.01183824196120591,0.26018573725015914,0.07431074263949983,High,117,24.449007529089663,0,6.604095785336502,2.2,00-0038606,parkerwashington,8.41620867380963,0,0,529.1543426977977,1,1,1,career_surplus_v2,853.0986906241213,160,NA,NA,NA,NA,NA,MODEL
00-0040589,Kurtis Rourke,QB,SF,339.6625921468393,5.74321220759292,5.858650772965539,0.02870229426802241,0.09023282536269515,0.132179227069241,Low,192,25.8507871321013,0,5.74321220759292,2.2,00-0040589,kurtisrourke,16.104734588130846,0,0,542.9715332539215,1,1.03,1,career_surplus_v2,852.0171096793106,161,NA,NA,NA,NA,NA,MODEL
00-0040170,Elic Ayomanor,WR,TEN,418.8654081224719,6.143766441744285,6.143766441744285,0.00841799712432292,0.1434122184000325,0.12862692396784134,High,135,23.247091033538673,0,6.143766441744285,2.2,00-0040170,elicayomanor,8.41620867380963,0,0,525.9059549641203,1,1,1,career_surplus_v2,849.3522706427159,162,NA,NA,NA,NA,NA,MODEL
00-0034771,Mason Rudolph,QB,PIT,282.4336184943156,7.569140902019825,7.535071048156968,0.02870229426802241,0.09023282536269515,0.26605093045409983,Low,236,31.12662559890486,0,7.569140902019825,2.2,00-0034771,masonrudolph,16.104734588130846,0,0,537.0615076260517,1,1.03,0.818269523994746,career_surplus_v2,847.6732416480831,163,NA,NA,NA,NA,NA,MODEL
00-0039107,Stetson Bennett,QB,LA,371.6827439097784,6.3668163310570165,6.3668163310570165,0.02870229426802241,0.09023282536269515,0.12662071462283797,Low,172,28.843258042436688,0,6.3668163310570165,2.2,00-0039107,stetsonbennett,16.104734588130846,0,0,538.6030941146466,1,1.03,1,career_surplus_v2,843.6599438128726,164,NA,NA,NA,NA,NA,MODEL
00-0039534,Carter Bradley,QB,JAX,341.6049774040013,5.8074457376806485,5.865520195057455,0.02870229426802241,0.09023282536269515,0.12765338365450524,Low,190,26.480492813141684,0,5.8074457376806485,2.2,00-0039534,carterbradley,16.104734588130846,0,0,537.4317619483393,1,1.03,1,career_surplus_v2,841.5461859340514,165,NA,NA,NA,NA,NA,MODEL
00-0038933,Dalton Kincaid,TE,BUF,391.69182458390463,6.880858845360834,6.880858845360834,0.2670521762141726,0.49494270031114934,0.05127451853708553,Medium,155,26.872005475701577,0,6.880858845360834,2.2,00-0038933,daltonkincaid,6.865775431248695,0.015083414112138982,0.694892888146243,501.80151384750525,1.0317413132514204,1,0.8945169742819205,career_surplus_v2,840.317247511227,166,NA,NA,NA,NA,NA,MODEL
00-0039890,Adonai Mitchell,WR,NYJ,418.5053324023696,6.138484981201703,6.138484981201703,0.00841799712432292,0.20574335606669863,0.25451419011774146,High,137,23.89869952087611,0,6.138484981201703,2.2,00-0039890,adonaimitchell,8.41620867380963,0,0,516.2130665864322,1,1,1,career_surplus_v2,837.0423914440611,167,NA,NA,NA,NA,NA,MODEL
00-0040130,Jayden Higgins,WR,HOU,433.31276376785775,6.112663929313877,6.112663929313877,0.01372291556452633,0.10128578597317751,0.2002220596397703,High,130,23.71252566735113,0,6.112663929313877,2.2,00-0040130,jaydenhiggins,8.41620867380963,0,0,516.5861362705639,1,1,1,career_surplus_v2,835.5226542979235,168,NA,NA,NA,NA,NA,MODEL
00-0040203,Will Howard,QB,PIT,329.5503640479185,5.55299548714721,5.664610696438869,0.02952512930575262,0.08690859249662629,0.132179227069241,Low,198,24.93634496919918,0,5.55299548714721,2.2,00-0040203,willhoward,16.104734588130846,0,0,529.7666111334594,1,1.03,1,career_surplus_v2,827.6841284678935,169,NA,NA,NA,NA,NA,MODEL
00-0040730,RJ Harvey,RB,DEN,522.8349129259911,10.886904917934055,7.036047051242816,0.1718582572072442,0.5204293409076777,0.162272173290228,Medium,91,25.571526351813823,0,10.886904917934055,2.2,00-0040730,rjharvey,10.235634182500744,0.6512707354333109,11.071602502366286,434.07770961434403,1,1,0.5120000000000001,career_surplus_v2,820.0151561109583,170,NA,NA,NA,NA,NA,MODEL
00-0038400,Tanner McKee,QB,PHI,201.1881791292123,5.600481301749319,5.656486114766812,0.02870229426802241,0.09023282536269515,0.27696567364255836,Low,318,26.34633812457221,0,5.600481301749319,2.2,00-0038400,tannermckee,16.104734588130846,0,0,519.2526067478858,1,1.03,1,career_surplus_v2,815.1213612781174,171,NA,NA,NA,NA,NA,MODEL
00-0038124,Christian Watson,WR,GB,389.4013890488701,8.531835445652588,7.720642204329895,0.09127264204882148,0.29860795976475174,0.08196110591235191,Medium,159,27.307323750855577,0,8.531835445652588,2.2,00-0038124,christianwatson,8.41620867380963,0.11562677184295822,1.9656551213302897,496.37743369282765,1.00046677335772,1,0.7251892124035982,career_surplus_v2,805.4538362265617,172,NA,NA,NA,NA,NA,MODEL
00-0038935,Brenton Strange,TE,JAX,363.4476453984233,6.338946992190811,6.338946992190811,0.2108054729314166,0.34343685949426506,0.01929386840557622,Medium,175,25.678302532511974,0,6.338946992190811,2.2,00-0038935,brentonstrange,6.865775431248695,0,0,506.8904248004906,1.000297265160523,1,1,career_surplus_v2,804.7246417433712,173,NA,NA,NA,NA,NA,MODEL
00-0038416,Tyson Bagent,QB,CHI,186.2811372148368,5.5420175899137485,5.597437765812886,0.02870229426802241,0.09023282536269515,0.2170926586721438,Low,338,26.23134839151266,0,5.5420175899137485,2.2,00-0038416,tysonbagent,16.104734588130846,0,0,514.6677622853731,1,1.03,1,career_surplus_v2,803.8319104928361,174,NA,NA,NA,NA,NA,MODEL
00-0040718,Travis Hunter,WR,JAX,360.635342797756,6.177577591921913,6.177577591921913,0.00920653780899234,0.2659520618213746,0.23353796357483267,Low,177,23.290896646132783,0,6.177577591921913,2.2,00-0040718,travishunter,8.41620867380963,0,0,528.1481964281038,1,1,1,career_surplus_v2,799.6394677601828,175,NA,NA,NA,NA,NA,MODEL
00-0037327,Skylar Thompson,QB,BAL,367.6866086132932,6.307268618446774,6.307268618446774,0.02870229426802241,0.09023282536269515,0.12765338365450524,Low,173,29.242984257357975,0,6.307268618446774,2.2,00-0037327,skylarthompson,16.104734588130846,0,0,511.3257619867469,1,1.03,0.977344567093441,career_surplus_v2,793.5232991026439,176,NA,NA,NA,NA,NA,MODEL
00-0039793,AJ Barner,TE,SEA,405.3291746159334,5.717904553812658,5.717904553812658,0.14961277220124003,0.2664946372524725,0.05856850859500506,High,148,24.331279945242983,0,5.717904553812658,2.2,00-0039793,ajbarner,6.865775431248695,0,0,489.7723043271882,1,1,1,career_surplus_v2,788.0604661293283,177,NA,NA,NA,NA,NA,MODEL
00-0035659,Terry McLaurin,WR,WAS,303.42359528884913,9.151917420244237,5.268488096180821,0.15159513402474642,0.3674535834873297,0.03350840721787543,Medium,218,30.962354551676935,0,9.151917420244237,2.2,00-0035659,terrymclaurin,8.41620867380963,0.7357087464346073,12.507048689388323,402.8337034803911,1.0069444444444444,1,0.6585029999999997,career_surplus_v2,779.6637776463482,178,NA,NA,NA,NA,NA,MODEL
00-0026158,Joe Flacco,QB,CIN,389.7337511502067,11.14567999554466,5.417883654101703,0.04319249784938138,0.1057980598428848,0.18783251112599716,Low,158,41.62354551676933,0,11.14567999554466,2.2,00-0026158,joeflacco,16.104734588130846,0,0,501.51846732251005,1,1.03,0.753571,career_surplus_v2,779.3783091112583,179,NA,NA,NA,NA,NA,MODEL
00-0040736,Mason Taylor,TE,NYJ,327.78371643941693,5.285006564452149,5.552560021777539,0.01485823345877521,0.3709870281806624,0.02856032116479455,Medium,199,22.316221765913756,0,5.285006564452149,2.2,00-0040736,masontaylor,6.865775431248695,0,0,496.73090914705665,1,1,1,career_surplus_v2,771.6177581025106,180,NA,NA,NA,NA,NA,MODEL
00-0038608,Kayshon Boutte,WR,HOU,373.1414734031463,5.965039217027353,5.965039217027353,0.01481834298024132,0.1361492125372188,0.19506465244419993,High,171,24.320328542094455,0,5.965039217027353,2.2,00-0038608,kayshonboutte,8.41620867380963,0,0,480.3397204599912,1,1,1,career_surplus_v2,766.6386856392359,181,NA,NA,NA,NA,NA,MODEL
00-0039916,Ricky Pearsall,WR,SF,313.58526108910485,6.624334727953645,6.624334727953645,0.04495612115344907,0.2523109834049352,0.15931808630637018,Medium,209,25.976728268309376,0,6.624334727953645,2.2,00-0039916,rickypearsall,8.41620867380963,0,0,475.06018789215835,1,1,0.8728241302820545,career_surplus_v2,739.766659732287,182,NA,NA,NA,NA,NA,MODEL
00-0037816,Romeo Doubs,WR,NE,445.6155926199008,6.956816509172265,6.7931889254102975,0.0181294794640756,0.21764837812481155,0.04104196702963132,High,119,26.38466803559206,0,6.956816509172265,2.2,00-0037816,romeodoubs,8.41620867380963,0,0,468.0439885713338,1,1,0.8246207187493646,career_surplus_v2,737.0861333207903,183,NA,NA,NA,NA,NA,MODEL
00-0038997,Josh Downs,WR,IND,414.3829956488632,6.1484600102944,6.1484600102944,0.00841799712432292,0.15243716883330705,0.11103560883226428,High,141,25.05407255304586,0,6.1484600102944,2.2,00-0038997,joshdowns,8.41620867380963,0,0,462.5519176533008,1,1,0.9924980258178556,career_surplus_v2,729.2189004118881,184,NA,NA,NA,NA,NA,MODEL
00-0040162,Dylan Sampson,RB,CLE,418.6753311316329,6.353752887702797,6.544365474333881,0.02237845026433834,0.05236678396210003,0.137977426419942,Medium,136,21.963039014373717,0,6.353752887702797,2.2,00-0040162,dylansampson,10.235634182500744,0,0,468.58497616870557,1,1,1,career_surplus_v2,725.4440821387722,185,NA,NA,NA,NA,NA,MODEL
00-0038563,Tre Tucker,WR,LV,423.1543994761027,6.116729833956939,6.116729833956939,0.02142023236794189,0.32644880075346644,0.08943769732810121,High,133,25.4839151266256,0,6.116729833956939,2.2,00-0038563,tretucker,8.41620867380963,0,0,449.8009387937569,1,1,0.9348295919078681,career_surplus_v2,705.5248857678423,186,NA,NA,NA,NA,NA,MODEL
00-0040134,Pat Bryant,WR,DEN,324.0363627387294,5.396463142447545,5.396463142447545,0.00841799712432292,0.0282850905378907,0.15996187388283442,Medium,204,23.72621492128679,0,5.396463142447545,2.2,00-0040134,patbryant,8.41620867380963,0,0,455.89226883017074,1,1,1,career_surplus_v2,702.2991726538423,187,NA,NA,NA,NA,NA,MODEL
00-0039146,Jayden Reed,WR,GB,253.9033903500404,7.027386539127935,6.879558461250211,0.02773195030635388,0.18606781946655424,0.111505765111715,Low,258,26.34360027378508,0,7.027386539127935,2.2,00-0039146,jaydenreed,8.41620867380963,0,0,474.9267093017565,1,1,0.8293503862556776,career_surplus_v2,701.6459948234989,188,NA,NA,NA,NA,NA,MODEL
00-0037261,Khalil Shakir,WR,BUF,427.70829611616904,6.7526740948938535,6.516117382273534,0.00961727258795719,0.3194165996182969,0.08031085958686036,High,131,26.576317590691307,0,6.7526740948938535,2.2,00-0037261,khalilshakir,8.41620867380963,0,0,444.9508500718105,1,1,0.8029030986681813,career_surplus_v2,695.4128121432349,189,NA,NA,NA,NA,NA,MODEL
00-0038041,Jake Ferguson,TE,DAL,444.5550550745222,6.421555250730162,6.421555250730162,0.03209311174970122,0.15414185475398445,0.02859787373797856,High,121,27.61943874058864,0,6.421555250730162,2.2,00-0038041,jakeferguson,6.865775431248695,0,0,438.1956797950379,1.0039965649359228,1,0.8130047603493884,career_surplus_v2,685.5592731105723,190,NA,NA,NA,NA,NA,MODEL
00-0027973,Andy Dalton,QB,PHI,212.51889124370035,9.087386338085924,5.385691742580486,0.02870229426802241,0.09023282536269515,0.29670144360073414,Low,305,38.84188911704312,0,9.087386338085924,2.2,00-0027973,andydalton,16.104734588130846,0,0,446.1830096661889,1,1.03,0.753571,career_surplus_v2,682.3358983191581,191,NA,NA,NA,NA,NA,MODEL
00-0033949,Joshua Dobbs,QB,DET,220.68126398478455,6.4708987274476595,6.334598836687443,0.02870229426802241,0.09023282536269515,0.4002838973208433,Low,297,31.59753593429158,0,6.4708987274476595,2.2,00-0033949,joshuadobbs,16.104734588130846,0,0,439.45210310491643,1,1.03,0.7827238095148518,career_surplus_v2,674.2349803831194,192,NA,NA,NA,NA,NA,MODEL
00-0039165,Zach Charbonnet,RB,SEA,476.63559870286326,10.421552242033185,6.631194205859255,0.08622163703808061,0.35333345545724937,0.14322594617879952,Medium,108,25.645448323066393,0,10.421552242033185,2.2,00-0039165,zachcharbonnet,10.235634182500744,0.18591805953244034,3.1606070120514858,413.1536764398303,1,1,0.5120000000000001,career_surplus_v2,669.9934740904563,193,NA,NA,NA,NA,NA,MODEL
00-0038129,Cade Otton,TE,TB,400.7039812701096,6.230668113597435,6.230668113597435,0.00783558736736372,0.05307169190889669,0.01608898368189851,High,150,27.381245722108144,0,6.230668113597435,2.2,00-0038129,cadeotton,6.865775431248695,0,0,432.0928625450869,1,1,0.8381406960537112,career_surplus_v2,669.1171274736363,194,NA,NA,NA,NA,NA,MODEL
00-0036139,Rico Dowdle,RB,PIT,385.64270809474584,10.829125941422706,4.008502832393617,0.10034812250390004,0.4523949211979065,0.09479517199319194,Medium,163,28.21629021218343,0,10.829125941422706,2.2,00-0036139,ricodowdle,10.235634182500744,0.5934917589219619,10.089359901673353,363.7072946081786,1,1,0.5120000000000001,career_surplus_v2,669.0677595987073,195,NA,NA,NA,NA,NA,MODEL
00-0039491,Jalen Coker,WR,CAR,299.9785248384835,5.537393732228982,5.537393732228982,0.00841799712432292,0.03390345575058491,0.09162937674121983,Medium,223,24.83778234086242,0,5.537393732228982,2.2,00-0039491,jalencoker,8.41620867380963,0,0,437.2182717080023,1,1,1,career_surplus_v2,665.8094012154875,196,NA,NA,NA,NA,NA,MODEL
00-0040648,Tory Horton,WR,SEA,240.384263352898,5.170221206293937,5.170221206293937,0.00841799712432292,0.02885953863054032,0.07613952975871399,Medium,273,23.756331279945243,0,5.170221206293937,2.2,00-0040648,toryhorton,8.41620867380963,0,0,436.4281196337212,1,1,1,career_surplus_v2,663.7858056934369,197,NA,NA,NA,NA,NA,MODEL
00-0040667,Matthew Golden,WR,GB,311.04727070067304,4.956417180242753,4.956417180242753,0.0111537297382739,0.1514955954295678,0.13201150629229794,High,213,23.085557837097877,0,4.956417180242753,2.2,00-0040667,matthewgolden,8.41620867380963,0,0,426.22572087813546,1,1,1,career_surplus_v2,663.1145247014235,198,NA,NA,NA,NA,NA,MODEL
