captured_at,model_version,week,player_id,player_display_name,position,team,opponent,projection,incumbent_projection,controller_projection_232,floor,ceiling,expected_abs_error,projection_confidence,weekly_position_rank,matchup_grade,player_display_name_actual,position_actual,team_actual,actual_fppg,error,abs_error,sq_error,incumbent_error,incumbent_abs_error,incumbent_sq_error,projected_position_rank,actual_position_rank,starter_cutoff,starter_cohort,relevant_cohort,within_interval,within_expected_error
2026-09-20 14:45:15 +0000,2.5,2,00-0037746,Brian Robinson,RB,ATL,CAR,4.93872507715582,5.432933618686869,5.432933618686869,1.51288541959419,8.672409693732787,4.1906550461485725,Medium,57,Neutral,Brian Robinson,RB,ATL,7.700000000000001,2.761274922844181,2.761274922844181,7.624639199528137,2.267066381313132,2.267066381313132,5.139589977280219,52,29,24,FALSE,FALSE,TRUE,TRUE
2026-09-21 17:08:27 +0000,2.5,2,00-0040715,Cam Skattebo,RB,NYG,LA,13.586347571402923,14.265656595272867,14.265656595272867,10.237397575759376,17.568316082495404,3.0109528980360203,High,3,Neutral,Cam Skattebo,RB,NYG,7.5,-6.086347571402923,6.086347571402923,37.04362675992226,-6.765656595272867,6.765656595272867,45.774109165159246,16,30,24,TRUE,TRUE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0040784,Quinshon Judkins,RB,CLE,TB,9.036495127496812,9.529155070182387,9.529155070182387,5.485703935987683,12.844075312090936,5.339770194966193,Low,31,Neutral,Quinshon Judkins,RB,CLE,7.3,-1.736495127496812,1.736495127496812,3.015415327820169,-2.2291550701823875,2.2291550701823875,4.969132326919845,30,31,24,FALSE,TRUE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0035261,Tony Pollard,RB,TEN,PHI,7.77677551325071,8.381389427978483,8.381389427978483,4.430121931793615,12.133787506152032,4.1906550461485725,Medium,38,Neutral,Tony Pollard,RB,TEN,7,-0.7767755132507101,0.7767755132507101,0.6033801979859041,-1.3813894279784833,1.3813894279784833,1.9082367517307213,36,32,24,FALSE,TRUE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0040236,Kyle Monangai,RB,CHI,MIN,11.518511368395204,12.031105554616612,12.031105554616612,8.08799151671668,15.343775280080624,5.339770194966193,Low,24,Neutral,Kyle Monangai,RB,CHI,6.800000000000001,-4.718511368395204,4.718511368395204,22.26434953367478,-5.231105554616612,5.231105554616612,27.364465323540767,25,33,24,FALSE,TRUE,FALSE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0036997,Javonte Williams,RB,DAL,WAS,15.584017558191809,15.4762930122083,15.4762930122083,12.113041794983252,19.33046088638192,5.339770194966193,Low,6,Neutral,Javonte Williams,RB,DAL,6.5,-9.084017558191809,9.084017558191809,82.51937499753707,-8.9762930122083,8.9762930122083,80.57383624101956,7,34,24,TRUE,TRUE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0041512,Jadarian Price,RB,SEA,ARI,9.221131647486615,10.035775986255818,10.035775986255818,5.660615879834226,13.338036523305917,4.1906550461485725,Medium,29,Neutral,Jadarian Price,RB,SEA,6.5,-2.721131647486615,2.721131647486615,7.40455744295322,-3.5357759862558176,3.5357759862558176,12.5017118249833,29,35,24,FALSE,TRUE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0036973,Travis Etienne,RB,NO,BAL,12.006711489268806,12.194449161218271,12.194449161218271,8.503448432179297,16.066121037949024,4.1906550461485725,Medium,22,Neutral,Travis Etienne,RB,NO,6.1,-5.906711489268806,5.906711489268806,34.88924061746012,-6.094449161218272,6.094449161218272,37.14231057867409,23,36,24,TRUE,TRUE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0041027,Jeremiyah Love,RB,ARI,SEA,12.31691704847336,13.657329438100549,13.657329438100549,8.964824990704384,16.250284153890135,5.339770194966193,Low,21,Neutral,Jeremiyah Love,RB,ARI,6,-6.3169170484733606,6.3169170484733606,39.903440997293394,-7.657329438100549,7.657329438100549,58.634694123601264,22,37,24,TRUE,TRUE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0040583,Woody Marks,RB,HOU,CIN,6.251127159339833,6.626659682453598,6.626659682453598,2.6908837715020915,10.648083418087737,5.339770194966193,Low,45,Neutral,Woody Marks,RB,HOU,6,-0.2511271593398332,0.2511271593398332,0.06306485015809397,-0.6266596824535977,0.6266596824535977,0.39270235761284394,42,38,24,FALSE,TRUE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0036139,Rico Dowdle,RB,PIT,NE,7.778484496904073,8.622685582059704,8.622685582059704,4.2769716730154075,11.929046015418162,4.1906550461485725,Medium,37,Neutral,Rico Dowdle,RB,PIT,5.4,-2.378484496904073,2.378484496904073,5.65718850201302,-3.222685582059704,3.222685582059704,10.385702360815491,35,39,24,FALSE,TRUE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0040242,Jacory Croskey-Merritt,RB,WAS,DAL,10.511181058869944,11.178003025035329,11.178003025035329,7.043322097612024,14.058328935779151,5.339770194966193,Low,25,Neutral,Jacory Croskey-Merritt,RB,WAS,5.3,-5.211181058869944,5.211181058869944,27.156408028324876,-5.878003025035329,5.878003025035329,34.55091956232448,26,40,24,FALSE,TRUE,FALSE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0036875,Rhamondre Stevenson,RB,NE,PIT,13.658713277666076,14.1508292250524,14.1508292250524,10.179517265595338,17.661127060260498,5.339770194966193,Low,14,Neutral,Rhamondre Stevenson,RB,NE,5.1,-8.558713277666076,8.558713277666076,73.25157296929758,-9.0508292250524,9.0508292250524,81.91750966106262,15,41,24,TRUE,TRUE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0033906,Alvin Kamara,RB,NO,BAL,7.791447749364641,8.402947719080487,8.402947719080487,4.375825760126366,12.217017381260764,5.339770194966193,Low,36,Neutral,Alvin Kamara,RB,NO,4.7,-3.091447749364641,3.091447749364641,9.557049187051705,-3.7029477190804867,3.7029477190804867,13.711821810243379,34,42,24,FALSE,TRUE,TRUE,TRUE
2026-09-20 23:35:31 +0000,2.5,2,00-0041013,Emmett Johnson,RB,KC,IND,6.772637989272647,7.3181478667116915,7.3181478667116915,3.2819259293841663,10.756508145207471,5.339770194966193,Low,26,Neutral,Emmett Johnson,RB,KC,4.5,-2.2726379892726474,2.2726379892726474,5.164883430285221,-2.8181478667116915,2.8181478667116915,7.941957398651658,40,43,24,FALSE,TRUE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0038454,Keaton Mitchell,RB,LAC,LV,3.8835489246519153,4.239489585625521,4.239489585625521,0.51489527852656,7.973769919055057,3.0109528980360203,High,71,Neutral,Keaton Mitchell,RB,LAC,4.4,0.5164510753480851,0.5164510753480851,0.2667217132281935,0.1605104143744791,0.1605104143744791,0.02576359312266699,61,44,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0039746,Will Shipley,RB,PHI,TEN,2.3020647631904048,2.471466079612653,2.471466079612653,0,6.185241812078251,3.0109528980360203,High,93,Neutral,Will Shipley,RB,PHI,3.9000000000000004,1.5979352368095956,1.5979352368095956,2.553397021037738,1.4285339203873475,1.4285339203873475,2.0407091616972446,77,45,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0037085,Tyler Badie,RB,DEN,JAX,2.261999623254081,2.6577680512200375,2.6577680512200375,0,5.729086232530393,3.0109528980360203,High,94,Neutral,Tyler Badie,RB,DEN,3.9000000000000004,1.6380003767459193,1.6380003767459193,2.6830452342197733,1.242231948779963,1.242231948779963,1.5431402145696644,78,46,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0036158,J.K. Dobbins,RB,DEN,JAX,7.739597702915885,8.235429901303874,8.235429901303874,4.314029718386681,11.68211709861276,4.1906550461485725,Medium,39,Neutral,J.K. Dobbins,RB,DEN,3.6,-4.139597702915886,4.139597702915886,17.136269141986478,-4.6354299013038744,4.6354299013038744,21.487210369902048,37,47,24,FALSE,TRUE,FALSE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0035685,David Montgomery,RB,HOU,CIN,12.670965520579454,13.281108231826677,13.281108231826677,9.15352998605348,16.90072120610939,5.339770194966193,Low,19,C,David Montgomery,RB,HOU,3.4000000000000004,-9.270965520579454,9.270965520579454,85.95080168377307,-9.881108231826676,9.881108231826676,97.6362998890729,20,48,24,TRUE,TRUE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0040142,Kaleb Johnson,RB,GB,NYJ,2.3037964197169334,2.931757369519783,2.931757369519783,0,6.658976662713368,5.339770194966193,Low,92,Neutral,Kaleb Johnson,RB,GB,3.2,0.8962035802830668,0.8962035802830668,0.8031808573121874,0.26824263048021724,0.26824263048021724,0.07195410880694637,76,49,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0038685,Chris Brooks,RB,GB,NYJ,6.234133864354651,6.395857335430612,6.395857335430612,3.02884477861751,10.81065369536788,5.339770194966193,Low,46,Neutral,Chris Brooks,RB,GB,3.1,-3.134133864354651,3.134133864354651,9.822795079694616,-3.2958573354306115,3.2958573354306115,10.862675575511771,43,50,24,FALSE,TRUE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0036919,Kenny Gainwell,RB,TB,CLE,6.26179657789655,6.758864414302897,6.758864414302897,2.75778301167708,10.499105714697585,5.339770194966193,Low,44,Neutral,Kenny Gainwell,RB,TB,3,-3.2617965778965496,3.2617965778965496,10.639316915577641,-3.758864414302897,3.758864414302897,14.12906168511266,41,51,24,FALSE,TRUE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0037263,Tyler Allgeier,RB,ARI,SEA,8.715730856296284,9.079410686999363,9.079410686999363,5.169368412820965,12.912741867440053,5.339770194966193,Low,32,Neutral,Tyler Allgeier,RB,ARI,2.9,-5.815730856296284,5.815730856296284,33.822725392876706,-6.179410686999363,6.179410686999363,38.18511643860194,31,52,24,FALSE,TRUE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0034975,Justice Hill,RB,BAL,NO,5.293116185273198,5.905204189966786,5.905204189966786,1.7432380133435874,8.978063106411152,4.1906550461485725,Medium,55,Neutral,Justice Hill,RB,BAL,2.8000000000000003,-2.493116185273198,2.493116185273198,6.215628313271182,-3.1052041899667855,3.1052041899667855,9.64229306138728,50,53,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0033526,Samaje Perine,RB,CIN,HOU,4.6335815986544135,5.123240131501675,5.123240131501675,1.0498414818294073,8.4719154119771,3.0109528980360203,High,60,Neutral,Samaje Perine,RB,CIN,2.7,-1.9335815986544134,1.9335815986544134,3.738737798654957,-2.423240131501675,2.423240131501675,5.872092734920256,54,54,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0034844,Saquon Barkley,RB,PHI,TEN,13.520716518979343,13.853551107958772,13.853551107958772,9.919738925317596,17.223125746955397,5.339770194966193,Low,16,Neutral,Saquon Barkley,RB,PHI,2.5,-11.020716518979343,11.020716518979343,121.45619259170417,-11.353551107958772,11.353551107958772,128.90312276103185,17,55,24,TRUE,TRUE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0041052,Kaelon Black,RB,SF,MIA,7.041270458862488,7.245531266310818,7.245531266310818,3.550401474020663,10.77412947293075,4.1906550461485725,Medium,41,Neutral,Kaelon Black,RB,SF,2.5,-4.541270458862488,4.541270458862488,20.623137380537116,-4.745531266310818,4.745531266310818,22.52006699953355,39,56,24,FALSE,TRUE,FALSE,FALSE
2026-09-17 20:14:33 +0000,2.5,2,00-0039364,Sione Vaki,RB,DET,BUF,2.843879787259708,2.843879787259708,NA,0,7.2104248354234866,3.0109528980360203,High,NA,NA,Sione Vaki,RB,DET,2.5,-0.3438797872597079,0.3438797872597079,0.11825330808578198,-0.3438797872597079,0.3438797872597079,0.11825330808578198,69,57,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0037157,Bam Knight,RB,ARI,SEA,3.894137062778597,4.457571867180048,4.457571867180048,0.5813341813798231,7.878007218713421,4.1906550461485725,Medium,70,Neutral,Bam Knight,RB,ARI,2.4000000000000004,-1.4941370627785968,1.4941370627785968,2.2324455623686528,-2.057571867180048,2.057571867180048,4.233601988610789,60,58,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0041096,Kaytron Allen,RB,WAS,DAL,2.5874221172610503,3.044887878593885,3.044887878593885,0,6.741064938300627,3.0109528980360203,High,85,Neutral,Kaytron Allen,RB,WAS,2.4000000000000004,-0.18742211726104996,0.18742211726104996,0.035127050038614764,-0.6448878785938845,0.6448878785938845,0.41588037595732075,70,59,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0041436,DJ Herman,RB,MIA,SF,1.7645436542302115,2.0373408137431803,2.0373408137431803,0,5.729862250577645,3.0109528980360203,High,105,Neutral,DJ Herman,RB,MIA,2.3,0.5354563457697883,0.5354563457697883,0.2867134982251351,0.2626591862568195,0.2626591862568195,0.0689898481250946,83,60,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0039299,George Holani,RB,SEA,ARI,5.3413314868558555,5.303634037510143,5.303634037510143,1.988894270570865,8.943339001291676,5.339770194966193,Low,54,Neutral,George Holani,RB,SEA,2,-3.3413314868558555,3.3413314868558555,11.164496105054361,-3.303634037510143,3.303634037510143,10.91399785379557,49,61,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0032104,Ameer Abdullah,RB,JAX,DEN,4.277136795579099,5.060729800035135,5.060729800035135,0.8621740708733938,8.439418843982452,4.1906550461485725,Medium,64,Neutral,Ameer Abdullah,RB,JAX,1.8,-2.4771367955790993,2.4771367955790993,6.136206704011888,-3.2607298000351355,3.2607298000351355,10.632358828837175,56,62,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0039344,Jonathon Brooks,RB,CAR,ATL,5.082550018142532,5.7451124434114504,5.7451124434114504,1.8102337624970537,8.95913410184873,3.0109528980360203,High,56,Neutral,Jonathon Brooks,RB,CAR,1.6,-3.482550018142532,3.482550018142532,12.128154628864552,-4.145112443411451,4.145112443411451,17.18195716852445,51,63,24,FALSE,FALSE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0040466,Raheim Sanders,RB,CLE,TB,4.007374920691806,4.271863276398974,4.271863276398974,0.6430918277291873,7.532588164596451,3.0109528980360203,High,69,Neutral,Raheim Sanders,RB,CLE,1.6,-2.407374920691806,2.407374920691806,5.795454008775878,-2.6718632763989736,2.6718632763989736,7.138853367769458,59,64,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0040177,Jordan James,RB,SF,MIA,2.546678124830765,3.100829480610635,3.100829480610635,0,6.313873896558921,3.0109528980360203,High,86,Neutral,Jordan James,RB,SF,1.5,-1.0466781248307648,1.0466781248307648,1.0955350969992461,-1.600829480610635,1.600829480610635,2.562655025992115,71,65,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0038611,Chris Rodriguez Jr.,RB,JAX,DEN,5.41560698394823,6.114281972885812,6.114281972885812,2.005132948215967,9.602980524257696,3.0109528980360203,High,53,Neutral,Chris Rodriguez Jr.,RB,JAX,1.3,-4.11560698394823,4.11560698394823,16.938220846323446,-4.814281972885812,4.814281972885812,23.177310914453308,48,66,24,FALSE,TRUE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0039874,Jaylen Wright,RB,MIA,SF,2.4441318981518636,2.9445922194024337,2.9445922194024337,0,6.810676946315643,5.339770194966193,Low,87,Neutral,Jaylen Wright,RB,MIA,1.1,-1.3441318981518635,1.3441318981518635,1.8066905596293317,-1.8445922194024336,1.8445922194024336,3.4025204558799955,72,67,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0040886,Nicholas Singleton,RB,TEN,PHI,2.2339736581855743,2.6029079983651253,2.6029079983651253,0,6.470373297904672,3.0109528980360203,High,96,Neutral,Nicholas Singleton,RB,TEN,1,-1.2339736581855743,1.2339736581855743,1.5226909890958884,-1.6029079983651253,1.6029079983651253,2.5693140512228925,79,68,24,FALSE,FALSE,TRUE,TRUE
2026-09-21 17:08:27 +0000,2.5,2,00-0035250,Devin Singletary,RB,NYG,LA,8.14959514398228,8.783378706927113,8.783378706927113,4.613037946292496,12.0550207962529,5.339770194966193,Low,6,Neutral,Devin Singletary,RB,NYG,0.9,-7.24959514398228,7.24959514398228,52.55662975165145,-7.883378706927113,7.883378706927113,62.1476598368318,33,69,24,FALSE,TRUE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0036187,Reggie Gilliam,RB,NE,PIT,1.359287895685481,1.6112733255199692,1.6112733255199692,0,5.194499676989617,3.0109528980360203,High,122,Neutral,Reggie Gilliam,RB,NE,0.9,-0.459287895685481,0.459287895685481,0.21094537112319728,-0.7112733255199691,0.7112733255199691,0.505909743596236,88,70,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0038705,Emari Demercado,RB,DAL,WAS,2.9664481171237673,3.575651936341928,3.575651936341928,0,6.771246717725788,4.1906550461485725,Medium,80,Neutral,Emari Demercado,RB,DAL,0.8,-2.1664481171237675,2.1664481171237675,4.693497444189117,-2.7756519363419283,2.7756519363419283,7.704243671718696,66,71,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0040878,Mike Washington Jr.,RB,LV,LAC,3.5512121292102887,4.085394361494347,4.085394361494347,0.16006165518501586,7.674136577100634,3.0109528980360203,High,73,Neutral,Mike Washington Jr.,RB,LV,0.7000000000000001,-2.8512121292102885,2.8512121292102885,8.129410605755867,-3.385394361494347,3.385394361494347,11.460894982837718,63,72,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0040198,Ollie Gordon II,RB,MIA,SF,2.353114481192208,2.7191597328602937,2.7191597328602937,0,6.396428614114664,4.1906550461485725,Medium,91,Neutral,Ollie Gordon II,RB,MIA,0.7000000000000001,-1.6531144811922078,1.6531144811922078,2.7327874879273826,-2.0191597328602935,2.0191597328602935,4.077006026804452,75,73,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0041104,Demond Claiborne,RB,MIN,CHI,1.8147613616430465,2.200389611102811,2.200389611102811,0,5.688658430471055,3.0109528980360203,High,103,Neutral,Demond Claiborne,RB,MIN,0.7,-1.1147613616430465,1.1147613616430465,1.2426928934122592,-1.500389611102811,1.500389611102811,2.2511689851052443,82,74,24,FALSE,FALSE,TRUE,TRUE
2026-09-21 17:08:27 +0000,2.5,2,00-0036893,Najee Harris,RB,NYG,LA,4.569425974445938,5.280094024904283,5.280094024904283,1.140520333718184,8.277781368497877,5.339770194966193,Low,13,Neutral,Najee Harris,RB,NYG,0.6000000000000001,-3.969425974445938,3.969425974445938,15.756342566606083,-4.6800940249042835,4.6800940249042835,21.903280081944775,55,75,24,FALSE,FALSE,FALSE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0038738,Hunter Luepke,RB,DAL,WAS,2.1419196414616795,2.233401015779389,2.233401015779389,0,6.074782992127046,3.0109528980360203,High,98,Neutral,Hunter Luepke,RB,DAL,0.1,-2.0419196414616794,2.0419196414616794,4.169435822186993,-2.133401015779389,2.133401015779389,4.5513998941285285,81,76,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0039391,Kimani Vidal,RB,LAC,LV,4.865661983161066,5.399734605591771,5.399734605591771,1.420039264993435,8.761327047282386,5.339770194966193,Low,59,Neutral,Kimani Vidal,RB,LAC,0,-4.865661983161066,4.865661983161066,23.674666534378876,-5.399734605591771,5.399734605591771,29.157133810825318,53,77,24,FALSE,FALSE,FALSE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0039798,Isaiah Davis,RB,NYJ,GB,4.130604798655192,4.68896573932466,4.68896573932466,0.6253848159076502,8.3568212428689,4.1906550461485725,Medium,66,Neutral,Isaiah Davis,RB,NYJ,0,-4.130604798655192,4.130604798655192,17.061896002673297,-4.68896573932466,4.68896573932466,21.986399704560455,57,78,24,FALSE,FALSE,FALSE,TRUE
2026-09-21 17:08:27 +0000,2.5,2,00-0039384,Tyrone Tracy Jr.,RB,NYG,LA,4.092593093431036,4.933407539010106,4.933407539010106,0.6133970813602987,8.09500687602546,5.339770194966193,Low,15,Neutral,Tyrone Tracy Jr.,RB,NYG,0,-4.092593093431036,4.092593093431036,16.749318228399417,-4.933407539010106,4.933407539010106,24.338509945961746,58,79,24,FALSE,FALSE,FALSE,TRUE
2026-09-20 23:35:31 +0000,2.5,2,00-0040078,Brashard Smith,RB,KC,IND,3.0158719302436823,3.4093521664853768,3.4093521664853768,0,7.203245470553149,4.1906550461485725,Medium,51,Neutral,Brashard Smith,RB,KC,0,-3.0158719302436823,3.0158719302436823,9.095483499631754,-3.4093521664853768,3.4093521664853768,11.623682195118532,65,80,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0040556,Corey Kiner,RB,NE,PIT,2.8614817907350436,3.306719804085035,3.306719804085035,0,6.794848896151818,3.0109528980360203,High,82,Neutral,Corey Kiner,RB,NE,0,-2.8614817907350436,2.8614817907350436,8.188078038708232,-3.306719804085035,3.306719804085035,10.934395862728174,68,81,24,FALSE,FALSE,TRUE,TRUE
2026-09-17 20:14:33 +0000,2.5,2,00-0039875,Ray Davis,RB,BUF,DET,2.430663274181945,2.430663274181945,NA,0,5.99502223335549,4.1906550461485725,Medium,NA,NA,Ray Davis,RB,BUF,0,-2.430663274181945,2.430663274181945,5.908123952456894,-2.430663274181945,2.430663274181945,5.908123952456894,73,82,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0040238,LeQuint Allen Jr.,RB,JAX,DEN,2.3903879374972568,2.9269229472693357,2.9269229472693357,0,6.578171044738966,3.0109528980360203,High,88,Neutral,LeQuint Allen Jr.,RB,JAX,0,-2.3903879374972568,2.3903879374972568,5.713954491732389,-2.9269229472693357,2.9269229472693357,8.566877939251814,74,83,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0037594,Julius Chestnut,RB,TEN,PHI,1.6808579824799208,1.9241317712741108,1.9241317712741108,0,6.025873218832557,3.0109528980360203,High,109,Neutral,Julius Chestnut,RB,TEN,0,-1.6808579824799208,1.6808579824799208,2.8252835572664696,-1.9241317712741108,1.9241317712741108,3.702283073226447,84,84,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 23:35:31 +0000,2.5,2,00-0041125,Seth McGowan,RB,IND,KC,1.6590624494620871,2.053936828214315,2.053936828214315,0,5.184275693366731,3.0109528980360203,High,75,Neutral,Seth McGowan,RB,IND,0,-1.6590624494620871,1.6590624494620871,2.7524882112151405,-2.053936828214315,2.053936828214315,4.218656494295081,85,85,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0039603,British Brooks,RB,HOU,CIN,1.647056660789532,2.0174949477659556,2.0174949477659556,0,6.250441273063812,3.0109528980360203,High,110,Neutral,British Brooks,RB,HOU,0,-1.647056660789532,1.647056660789532,2.712795643851164,-2.0174949477659556,2.0174949477659556,4.070285864261156,86,86,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0041490,Eli Heidenreich,RB,PIT,NE,1.4602969984951524,1.9027811389228997,1.9027811389228997,0,5.504386847105548,4.1906550461485725,Medium,117,Neutral,Eli Heidenreich,RB,PIT,0,-1.4602969984951524,1.4602969984951524,2.132467323813951,-1.9027811389228997,1.9027811389228997,3.620576062640727,87,87,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0039796,Rasheen Ali,RB,BAL,NO,1.2092706509887583,1.645864321853349,1.645864321853349,0,4.826818563113537,3.0109528980360203,High,125,Neutral,Rasheen Ali,RB,BAL,0,-1.2092706509887583,1.2092706509887583,1.4623355073427753,-1.645864321853349,1.645864321853349,2.7088693659497847,89,88,24,FALSE,FALSE,TRUE,TRUE
2026-09-17 20:14:33 +0000,2.5,2,00-0038896,Jacob Saylors,RB,DET,BUF,1.1315298318367528,1.1315298318367528,NA,0,4.864388845905016,3.0109528980360203,High,NA,NA,Jacob Saylors,RB,DET,0,-1.1315298318367528,1.1315298318367528,1.2803597603365102,-1.1315298318367528,1.1315298318367528,1.2803597603365102,90,89,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0039407,Dylan Laube,RB,LV,LAC,0.945196253036386,1.2618020197819049,1.2618020197819049,0,5.035848722752084,3.0109528980360203,High,127,Neutral,Dylan Laube,RB,LV,0,-0.945196253036386,0.945196253036386,0.8933959567540238,-1.2618020197819049,1.2618020197819049,1.5921443371256947,91,90,24,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0036265,AJ Dillon,RB,CAR,ATL,3.7567386938486647,4.372971579198915,4.372971579198915,0.4093744422530039,8.059356795309506,3.0109528980360203,High,72,Neutral,AJ Dillon,RB,CAR,-0.30000000000000004,-4.056738693848665,4.056738693848665,16.457128830168973,-4.672971579198915,4.672971579198915,21.8366633800008,62,91,24,FALSE,FALSE,FALSE,FALSE
2026-09-20 23:35:31 +0000,2.5,2,00-0030506,Travis Kelce,TE,KC,IND,11.22496425873237,11.22496425873237,10.72858189725159,8.497823717098798,13.51799027982069,4.217192999645614,Low,2,B+,Travis Kelce,TE,KC,20.6,9.37503574126763,9.37503574126763,87.89129515004552,9.37503574126763,9.37503574126763,87.89129515004552,2,1,12,TRUE,TRUE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0034383,Dalton Schultz,TE,HOU,CIN,7.275969975206413,7.275969975206413,7.383230524940781,4.446595994100592,9.892526524484222,2.8419404727693593,Medium,11,Neutral,Dalton Schultz,TE,HOU,20,12.724030024793587,12.724030024793587,161.90094007184868,12.724030024793587,12.724030024793587,161.90094007184868,13,2,12,FALSE,TRUE,FALSE,FALSE
2026-09-17 20:14:33 +0000,2.5,2,00-0038933,Dalton Kincaid,TE,BUF,DET,9.877119696386035,9.877119696386035,NA,7.1730575219818515,12.21991502280932,2.8419404727693593,Medium,NA,NA,Dalton Kincaid,TE,BUF,19,9.122880303613965,9.122880303613965,83.22694503406763,9.122880303613965,9.122880303613965,83.22694503406763,4,3,12,TRUE,TRUE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0038041,Jake Ferguson,TE,DAL,WAS,5.269407985978864,5.269407985978864,5.387814676418912,2.471337466147999,7.956434823845285,2.8419404727693593,Medium,27,Neutral,Jake Ferguson,TE,DAL,18.3,13.030592014021137,13.030592014021137,169.7963282358714,13.030592014021137,13.030592014021137,169.7963282358714,27,4,12,FALSE,FALSE,FALSE,FALSE
