position,feature,n,coverage,outcome_pearson,outcome_spearman,partial_correlation_after_base,residual_correlation,year_sign_stability,median_year_abs_residual_cor,signal_score,standardized_coefficient,raw_unit_slope,lambda,permutation_years,oof_delta_MAE_if_permuted,oof_delta_RMSE_if_permuted,oof_delta_correlation_if_permuted,oof_delta_rank_correlation_if_permuted,unique_predictive_rank_24
RB,roll3_pass_attempts,6166,1,0.0539052821330326,0.056609994551281025,-0.012143662683132545,-0.010664116897428867,0.75,0.017854202115967145,0.1344346718088392,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,tw_combine_broad_24,6166,1,0.04708179441359436,0.06466288538229943,0.010398859833277815,0.011251885576149825,0.75,0.01676249257552089,0.13410121344296377,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,snap_trend,6166,1,0.06241790721069027,0.05062263532823243,0.00848633458604898,0.009703033179698216,0.75,0.013723760624664622,0.1330846234526412,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,expected_team_plays,6166,1,0.014648031650598182,0.01791765381685715,-0.013638137978324973,-0.013061059651913409,0.75,0.026833621503363658,0.13276498561108166,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,te_middle_matchup,6166,1,0.052090810679045946,0.12117957001437393,0.002419383657966625,0.003536058235389615,0.75,0.026883615771948678,0.13267840188212887,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,def_redzone_pass_td_rate_roll4,6166,1,0.0037816645675721803,-0.012298074296402776,0.012582460208765035,0.012446698205135682,0.75,0.02592831750660983,0.1313074090886567,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,response_rushers5_rate_24,4585,0.7435939020434642,0.07449756009183572,0.10447682266009677,-0.014630379371323705,-0.007884207919800651,0.6666666666666666,0.06111595287726895,0.12795723925431504,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,rb_receiving_matchup,5561,0.9018812844631852,0.03502362910025355,0.007999907883521685,0.002452423924590348,0.0028780790932226388,0.75,0.027310001940332816,0.12690074073795274,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,model_disagreement_23,6166,1,0.35185639630892535,0.41464516062665135,-0.009786016395398245,-3.603786906786721e-5,0.5,0.042348537036341324,0.1241001034192318,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,role_vs_prior_232,6166,1,0.32542871184712296,0.334092504760749,-0.018594631003149467,-0.008145087890094325,0.5,0.030297383009138625,0.1234309169367037,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,response_avg_pass_rushers_24,4585,0.7435939020434642,0.09043666930076653,0.13014263775639207,-0.008348586437710023,-7.82660053548838e-4,0.6666666666666666,0.020391705916576127,0.12150314916541266,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,projection_spread_232,6166,1,0.3276100105646579,0.37338847673211323,0.0011279791458303542,0.008284243670636116,0.5,0.03043351965356946,0.1213630294222708,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,practice_risk,6166,1,0.0492059479125585,0.07505620276396373,-0.010468141423116688,-0.009140787148358883,0.6666666666666666,0.015946163240555377,0.12035800969143066,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,response_pressure_rate_24,4585,0.7435939020434642,0.03672865207992154,0.047137392558407126,0.0066143617536500296,0.009042957376637975,0.6666666666666666,0.014592646681927298,0.11746834784598192,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,response_adjustment_raw_24,6166,1,0.058643604314457635,0.06313236925805002,-0.0015087848996115508,-1.6249729349311452e-4,0.6666666666666666,0.03408880185793771,0.11651963942283154,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,response_blitz_rate_24,4585,0.7435939020434642,-0.030088111077387767,-0.022011641943343787,0.0031315765634581873,6.187666812670316e-4,0.6666666666666666,0.030037300413479094,0.11330497790048454,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,team_skill_questionable_count,6166,1,-0.0019487387903967901,0.007603010603981413,-0.004435589898988478,-0.004401700512455445,0.6666666666666666,0.026418918448484485,0.11255414725610692,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,wr_volume_matchup,5561,0.9018812844631852,0.08979380940313729,0.0947233606573433,0.02456246239710837,0.025321479776983374,0.5,0.046980710438233354,0.10991339726800217,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,roll3_ypt,6166,1,0.20600788733373854,0.320569637361889,-8.388105778014053e-4,0.003834574983082335,0.5,0.017267118539165363,0.10870503040842731,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,def_pass_epa_allowed_roll8,6166,1,0.032000321990341904,0.02191350944552751,0.029260461197183358,0.02946258381860406,0.5,0.04717461224490953,0.1063256075889266,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,prior_yards_per_carry,6166,1,0.17738778322115725,0.20443250273893634,0.0052012324258546875,0.0088855661891266,0.5,0.020959686435480344,0.10579274467949613,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,opp_avg_pass_rushers_roll4_24,6166,1,-0.013891193088321752,-0.017626638797123124,-0.03644220779244873,-0.03610711369474577,0.5,0.00618477153133354,0.10533928775644955,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,roll3_rec_td_rate,6166,1,0.09973208814537012,0.2050552774076866,-0.015660202468305684,-0.01291004673455001,0.5,0.012191977310147907,0.10427279828758272,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,def_pass_epa_allowed_roll4,6166,1,0.028311389180093807,0.0150682601537266,0.027594587914295296,0.02774471593344929,0.5,0.034917711903483084,0.10351677498049668,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,season_to_date_rec_td_rate,6166,1,0.09956730331321983,0.25957212932706364,-0.006202132161422337,-0.003780174205435928,0.5,0.03144503990138278,0.10245356960381002,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,roll3_ngs_rush_yoe_pa,6166,1,0.13369377634973448,0.09584154963145321,0.008838747666324831,0.01150040771232593,0.5,0.027657197466447035,0.10139570403865526,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,prior_rec_td_rate,6166,1,0.08100173296666933,0.19434856890969462,-0.008743132480941001,-0.006692950192854872,0.5,0.021467428075753383,0.09951531776876935,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,roll5_pass_attempts,6166,1,0.06458094169311678,0.0743083791179661,-0.01491682389976058,-0.013102973561856785,0.5,0.01926061479698518,0.09755820329993135,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,carry_trend,6166,1,0.0650376930756309,0.058732889431289445,-0.017544182639062843,-0.015646999922719004,0.5,0.00837501004983211,0.09752053831490846,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,weekly_experience,5971,0.9683749594550762,0.08458020233023453,0.11422631809241443,-0.007183982555082996,-0.005655503705773403,0.5,0.023741812650664718,0.09597383384712022,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,weekly_is_rookie,5971,0.9683749594550762,-0.09789414760216907,-0.10471345413647387,-0.004546882142939853,-0.0060165023729946004,0.5,0.013398394082569012,0.09492927149795051,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,tw_combine_cone_24,6166,1,-0.02914952776192389,-0.021938923996729177,-0.016607421226993508,-0.01696452580980519,0.5,0.01361972955500088,0.09476723509114143,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,wr_deep_matchup,6166,1,0.012298605461640114,0.143397821520114,0.009782833270371568,0.009887010665268429,0.5,0.01301540270951075,0.09408013725834852,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,def_pass_success_allowed_roll4,6166,1,0.019506837338241406,0.015383799937318933,0.01494408473397726,0.01511859497301328,0.5,0.01853431527371692,0.09327670229529951,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,opp_pos_fppg_allowed_roll4,6166,1,0.024846354308952764,0.021785006501307002,0.010970647571924813,0.011331708293843994,0.5,0.03380944509975021,0.0929159859778024,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,weekly_age,5971,0.9683749594550762,0.011060108123750748,0.025064303232048057,-0.01264658480864382,-0.012301549421969737,0.5,0.018058624383341725,0.09142094047017006,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,def_redzone_rush_td_rate_roll4,6166,1,0.013853003556474152,0.018633001168658864,0.0086071960774067,0.008766448172097398,0.5,0.022818165247007548,0.08943380815414594,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,tw_combine_shuttle_24,6166,1,-0.015996842004254583,-0.014094249000006553,-0.007625127293534522,-0.007849140582284751,0.5,0.022271095539647734,0.0887248570833575,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,def_sack_rate_roll4,6166,1,-0.0065045731158026015,-0.008584973101009093,0.005686508342798248,0.005440633278620493,0.5,0.03941828019442082,0.08821159914286682,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,roll3_team_pass_attempts,6166,1,0.008114237827463148,0.009225267955545353,-0.0036734688073020937,-0.003427018909172927,0.5,0.031781646224765266,0.08628154068980522,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,season_to_date_interception_rate,6166,1,-0.014450338627855457,-0.011350804761167798,-0.005969464987675912,-0.006188027056187639,0.5,0.005382538389603254,0.08577156000796586,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,season_week,6166,1,-0.002665957574356155,0.001913816024572131,-0.0061079728547225156,-0.006060897767486733,0.5,0.006084071074697274,0.08473424829329737,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,rest_days,6166,1,-0.0017236215949703424,0.0025282748558594133,-4.5353250503097004e-4,-4.842036068787067e-4,0.5,0.011237308651766777,0.08163142182110517,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,season_to_date_pass_td_rate,6166,1,0.06996188105349171,0.08027923309526654,-0.015956701145871697,-0.013977337008757364,0.25,0.009388526630554957,0.05772869064584553,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,response_zone_rate_24,4585,0.7435939020434642,0.010492270197534475,0.011724007080521874,-0.0013628643537071969,-4.7142673209432374e-4,0.3333333333333333,0.020638687290988635,0.05699352794280033,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,response_man_rate_24,4585,0.7435939020434642,0.010492270197534456,0.011724007080521874,-0.0013628643537071802,-4.7142673209431025e-4,0.3333333333333333,0.020638687290988642,0.056993527942800326,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,prior_yards_per_attempt,6166,1,0.031300998279520445,-0.038617346804126616,0.014310971839174316,0.014754602285419879,0.25,0.020795680681941372,0.05484766860162513,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,season_to_date_pass_ypa,6166,1,0.06140158465339616,0.08978785456084425,-0.006716379440813257,-0.0051871354094012185,0.25,0.011778486081364774,0.052109658218701435,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,season_to_date_catch_rate,6166,1,0.23912349714776754,0.204476083967412,0.04792623740556554,0.04991481002639483,1,0.04670688133126548,0.21870513376099934,-0.008002681051901108,-0.022334807261680644,500,2,-2.238232018273814e-5,7.978734717169662e-5,2.6194604432131875e-5,-2.621994879925537e-5,138
RB,roll5_targets,6166,1,0.46267853224275673,0.5311461212167945,0.059197774966965835,0.053001881793981416,1,0.0600423970871726,0.25029509733815913,0.03502037027972738,0.019703686640320867,500,2,-9.969397066864616e-4,7.333781101244163e-4,2.3738183071049984e-4,4.091310132064984e-5,139
RB,model22_gap_vs_base_232,6166,1,0.04980614876657642,0.06436985182056902,0.035819064095703984,0.03628696087211888,0.6666666666666666,0.058265884370394455,0.14117713576986826,NA,NA,NA,1,-0.0021232547644890096,-0.006538752425788867,-9.094861073959774e-4,4.3727944203449574e-5,140
RB,roll3_rush_td_rate,6166,1,0.11559634951357418,0.3527318929578615,-0.03455310185316591,-0.030492706282672706,0.75,0.016652282012671493,0.16311890393681514,NA,NA,NA,1,-0.004482758202912329,-0.0017689579723496607,1.4038059660448354e-4,0.0010592925608960229,141
RB,opportunity_per_snap,6166,1,0.24241781690073946,0.3096505743824946,0.016506750162780276,0.020525387421667676,1,0.02109385815215883,0.20129262555747213,-0.1597936447926916,-0.796437547651212,500,2,-0.005930895292491023,0.007653731811113543,0.0011003975516178932,0.0015292090719692952,142
RB,season_carries_prior,6166,1,0.4515038534601671,0.5348431957956351,0.04575809306737609,0.04331500525379477,1,0.041604063641476785,0.2409034480849997,-0.21644197173110868,-0.003569256460063266,500,2,-0.006558521105821373,5.396133777793761e-4,2.4708097883428354e-4,8.399431738509433e-5,143
RB,season_to_date_fppg,6166,1,0.6067009589125031,0.6748567707179408,0.10203081605730045,0.055221967586451724,1,0.06273874321967791,0.2753102086043514,0.1751636821459935,0.03131286584591954,500,2,-0.008613999903517152,6.760822078895797e-4,-1.4368077450340372e-4,-1.0882796605523233e-4,144
RB,roll3_target_share,6166,1,0.45871097337940486,0.5260877445996409,0.04452286753739525,0.04204247541358934,1,0.04021204445105169,0.2400402431637896,-0.29151038533288276,-5.116649797823128,500,2,-0.017821187401602913,-7.027762595743781e-4,-3.3038048170351087e-4,-1.3474703931641108e-4,145
RB,prior_rush_td_rate,6166,1,0.17729690915715357,0.2683219946995539,-0.025546568937000136,-0.019885618768135053,0.75,0.03416487706427027,0.15875938709259516,NA,NA,NA,1,-0.019842490477642045,-0.0012775556998067354,3.2556636729933847e-4,-1.9476233253157282e-5,146
RB,projected_opportunities_232,6166,1,0.6278979792205256,0.6967928704811588,0.13010887520271538,0.05716612901252454,1,0.06073242334556289,0.28425256263689186,-0.025370324480307616,-0.004293902576226479,500,2,-0.022976979227427474,0.008048785728462498,8.152778904748637e-4,0.0019895119928288554,147
TE,roll5_targets,4905,1,0.4947060072716266,0.5129011027619621,0.13463081436394986,0.0635079892581387,1,0.0622993843835002,0.2727204776336133,0.27294502045874797,0.11632401032340957,500,2,0.028518805503755594,0.014253433617475626,0.0028720823287981347,0.0037109998641274107,1
TE,roll3_target_share,4905,1,0.48747791299444954,0.5097049213103636,0.12025274597204881,0.05505682209725937,0.75,0.0625560028123336,0.22547194130801457,NA,NA,NA,2,0.026841950334630216,0.014330552324626508,0.0033074212846912108,0.003699147369701135,2
TE,roll3_offense_snaps,4905,1,0.4239656078503775,0.47122681834940133,0.11329666130471241,0.07148535905880037,1,0.0744444422936143,0.26668056972609305,NA,NA,NA,2,0.023617502747603845,0.012804780945248062,0.0031382777569094835,0.0036286673049753344,3
TE,preseason_prior_fppg,4905,1,0.47439670341768325,0.5027640621475095,0.08129582283483824,0.030115937510858143,0.5,0.048631206985155315,0.16397126016770175,NA,NA,NA,1,0.02314731277153263,0.006151870352429256,0.0012518776155211835,0.0024634471838695937,4
TE,model22_gap_vs_base_232,4905,1,-0.024290328620224785,-0.04369306804266747,0.050829540570570396,0.052889067774204046,1,0.0731999928995941,0.2039210491195708,0.17015611376674583,0.30648881654799565,500,1,0.021453060143342473,0.01780784466721652,0.005006137597970158,0.00503206547514808,5
TE,role_fppg_trend,4905,1,0.012513519171256347,0.024436425233948185,-0.09755327850861717,-0.09945675331784976,0.75,0.09138039196277321,0.1940998650213033,-0.34184881885214896,-0.27683972957844005,500,2,0.017287950095212928,0.01849972249088072,0.005086571884254321,0.00684379835419785,6
TE,xfp_gap_vs_base_232,4905,1,-0.03711303717133988,-0.06843668670799954,0.08367764531056829,0.08588579139623367,0.5,0.05917770347783209,0.14536313440112675,NA,NA,NA,2,0.016069848056325796,0.020030256160696425,0.005564559340424805,0.004827747295435706,7
TE,tw_draft_capital_log_24,4905,1,0.34707115855879656,0.3989722136584586,0.08103770871215006,0.057106350333276136,1,0.053500197813636616,0.24394614089787875,0.10732512496519322,0.1073164891288875,500,2,0.015620692560147939,0.00808342339851631,0.0018985341835010734,0.002270857237863355,8
TE,legacy_gap_vs_base_232,4905,1,-0.07243461214587345,-0.10242417476314176,0.026846436135722268,0.029912301618025213,0.5,0.06666986697130114,0.11357941304583768,NA,NA,NA,1,0.011685435244252584,0.0021513600857749893,3.6028332962364146e-4,0.00424796025235008,9
TE,wr_volume_matchup,4390,0.8950050968399592,0.11870692111018179,0.10012156362938375,0.06788983023383283,0.06545260806085489,1,0.0643116826014333,0.21998430410893188,0.1657055923320124,8.16203261206765,500,2,0.008128535089819403,0.010167705029636487,0.0028272107690210753,0.0022987880116706423,10
TE,direct_gap_vs_base_232,4905,1,-0.06600568948154771,-0.0937403594495057,0.13076416238143745,0.13003875207386584,1,0.10055418731718618,0.2611497660735316,0.43460684189059184,0.36299759360108474,500,2,0.008042465000129543,0.009078508374793662,0.00251783116399773,0.003240198732281781,11
TE,team_skill_questionable_count,4905,1,0.009005640769991483,0.0027260430600448125,0.02539631631784244,0.025847899882927208,1,0.03388526434413887,0.18048121414376994,0.1653592654374935,0.1786091441985018,500,1,0.00560233743292556,0.005265761391651876,0.0015926431026549448,8.816177985320935e-4,12
TE,expected_team_plays,4905,1,0.051665388039190324,0.035827811214503416,0.013106466627623237,0.011565495239860314,0.75,0.03931768723995663,0.13620573511374567,NA,NA,NA,1,0.004816628742816705,0.003686648086972314,9.694400005843725e-4,0.002030026224284572,13
TE,matchup_abs_232,4905,1,0.24563973446124124,0.17135523742654185,0.043338413076686934,0.031865317633759986,0.6666666666666666,0.02977388843328559,0.1541545333577817,NA,NA,NA,1,0.002978317748961364,-0.0024811788798875987,-6.528736519820036e-4,-7.354947409950648e-5,14
TE,projected_td_points_232,4905,1,0.35175086272869804,0.3859042950647788,-0.018324589069041566,-0.026744212237127786,0.75,0.027580402147062505,0.17456324251580208,NA,NA,NA,2,0.002797173145880979,0.028876706190899586,0.005662984513333339,0.007406954159251984,15
TE,tw_draft_overall_24,4905,1,-0.09203598439324243,-0.02753110906788863,-0.02283288480322408,-0.019918374238416334,0.75,0.02216267920598522,0.14222862318375276,NA,NA,NA,1,0.0024374296234276707,1.2994084396093322e-4,-4.4561487633210106e-5,-5.882509102710746e-4,16
TE,implied_team_total,4905,1,0.09095307876114637,0.06393422396674257,0.043143066906036906,0.040889094971798635,0.75,0.04035443014422817,0.15871489130624486,NA,NA,NA,1,0.0019361733560051182,0.0032618856337410427,8.326304118993303e-4,-4.0479750495869826e-4,17
TE,prior_rec_td_rate,4905,1,0.04214672659223965,0.14035095969822106,-0.028317196461012134,-0.03052990887496775,1,0.027234449068558673,0.1899186318392282,-0.11117311748759688,-2.0104312662472985,500,1,0.0014042615366872309,4.230434954063019e-4,1.0451765859261404e-4,6.187095064672521e-4,18
TE,tw_combine_missing_24,4905,1,-0.11950075285049254,-0.1573930191643004,-0.017412367919405865,-0.013180510499024392,0.5,0.010099724484537637,0.10384227373791487,NA,NA,NA,1,0.0011331006806890957,-6.785126712998135e-4,-2.5897986292718517e-4,4.475390200616343e-6,19
TE,favorite_rush_interaction,4905,1,0.07854783652247023,0.10942092926489189,0.02058202148865509,0.01817772158728494,0.75,0.03242955759051411,0.1444953509151591,NA,NA,NA,2,5.988239565321387e-4,0.0012454190538792411,0.00039915996664957593,-6.330193057237551e-5,20
TE,tw_college_missing_24,4905,1,-0.21407651721423598,-0.23911305497640267,-0.049145157657214125,-0.03991997896915036,0.75,0.0625969134284206,0.17624713042638257,NA,NA,NA,2,4.6659340458732323e-4,-6.238734548852006e-4,-1.2140883010103298e-4,2.3712984138581544e-4,21
TE,team_spread_line,4905,1,0.07149837522431089,0.0549548921736431,0.0328295107248403,0.03109428337720047,1,0.033262618447392894,0.19009645142303275,0.12429259084063604,0.020595351638097247,500,1,1.1543546898303465e-4,9.186838305493458e-4,2.9856849735743207e-4,-3.340749095187556e-4,22
TE,roll3_offense_pct,4905,1,0.42333827251508466,0.4774359503192161,0.11389902911407311,0.0722099653398502,1,0.07542823254821866,0.2674265294663288,0.21868236725586485,0.7994473648756092,500,NA,NA,NA,NA,NA,23
TE,roll5_offense_pct,4905,1,0.42153796599135573,0.479405595601986,0.11063606273028957,0.06969791106682144,1,0.07636350223599994,0.2657179084558895,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,projected_touch_opportunities_232,4905,1,0.5272519960187807,0.5693423991558426,0.1397435278984125,0.0438332952009293,0.75,0.04617313800638441,0.22817968965004004,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,roll3_targets,4905,1,0.4820496286837666,0.5048770672368461,0.10972629196712803,0.04892389320954466,0.75,0.05897838665850507,0.21970371845712727,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,expected_fppg_232,4905,1,0.5071824317412863,0.5495048249757751,0.08367764531056841,0.018780567705790237,0.75,0.04279842423450686,0.20298790173171583,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,season_to_date_fppg,4905,1,0.4865499222334643,0.5246037726677122,0.07502004622727929,0.02174631602967273,0.75,0.05530278418521171,0.2013452875617015,-0.11791785810173538,-0.0364572398328984,500,NA,NA,NA,NA,NA,23
TE,target_trend,4905,1,0.02349833848949612,0.04146096515730942,-0.05003092173544666,-0.05206079906498541,1,0.04203382358189753,0.20014405966294407,0.022168136374554014,0.03867664403506784,500,NA,NA,NA,NA,NA,23
TE,roll3_ngs_separation,4905,1,0.37862730469740163,0.4212159191255031,0.06914531150965068,0.041397819733941986,0.75,0.040558665249166286,0.19622119439215963,0.07113892332663507,0.03979215726135813,500,NA,NA,NA,NA,NA,23
TE,carry_trend,4905,1,-0.017783307285337967,0.018421231336489787,-0.04551481881406935,-0.046240230400950384,1,0.04382651980559507,0.1956206565786338,-0.13099285611932632,-1.0941946338015536,500,NA,NA,NA,NA,NA,23
TE,roll3_ngs_air_yard_share,4905,1,0.41468527793477034,0.4529759756833876,0.061919946815494245,0.029344873061285876,0.75,0.055007987239136705,0.1944481894124842,-0.12050906091180037,-0.011807266255213408,500,NA,NA,NA,NA,NA,23
TE,def_pass_epa_allowed_roll8,4905,1,0.036799810660547085,0.02028885127247138,0.041526053079452584,0.04146032037362637,1,0.03820065077702968,0.1933886740026373,-0.014259352860052102,-0.09620751868749232,500,NA,NA,NA,NA,NA,23
TE,def_sack_rate_roll4,4905,1,-0.03485814816419251,-0.027658351083269195,-0.034417412194459276,-0.03419997114260671,1,0.028539379452006387,0.18798757944105882,-0.07782486624185304,-2.981644853123727,500,NA,NA,NA,NA,NA,23
TE,season_to_date_pass_td_rate,4905,1,0.013324895013186488,0.033872088607894105,-0.03208403059984185,-0.033479941108506356,1,0.04406868230848586,0.18768130747349343,-0.12989950640393877,-7.8654716689661734,500,NA,NA,NA,NA,NA,23
TE,favorite_points,4905,1,0.07356536127609825,0.05331671131378865,0.026641655125258405,0.024624690744655155,1,0.023909324750960463,0.18514105684452553,-0.03158633309889115,-0.009204705554960863,500,NA,NA,NA,NA,NA,23
TE,injury_risk,4905,1,0.010600017235767971,0.011516711163269095,-0.027449804317460132,-0.0286394805914952,1,0.02200059497894441,0.1813642677768405,-0.12839666277229458,-1.990726629812169,500,NA,NA,NA,NA,NA,23
TE,tw_combine_height_in_24,4905,1,0.1086627028255016,0.020388316552667127,0.020035188091357924,0.016328841698826282,1,0.0101342300780996,0.17961457273305254,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,def_explosive_pass_rate_roll4,4905,1,0.029269043463287327,0.018773031590965168,0.024524187557488277,0.024203675149647576,1,0.014880010065414544,0.1795559297034767,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,rest_days,4905,1,-0.014796940198173925,-1.7966956486132536e-4,-0.024199009179594368,-0.02440508103402414,1,0.02661184863789518,0.1791301041120753,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,tw_combine_weight_24,4905,1,0.10686631305822417,0.018469224443697096,0.019072499864252333,0.015424150775303845,1,0.00896657675780928,0.1787214987327854,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,tw_combine_bmi_24,4905,1,0.10702235989527831,0.019392550523852834,0.01880483016690674,0.01514402755024834,1,0.010065590923445429,0.17870115691483912,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,response_pressure_rate_24,3698,0.7539245667686034,0.027123787589339875,0.033123777888867084,-0.020197237282637188,-0.018017505077993646,1,0.02598852826993647,0.17756197553284625,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,talent_weight_24,4905,1,-0.21407651721423598,-0.23911305497640267,-0.049145157657214125,-0.03991997896915036,0.75,0.0625969134284206,0.17624713042638257,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,opp_man_rate_roll4_24,4905,1,-0.002893621475849755,-0.008446152612658478,0.02110341176839582,0.0218515464233685,1,0.016694883885186054,0.1760013518684378,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,opp_zone_rate_roll4_24,4905,1,0.0028936214758497557,0.008445848571899247,-0.021103411768395912,-0.0218515464233685,1,0.016694883885186054,0.17600133970680742,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,games_played_prior,4905,1,0.21523874896517534,0.23911305497640267,0.04726278637222395,0.037955654864647054,0.75,0.06268269208835876,0.17508630439084355,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,weekly_is_rookie,4723,0.96289500509684,-0.01361520629539671,-0.013301016223195565,0.016967920897111143,0.01835313627109522,1,0.01885376742499519,0.17467558960037557,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,talent_prior_fppg_24,4905,1,0.2338344318208103,0.2777707777601563,0.04675851165621236,0.03610363868666088,0.75,0.03808066277480554,0.17439936410989973,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,role_vs_prior_232,4905,1,0.19257822880673295,0.19010073895808022,-0.04385666339843353,-0.04799791150326712,0.75,0.04199873706489125,0.17316618577224388,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,response_adjustment_raw_24,4905,1,0.026353966681492036,0.034451459431699125,-0.010572836686237142,-0.011852341703546137,1,0.017264386097531347,0.17198974257437216,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,projection_spread_232,4905,1,0.29264163771778157,0.3328223558941985,-0.020869970821194354,-0.0283405494412816,0.75,0.03480622514626529,0.1708464393594624,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,def_pass_success_allowed_roll4,4905,1,0.036230479174996326,0.022324591085638813,0.04263969932956569,0.04262992014809474,0.75,0.04068217478023188,0.15442033018665277,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,tw_early_declare_heuristic_24,4905,1,0.11888851299005167,0.14667003206433982,0.027085089094333714,0.023068250095481555,0.75,0.030250434660760092,0.15167254016890835,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,xfp_roll5_24,1003,0.20448521916411824,0.4769266404319891,0.4973110629752373,0.06730447123048476,0.009111214845658676,0.5,0.009111214845658676,0.14805285633537799,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,underdog_points,4905,1,-0.051782761279675536,-0.04000166380006722,-0.03082334717957296,-0.029832849665444788,0.75,0.03384381223724677,0.14740234669150074,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,prior_yards_per_attempt,4905,1,-0.06705031235262633,-0.12747620869086554,-0.020497488292019087,-0.018564455109028138,0.75,0.02538279545474035,0.1439668652043022,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,prior_catch_rate,4905,1,0.04855449612339377,0.05622284339246745,-0.02238077576526367,-0.024685304732779485,0.75,0.020895080620331342,0.14254329022126086,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,opp_pos_residual_roll8,4905,1,0.03796478336479186,0.03176380518729153,0.026364934689305553,0.02577178758787883,0.75,0.011689693029142134,0.14134184493084972,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,def_qb_hit_rate_roll4,4905,1,-0.022943280251868862,-0.015767432695336522,-0.025622774280752325,-0.025573511383218735,0.75,0.028210337993338164,0.14120621304497677,NA,NA,NA,NA,NA,NA,NA,NA,23
TE,underdog_target_interaction,4905,1,0.15642032315060161,0.10424448835483786,6.674123243759566e-4,-0.0051243781842390005,0.75,0.04763952083250131,0.14061802055522285,NA,NA,NA,NA,NA,NA,NA,NA,23
