player_id,player_display_name,position,current_team,dynasty_year,projected_age,projected_fppg,projected_fantasy_points,confidence,elite_probability,starter_probability,breakout_probability
00-0039751,Jordan Whittington,WR,LA,2028,27.916495550992472,2.556910974817815,40.143502304639696,High,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0041051,Zavion Thomas,WR,CHI,2028,24.546201232032853,2.6204123115618825,39.306184673428234,Rookie-Medium,0.00841799712432292,0.02365028586273381,0.03183416287353982
00-0037091,Bo Melton,WR,GB,2028,29.290896646132783,2.279697988014531,32.82765102740925,Medium,0.00841799712432292,0.02365028586273381,0.01818415184632818
00-0041374,Sincere Brown,WR,LAC,2028,2,2.5413382486368756,38.120073729553134,Rookie-Medium,0.07134878151248232,0.1371022280641759,0.05934437368086514
00-0040948,J. Michael Sturdivant,WR,GB,2028,25.98631074606434,2.4112048815214733,36.1680732228221,Rookie-Medium,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0040953,Jeff Caldwell,WR,KC,2028,25.50171115674196,2.4112048815214733,36.1680732228221,Rookie-Medium,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0041451,Brock Rechsteiner,WR,NO,2028,26.030116358658457,2.4112048815214733,36.1680732228221,Rookie-Medium,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0040894,Malik Benson,WR,LV,2028,25.874058863791923,2.3733565114110062,35.600347671165096,Rookie-Medium,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0041399,CJ Daniels,WR,LA,2028,26.657084188911703,2.3698197629480644,35.54729644422097,Rookie-Medium,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0040172,Jordan Watkins,WR,SF,2028,26.542094455852155,2.353551813571978,18.828414508575825,Low,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0032951,Laquon Treadwell,WR,IND,2028,33.21697467488022,1.29889368305459,12.794102778087712,Low,0.01044948131795593,0.06498581558261816,0.03683713119128893
00-0041106,C.J. Williams,WR,JAX,2028,25.857631759069132,2.3144939728317615,34.71740959247642,Rookie-Medium,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0041550,Brenen Thompson,WR,LAC,2028,25.1047227926078,2.3044511048310747,34.56676657246612,Rookie-Medium,0.00841799712432292,0.02365028586273381,0.02354417419680337
00-0039451,Isaiah Williams,WR,NYJ,2028,27.587953456536617,2.2570318839203796,35.435400577549956,High,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0040009,Savion Williams,WR,GB,2028,26.774811772758383,2.2300578778378544,30.6632958202705,Medium,0.00841799712432292,0.02365028586273381,0.05002246808214913
00-0041443,Skyler Bell,WR,BUF,2028,26.15879534565366,2.2256702576106777,33.38505386416016,Rookie-Medium,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0039379,Jamari Thrash,WR,CLE,2028,27.700205338809035,2.137427333047607,23.83231476348082,Medium,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0039920,Malachi Corley,WR,CLE,2028,26.449007529089663,2.132175054048064,29.31740699316088,Medium,0.00841799712432292,0.03161879097000354,0.11316125375603672
00-0038824,Ryan Miller,WR,MIA,2028,28.529774127310063,2.0399155579413013,24.071003583707355,Medium,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0038640,Jalen Brooks,WR,ARI,2028,28.31895961670089,2.060330660226824,18.955042074086776,Low,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0040184,KeAndre Lambert-Smith,WR,LAC,2028,26.876112251882272,2.085599699501802,25.965716258797432,Medium,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0040432,Beaux Collins,WR,ATL,2028,25.709787816564,2.0673682986046553,17.6759989530698,Low,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0041005,Corey Rucker,WR,LV,2028,26.229979466119097,2.0513303183598475,30.76995477539771,Rookie-Medium,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0040218,Jimmy Horn Jr.,WR,CAR,2028,25.969883641341543,1.997514607571548,24.869056864265772,Medium,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0035021,Ashton Dulin,WR,IND,2028,31.297741273100616,1.4005410258435755,19.257439105349164,Medium,0.00841799712432292,0.02365028586273381,0.01860357285084174
00-0038090,Skyy Moore,WR,GB,2028,27.973990417522245,1.9730928378586925,33.542578243597774,High,0.00841799712432292,0.03673320801347403,0.09248673802072808
00-0036646,Simi Fehoko,WR,ARI,2028,30.82135523613963,1.4724008502936368,15.460208928083187,Low,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0041099,Barion Brown,WR,NO,2028,24.72142368240931,2.002373970346324,30.035609555194863,Rookie-Medium,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0040024,Darius Cooper,WR,PHI,2028,26.774811772758383,1.931574572001766,19.026009534217394,Low,0.00841799712432292,0.02365028586273381,0.02329533707709679
00-0041397,Kaden Wetjen,WR,PIT,2028,26.48186173853525,1.924826810745039,28.872402161175586,Rookie-Medium,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0039623,Mason Tipton,WR,NO,2028,27.927446954141,1.922323309324478,21.43390489896793,Medium,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0040154,Tai Felton,WR,MIN,2028,25.46611909650924,1.88977315099824,25.984380826225802,Medium,0.00841799712432292,0.02365028586273381,0.02562501539909508
00-0041529,Kevin Coleman Jr.,WR,MIA,2028,24.97604380561259,1.895844953048233,28.437674295723497,Rookie-Medium,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0039236,Johnny Wilson,WR,PHI,2028,27.412731006160165,1.8362962115135124,25.708146961189172,Low,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0038590,Justin Shorter,WR,LV,2028,28.373716632443532,1.7724868673122998,14.179894938498398,Low,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0040785,Dohnte Meyers,WR,CIN,2028,28.154688569472963,1.796355028962536,26.94532543443804,Rookie-Medium,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0036862,Ben Skowronek,WR,PIT,2028,31.180013689253936,1.2963448563108355,21.19523840068216,High,0.00841799712432292,0.02365028586273381,0.02598171474309159
00-0037093,Dareke Young,WR,LV,2028,29.24435318275154,1.6414483910588153,18.302149560305793,Medium,0.00841799712432292,0.02365028586273381,0.02598171474309159
00-0038840,Brycen Tremayne,WR,CAR,2028,28.78713210130048,1.7107460090398112,26.858712341925035,High,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0039626,Cole Burgess,WR,PIT,2028,28.55441478439425,1.7342321422964633,24.279249992150486,Low,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0040646,Jalen Royals,WR,KC,2028,25.534565366187543,1.7708629676851997,14.166903741481597,Low,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0040120,Jimmy Holiday,WR,KC,2028,26.709103353867217,1.7640178030617482,24.696249242864475,Low,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0040629,Dalevon Campbell,WR,LAC,2028,26.739219712525667,1.7640178030617482,14.112142424493985,Low,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0035645,Gunner Olszewski,WR,NYG,2028,31.763175906913073,1.169786177922213,19.126004009028183,High,0.00841799712432292,0.02365028586273381,0.02598171474309159
00-0036630,Tylan Wallace,WR,CLE,2028,29.30458590006845,1.5706285505682727,20.575234012444373,Medium,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0035045,D.J. Montgomery,WR,IND,2028,31.78781656399726,1.1407155718277069,15.970018005587896,Low,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0039710,Jeshaun Jones,WR,MIN,2028,28.694045174537987,1.638439830668564,13.107518645348511,Low,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0040582,Arian Smith,WR,NYJ,2028,26.889801505817932,1.6862466910203753,24.281952350693405,Medium,0.00841799712432292,0.02365028586273381,0.02023673003675561
00-0037156,Irvin Charles,WR,SEA,2028,31.38535249828884,1.1774590553638717,16.484426775094203,Low,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0040890,Cyrus Allen,WR,KC,2028,25.55373032169747,1.6635625604777866,24.9534384071668,Rookie-Medium,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0036463,Chris Blair,WR,ATL,2028,30.903490759753595,1.2272973416467172,9.818378733173738,Low,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0041132,Deion Burks,WR,IND,2028,25.64681724845996,1.6179504987465572,24.26925748119836,Rookie-Medium,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0040563,Efton Chism III,WR,NE,2028,26.84873374401095,1.5644181949558087,17.443262873757266,Medium,0.00841799712432292,0.02365028586273381,0.02598171474309159
00-0040570,Jeremiah Webb,WR,NE,2028,27.29226557152635,1.5065064830890913,21.09109076324728,Low,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0040498,Dontae Fleming,WR,MIN,2028,26.758384668035593,1.4996011069748438,20.994415497647815,Low,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0038752,Jake Bobo,WR,SEA,2028,30.076659822039694,1.2198577040731238,11.222690877472738,Low,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0036331,Devin Duvernay,WR,ARI,2028,30.969199178644764,1.0613081741737538,18.042238960953814,High,0.00841799712432292,0.02365028586273381,0.01908358263361093
00-0040621,Montorie Foster Jr,WR,SEA,2028,27.078713210130047,1.4220841381036782,19.909177933451495,Low,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0040352,Coleman Owen,WR,IND,2028,27.44284736481862,1.4220841381036782,11.376673104829425,Low,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0038573,Derius Davis,WR,LAC,2028,27.971252566735114,1.3456278408664977,17.627724715351118,Medium,0.00841799712432292,0.02365028586273381,0.01860357285084174
00-0039589,Kameron Johnson,WR,TB,2028,26.459958932238195,1.2896215104175843,21.923565677098935,High,0.00841799712432292,0.02365028586273381,0.01860357285084174
00-0039365,Jacob Cowing,WR,SF,2028,27.571526351813823,1.2478406916653173,17.469769683314443,Low,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0040075,LaJohntay Wester,WR,BAL,2028,26.42710472279261,1.2478406916653173,18.780002409563025,High,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0038519,Nikko Remigio,WR,KC,2028,28.82546201232033,1.155972204091933,17.39738167158359,High,0.00841799712432292,0.02365028586273381,0.02598171474309159
00-0040506,Myles Price,WR,MIN,2028,26.709103353867217,1.211351042280334,19.805589541283464,High,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0040534,Ke'Shawn Williams,WR,CIN,2028,26.67898699520876,1.2104786891340156,15.857270827655604,Medium,0.00841799712432292,0.02365028586273381,0.01838048484786746
00-0034857,Josh Allen,QB,BUF,2029,33.28062970568104,18.934511324100168,309.5792601490378,Low,0.27089711830058477,0.40127465226773473,0.11458604796929224
00-0036389,Jalen Hurts,QB,PHI,2029,31.0684462696783,18.595960036247902,304.04394659265324,Low,0.2517616134269801,0.5085109587813379,0.123761877174656
00-0039851,Drake Maye,QB,NE,2029,27.005475701574262,18.70953465754095,318.0620891781961,Low,0.15408670431196583,0.3081918584035911,0.11987987730272578
00-0036971,Trevor Lawrence,QB,JAX,2029,29.90485968514716,17.254152942479895,293.3206000221582,Low,0.19346833592303153,0.2909220457671949,0.20456624617074565
00-0033873,Patrick Mahomes,QB,KC,2029,33.95687885010267,16.501515936088502,248.34781483813197,Low,0.2314784152188308,0.5515532678282711,0.12996703097519707
00-0034796,Lamar Jackson,QB,BAL,2029,32.648186173853524,16.9743460530391,244.43058316376303,Low,0.1615307702221381,0.3900163875007359,0.2251810855882833
00-0039918,Caleb Williams,QB,CHI,2029,27.78576317590691,17.42731230644253,296.26430920952305,Low,0.12400629454062384,0.3125858488695742,0.16410826187166494
00-0039732,Bo Nix,QB,DEN,2029,29.5160848733744,16.63299271230223,282.7608761091379,Low,0.2185259652053431,0.5754932944590282,0.1144498751016364
00-0036355,Justin Herbert,QB,LAC,2029,31.479123887748116,16.334585285451084,267.07046941712525,Low,0.30371694594695015,0.5095081871395232,0.24309808343816727
00-0037834,Brock Purdy,QB,SF,2029,29.680355920602327,16.47600516772755,194.4168609791851,Low,0.0970784225651303,0.3343886666773152,0.17746928239340692
00-0040691,Jaxson Dart,QB,NYG,2029,26.30458590006845,16.754388445938897,252.15354611138042,Low,0.1675636851651165,0.4037088985073664,0.23450401641481808
00-0039910,Jayden Daniels,QB,WAS,2029,28.70294318959617,16.432088298122217,172.5369271302833,Low,0.2609329400417436,0.4312905934757407,0.2650736314811217
00-0033077,Dak Prescott,QB,DAL,2029,36.09240246406571,12.879695663228816,218.95482627488985,Low,0.16136508924315782,0.4671774226533637,0.09576062450232375
00-0026498,Matthew Stafford,QB,LA,2029,41.56536618754278,7.174372972674647,121.96434053546899,Low,0.10257667709618624,0.27406636012643026,0.12033892083407338
00-0036442,Joe Burrow,QB,CIN,2029,32.72484599589322,16.040696342703026,178.85376422113873,Low,0.1083089350042634,0.43090628535391473,0.19699261924523292
00-0033106,Jared Goff,QB,DET,2029,34.88227241615332,14.13744792793221,240.33661477484756,Low,0.0982311846446125,0.3050560599054735,0.16701132461408258
00-0034855,Baker Mayfield,QB,TB,2029,34.383983572895275,14.488629685322953,246.30670465049022,Low,0.11171593703158876,0.3135136495876387,0.20424628183754567
00-0041562,Fernando Mendoza,QB,LV,2029,25.91854893908282,15.481608019359037,232.22412029038554,Rookie-Low,0.11774289891275308,0.24926864192097695,0.15138344724286296
00-0035710,Daniel Jones,QB,IND,2029,32.26488706365503,15.02228381342938,216.32088691338308,Low,0.09789748793120367,0.2365660266679155,0.1565229681077113
00-0034869,Sam Darnold,QB,SEA,2029,32.24024640657085,14.371899861507275,244.32229764562368,Low,0.06431076915281739,0.18357027275213408,0.21996791479963929
00-0036264,Jordan Love,QB,GB,2029,30.83025325119781,14.312297924720816,224.7030774181168,Low,0.06160021304499454,0.1474435714456381,0.11588722875731594
00-0039923,J.J. McCarthy,QB,MIN,2029,26.613963039014372,14.6432874345282,182.30892855987608,Low,0.05488721221494915,0.18829655548944668,0.22670176818900753
00-0039150,Bryce Young,QB,CAR,2029,28.10335386721424,13.956270033530961,228.18501504823124,Low,0.05131947335894568,0.15968818594551193,0.28013564891560533
00-0039163,C.J. Stroud,QB,HOU,2029,27.91170431211499,14.010150038438084,210.85275807849317,Low,0.07604722084256003,0.20048351113759655,0.17506944376739614
00-0035228,Kyler Murray,QB,MIN,2029,32.06776180698152,13.22483678918966,121.66849846054485,Low,0.1340487070887558,0.371583039352884,0.15357504852308854
00-0036212,Tua Tagovailoa,QB,ATL,2029,31.501026694045173,13.222361937592751,198.99654716077092,Low,0.0268132671966561,0.14546030017163533,0.21158442965186725
00-0040676,Cam Ward,QB,TEN,2029,27.27104722792608,13.581755865441814,230.88984971251082,Low,0.0960176686566084,0.22313080382985487,0.294444438301802
00-0032268,Marcus Mariota,QB,WAS,2029,35.837782340862425,10.64389147679706,132.51644888612338,Low,0.1397797351319537,0.31921028790128514,0.34600059045280934
00-0036945,Justin Fields,QB,KC,2029,30.49349760438056,12.820039413016492,151.2764650735946,Low,0.1592161965347261,0.34476038354059096,0.25384230646189937
00-0023459,Aaron Rodgers,QB,PIT,2029,45.74880219028063,3.6397504423956577,59.509919733169006,Low,0.05809192578395987,0.11891263640479888,0.27847865742012545
00-0041568,Ty Simpson,QB,LA,2029,26.696098562628336,13.07004543127116,196.0506814690674,Rookie-Low,0.11165946982341138,0.23279341684759192,0.18967340397093413
00-0040743,Tyler Shough,QB,NO,2029,29.926762491444215,12.524805185724595,164.0749479329922,Low,0.02870229426802241,0.09023282536269515,0.2316828998397096
00-0026158,Joe Flacco,QB,CIN,2029,44.62354551676933,3.580817579518134,51.563773145061134,Low,0.04319249784938138,0.1057980598428848,0.18783251112599716
00-0030565,Geno Smith,QB,NYJ,2029,38.893223819301845,6.499032453488248,102.0348095197655,Low,0.03939025164996553,0.09748234360317516,0.18632351171023237
00-0033119,Jacoby Brissett,QB,ARI,2029,36.72210814510609,8.131588391733253,122.38040529558546,Low,0.03939025164996553,0.09748234360317516,0.17152185482551904
00-0039917,Michael Penix Jr.,QB,ATL,2029,29.316221765913756,10.922267200299077,128.8827529635291,Low,0.06430641048811452,0.17469328302972492,0.14580187428064034
00-0033869,Mitchell Trubisky,QB,TEN,2029,35.03285420944559,9.554861748820155,81.69406795241231,Low,0.07613855539248987,0.22437113190835775,0.2554720981939282
00-0036972,Mac Jones,QB,SF,2029,30.98904859685147,10.248721720055393,134.25825453272563,Low,0.07475327818312918,0.1895421922638439,0.23913634713007983
00-0032950,Carson Wentz,QB,MIN,2029,36.67008898015058,7.604212393812567,69.95875402307561,Low,0.03817448691633588,0.17154651159322667,0.237542881088698
00-0041561,Carson Beck,QB,ARI,2029,27.78302532511978,10.285128191981881,154.27692287972823,Rookie-Low,0.02767030374363118,0.13628121313124733,0.12952536512575233
00-0039164,Anthony Richardson,QB,IND,2029,27.279260780287473,10.241525453555765,81.93220362844612,Low,0.06860048725520128,0.19398030365016747,0.4699476735429755
00-0041565,Drew Allar,QB,PIT,2029,25.483230663928815,10.073121094951508,151.09681642427262,Rookie-Low,0.02764144658918566,0.1027401903029289,0.14404118675643457
00-0031503,Jameis Winston,QB,NYG,2029,35.65160848733744,7.890552437227011,63.124419497816085,Low,0.0618466222034251,0.17445751224516287,0.29877129044973055
00-0038128,Malik Willis,QB,MIA,2029,30.27173169062286,9.328323004174775,79.75716168569431,Low,0.03182756902347463,0.09696424625721056,0.31793020875561706
00-0041056,Cade Klubnik,QB,NYJ,2029,25.89390828199863,9.554381609179416,143.31572413769123,Rookie-Low,0.05050365218843448,0.15719239784583275,0.17663813220880625
00-0027973,Andy Dalton,QB,PHI,2029,41.84188911704312,3.930372501115048,33.604684884533654,Low,0.02870229426802241,0.09023282536269515,0.29670144360073414
00-0035704,Drew Lock,QB,SEA,2029,32.80698151950718,8.957913760349442,71.66331008279553,Low,0.02870229426802241,0.09023282536269515,0.2989499388764592
00-0041194,Jack Strand,QB,ATL,2029,25.190280629705683,9.219757456832172,138.29636185248256,Rookie-Low,0.02764144658918566,0.1027401903029289,0.14404118675643457
00-0029604,Kirk Cousins,QB,LV,2029,41.03422313483915,4.089749054662628,50.91737573054971,Low,0.04899954688579862,0.1533418111318085,0.13593496566645344
00-0041414,Matthew Caldwell,QB,LA,2029,26.277207392197127,8.715414090772807,130.7312113615921,Rookie-Low,0.05050365218843448,0.15719239784583275,0.13011619601416635
00-0041117,Athan Kaliakmanis,QB,WAS,2029,26.033538672142367,8.682592618224666,130.23888927336998,Rookie-Low,0.02764144658918566,0.1027401903029289,0.1630249848722429
00-0040668,Shedeur Sanders,QB,CLE,2029,27.56399726214921,8.353449232794086,93.14095894565406,Low,0.02952512930575262,0.08690859249662629,0.1840091415480842
00-0028118,Tyrod Taylor,QB,GB,2029,40.07871321013005,4.21694600564618,41.53691815561487,Low,0.02613505591858624,0.08440169673430485,0.23252735719409787
00-0033537,Deshaun Watson,QB,CLE,2029,33.965092402464066,7.751654880820814,108.52316833149139,Low,0.07251117847525762,0.18133484751880743,0.1780936221624473
00-0040704,Dillon Gabriel,QB,CLE,2029,28.675564681724847,7.997494025039331,99.56880061173966,Low,0.02870229426802241,0.09023282536269515,0.23123921876761505
00-0038102,Kenny Pickett,QB,CAR,2029,31.238193018480494,7.586421477039928,74.7262515488433,Low,0.04705020049725884,0.14647656337154444,0.2434928792571975
00-0034771,Mason Rudolph,QB,PIT,2029,34.12662559890486,7.238614138709656,66.59525007612883,Low,0.02870229426802241,0.09023282536269515,0.26605093045409983
00-0037012,Trey Lance,QB,LAC,2029,29.313483915126625,7.614298929003655,65.10225584298124,Low,0.08580818771432246,0.17401149374179603,0.29119771935546007
00-0035993,Tyler Huntley,QB,BAL,2029,31.57494866529774,7.5327059058755825,69.30089433405536,Low,0.03182756902347463,0.09696424625721056,0.30272682724166566
00-0041092,Taylen Green,QB,CLE,2029,26.871321013004792,7.748781285397475,116.23171928096212,Rookie-Low,0.02964158027599815,0.10388176007688626,0.132179227069241
00-0041251,Jalon Daniels,QB,TB,2029,26.84120465434634,7.744009246048814,116.16013869073221,Rookie-Low,0.02964158027599815,0.10388176007688626,0.12662071462283797
00-0037077,Sam Howell,QB,DAL,2029,28.95756331279945,7.6047558000463225,106.46658120064852,Low,0.02870229426802241,0.09023282536269515,0.12662071462283797
00-0040234,Quinn Ewers,QB,JAX,2029,26.46611909650924,7.6406673891108845,65.32770617689805,Low,0.05041363070846145,0.14596497165319627,0.1848674197857809
00-0040206,Riley Leonard,QB,IND,2029,26.967145790554415,7.626308440158779,70.16203764946076,Low,0.02857635344976068,0.12794795287463112,0.2311227168793248
00-0036898,Davis Mills,QB,HOU,2029,30.863107460643395,7.33334222511562,72.23342091738886,Low,0.03939025164996553,0.09748234360317516,0.2459578391925684
00-0037013,Zach Wilson,QB,NO,2029,30.080082135523615,7.324110933039677,62.62114847748923,Low,0.06960064634071113,0.21295407576850556,0.24005677081489277
00-0039376,Spencer Rattler,QB,NO,2029,28.924709103353862,7.281533704640215,85.92209771475454,Low,0.03939025164996553,0.09748234360317516,0.2143568574563861
00-0040014,Kyle McCord,QB,MIA,2029,26.95071868583162,7.251977800220689,101.52768920308965,Low,0.02952512930575262,0.08690859249662629,0.12765338365450524
00-0040891,Cole Payton,QB,PHI,2029,26.849418206707735,7.192912679339349,107.89369019009024,Rookie-Low,0.02964158027599815,0.10388176007688626,0.12765338365450524
00-0040906,Garrett Nussmeier,QB,KC,2029,27.566735112936342,7.0806562059232565,106.20984308884884,Rookie-Low,0.02767030374363118,0.13628121313124733,0.12662071462283797
00-0041123,Behren Morton,QB,NE,2029,27.621492128678987,7.0370942708075654,105.55641406211348,Rookie-Low,0.02767030374363118,0.13628121313124733,0.12765338365450524
00-0040673,Jalen Milroe,QB,SEA,2029,26.718001368925393,6.879582617532566,55.036660940260525,Low,0.02752095366765935,0.08555926090980917,0.17806973551133448
00-0038579,Aidan O'Connell,QB,LV,2029,31,6.666849772556019,53.33479818044815,Low,0.02870229426802241,0.09023282536269515,0.12371234725182498
00-0038476,Tommy DeVito,QB,NE,2029,31.0684462696783,6.554554069766957,91.7637569767374,Low,0.02870229426802241,0.09023282536269515,0.12765338365450524
00-0041149,Haynes King,QB,CAR,2029,28.642710472279266,6.674121086721958,100.11181630082937,Rookie-Low,0.02870229426802241,0.09023282536269515,0.12765338365450524
00-0040981,Joe Fagnano,QB,BAL,2029,28.42094455852156,6.658790107688353,99.8818516153253,Rookie-Low,0.02767030374363118,0.13628121313124733,0.12765338365450524
00-0036879,Sam Ehlinger,QB,DEN,2029,30.920602327173167,6.519577390340553,91.27408346476774,Low,0.02870229426802241,0.09023282536269515,0.12662071462283797
00-0033949,Joshua Dobbs,QB,DET,2029,34.597535934291585,5.984128954568536,51.16430256156098,Low,0.02870229426802241,0.09023282536269515,0.4002838973208433
00-0039107,Stetson Bennett,QB,LA,2029,31.843258042436688,6.3668163310570165,89.13542863479823,Low,0.02870229426802241,0.09023282536269515,0.12662071462283797
00-0037327,Skylar Thompson,QB,BAL,2029,32.242984257357975,6.307268618446774,88.30176065825484,Low,0.02870229426802241,0.09023282536269515,0.12765338365450524
00-0028986,Case Keenum,QB,CHI,2029,41.53798767967146,2.714150522247874,37.998107311470235,Low,0.02870229426802241,0.09023282536269515,0.12662071462283797
00-0040211,Graham Mertz,QB,HOU,2029,28.73579739904175,6.018036782618593,84.2525149566603,Low,0.02870229426802241,0.09023282536269515,0.12765338365450524
00-0039534,Carter Bradley,QB,JAX,2029,29.480492813141684,5.865520195057455,82.11728273080436,Low,0.02870229426802241,0.09023282536269515,0.12765338365450524
00-0040589,Kurtis Rourke,QB,SF,2029,28.8507871321013,5.858650772965539,82.02111082151754,Low,0.02870229426802241,0.09023282536269515,0.132179227069241
00-0040398,Brady Cook,QB,MIA,2029,27.8870636550308,5.872112403838639,54.02343411531548,Low,0.02952512930575262,0.08690859249662629,0.15521279342317187
00-0038400,Tanner McKee,QB,PHI,2029,29.34633812457221,5.656486114766812,48.36295628125624,Low,0.02870229426802241,0.09023282536269515,0.27696567364255836
00-0035264,Jarrett Stidham,QB,DEN,2029,33.06433949349761,5.5847146219219646,44.677716975375716,Low,0.02870229426802241,0.09023282536269515,0.1651271956690788
00-0040203,Will Howard,QB,PIT,2029,27.93634496919918,5.721256803403258,80.09759524764561,Low,0.02952512930575262,0.08690859249662629,0.132179227069241
00-0038416,Tyson Bagent,QB,CHI,2029,29.23134839151266,5.597437765812886,44.77950212650309,Low,0.02870229426802241,0.09023282536269515,0.2170926586721438
00-0034577,Kyle Allen,QB,BUF,2029,33.483230663928815,4.905040740271281,39.24032592217025,Low,0.02870229426802241,0.09023282536269515,0.17434000657204576
00-0033662,Cooper Rush,QB,ATL,2029,35.77754962354552,3.8589674487255716,32.994171686603636,Low,0.02870229426802241,0.09023282536269515,0.1858055636503994
00-0037324,Chris Oladokun,QB,KC,2029,31.993839835728952,4.084316304085119,32.67453043268095,Low,0.02870229426802241,0.09023282536269515,0.24879614610135536
00-0035289,Gardner Minshew,QB,ARI,2029,33.2943189596167,3.474502491109803,29.70699629898881,Low,0.02870229426802241,0.09023282536269515,0.13728290086347722
00-0038542,Bijan Robinson,RB,ATL,2029,27.58590006844627,11.616605326462794,197.4822905498675,Medium,0.7406013104560439,0.9486167813490272,0.16186709155133647
00-0039139,Jahmyr Gibbs,RB,DET,2029,27.451745379876797,11.951748992012831,203.17973286421812,Medium,0.6338566222658436,0.9612707256829612,0.16146805024558142
00-0036223,Jonathan Taylor,RB,IND,2029,30.616700889801507,4.145224427135761,70.46881526130794,Medium,0.6961770564428773,0.94424314815864,0.13456674535065738
00-0039040,De'Von Achane,RB,MIA,2029,27.88432580424367,9.668916529940025,158.08678526451942,Medium,0.6435761951467688,0.9512419934008812,0.15226793562975832
00-0037248,James Cook,RB,BUF,2029,29.934976043805612,4.946229258500421,84.08589739450716,Medium,0.6981866293304927,0.9371518544880576,0.06148504624688858
00-0033280,Christian McCaffrey,RB,SF,2029,33.234086242299796,1.8499564809485005,31.449260176124508,Medium,0.4040746865244904,0.7313601555720038,0.2021736518776499
00-0032764,Derrick Henry,RB,BAL,2029,35.6570841889117,1.5042457978322261,25.572178563147844,Medium,0.49455781052011055,0.7747012085104539,0.11394265656059484
00-0034844,Saquon Barkley,RB,PHI,2029,32.55783709787816,1.9903157545661636,32.54166258715678,Medium,0.4264907684359574,0.8187433173094855,0.1395005087377097
00-0035700,Josh Jacobs,RB,GB,2029,31.553045859000683,2.6686394412702428,41.89763922794281,Medium,0.5675072160125894,0.8714947742889495,0.14021719528012253
00-0041027,Jeremiyah Love,RB,ARI,2029,24.253935660506503,15.759452325561341,236.39178488342012,Rookie-Low,0.2744688582228724,0.8851238763765272,0.4439245738108513
00-0037840,Kyren Williams,RB,LA,2029,29.015058179329227,5.861400430092245,99.64380731156817,Medium,0.365503504815406,0.9238051063616032,0.1389502971712123
00-0038597,Chase Brown,RB,CIN,2029,29.4476386036961,4.824142911374554,82.01042949336741,Medium,0.3391210606123077,0.7997913560223769,0.07089259049582979
00-0040122,Ashton Jeanty,RB,LV,2029,25.748802190280628,13.179523501363613,224.05189952318142,Medium,0.20797570002040475,0.8604754340540808,0.2291625008636509
00-0040666,Omarion Hampton,RB,LAC,2029,26.463381245722108,11.376814724715217,134.24641375163958,Medium,0.3200685435228091,0.6924895974406698,0.14059891026780463
00-0040715,Cam Skattebo,RB,NYG,2029,27.569472963723477,8.428969709547648,93.98301226145628,Medium,0.4055619524127528,0.7408941674375519,0.0867865696343116
