position,season,week,residual
RB,2022,16,-5.03990685418624
RB,2022,16,-0.6466361679749859
RB,2022,16,0.9217042785594316
RB,2022,16,-2.8679061048276497
RB,2022,16,-0.39322205581189396
RB,2022,16,-4.338670346059483
RB,2022,16,4.184667054592936
RB,2022,16,4.124162012393191
RB,2022,16,-1.423505462098328
RB,2022,16,0.40584381272656955
RB,2022,16,-1.1038939993212922
RB,2022,16,-7.0783310088221745
RB,2022,16,-5.952360895412229
RB,2022,16,-1.2454566461935217
RB,2022,16,-5.070081427547968
RB,2022,16,10.21890679659432
RB,2022,16,-4.319296175740337
RB,2022,16,-0.7112235175959059
RB,2022,16,-5.224692456145668
RB,2022,16,4.117360125015544
RB,2022,16,-7.122950248341632
RB,2022,16,-2.1051443273273223
RB,2022,16,-0.45684287298635784
RB,2022,16,-6.692257668777698
RB,2022,16,4.067229318736755
RB,2022,16,-4.157748838472917
RB,2022,16,3.125379720198776
RB,2022,17,-5.264118010787092
RB,2022,17,1.0588477872311532
RB,2022,17,2.9938343210641136
RB,2022,17,-4.077870625766689
RB,2022,17,12.470340885857524
RB,2022,17,-1.4073446978042732
RB,2022,17,-0.42671411484833577
RB,2022,17,-3.5412597938561636
RB,2022,17,1.607422979785213
RB,2022,17,-0.07026384495694771
RB,2022,17,-2.0758011523024997
RB,2022,17,4.755933116397095
RB,2022,17,8.369628547813
RB,2022,17,-3.045061809745743
RB,2022,17,9.824253768004313
RB,2022,17,0.9060572516443535
RB,2022,17,17.966727787088182
RB,2022,17,-1.3795767402673862
RB,2022,17,-6.144125897602947
RB,2022,17,-10.088507249397702
RB,2022,17,-1.3913931191375672
RB,2022,17,1.6100788301098254
RB,2022,17,-10.520500040263613
RB,2022,17,6.740505728606985
RB,2022,17,-3.6287352934269563
RB,2022,17,0.41382235397771927
RB,2022,17,-3.696149478234261
RB,2022,17,-0.7079981108449519
RB,2022,17,-0.2573668703904124
RB,2022,17,-5.423274321043628
RB,2022,17,3.8202980889374833
RB,2022,17,3.650455310246013
RB,2022,17,-1.4009182835309897
RB,2022,17,11.83187349731044
RB,2022,17,18.12371353450929
RB,2022,17,-5.1458781929595965
RB,2022,17,-3.7354905463515906
RB,2022,17,5.8815029743184475
RB,2022,17,4.223251522727351
RB,2022,17,1.464081470373646
RB,2022,17,-0.1882670177938971
RB,2022,17,1.530084421242254
RB,2022,17,1.7094436997724873
RB,2022,17,3.3443601167322567
RB,2022,17,2.638620383093107
RB,2022,17,4.769649077355648
RB,2022,17,-0.22703231101536314
RB,2022,17,-0.7194956385870865
RB,2022,17,-1.4470100527809238
RB,2022,17,-4.352331949631239
RB,2022,17,-0.8557245110957815
RB,2022,17,5.538518098208581
RB,2022,17,-2.3559176598140725
RB,2022,17,-0.4302030440940201
RB,2022,17,-2.755073452872732
RB,2022,17,-0.4354905463515908
RB,2022,17,-0.5003417945801267
RB,2022,17,-5.736028332205272
RB,2022,17,4.677233086788509
RB,2022,17,3.5126542681028776
RB,2022,17,-8.27381821912732
RB,2022,17,4.183543625414878
RB,2022,17,-4.485544769548383
RB,2022,17,-5.739906854186239
RB,2022,17,5.4533638320250155
RB,2022,17,1.6467042785594312
RB,2022,17,-1.65298874744011
RB,2022,17,-6.838670346059483
RB,2022,17,-3.385288307631129
RB,2022,17,-1.165332945407064
RB,2022,17,-5.075837987606809
RB,2022,17,11.051494537901673
RB,2022,17,-0.4788939993212926
RB,2022,17,-3.6533310088221738
RB,2022,17,-5.405574061326203
RB,2022,17,-0.03407320003557146
RB,2022,17,-3.742071604327731
RB,2022,17,-8.456093203405677
RB,2022,17,3.4973511515301414
RB,2022,17,11.767360125015546
RB,2022,17,-0.8149382927588493
RB,2022,17,0.11815712701364234
RB,2022,17,-1.2672576687776962
RB,2022,17,4.292229318736757
RB,2022,17,-6.15312878018758
RB,2022,17,1.200379720198777
RB,2022,18,-9.739118010787088
RB,2022,18,-4.141152212768846
RB,2022,18,15.218834321064111
RB,2022,18,-2.0278706257666865
RB,2022,18,-1.7242184819337432
RB,2022,18,-11.054659114142478
RB,2022,18,-0.832344697804273
RB,2022,18,-1.9606028004633353
RB,2022,18,-2.0046432166851607
RB,2022,18,9.658740206143836
RB,2022,18,-2.3925770202147874
RB,2022,18,-2.3258011523024997
RB,2022,18,-1.394066883602905
RB,2022,18,-4.5303714521869995
RB,2022,18,-1.795061809745743
RB,2022,18,-1.5257462319956865
RB,2022,18,9.735701957951612
RB,2022,18,-0.7082722129118224
RB,2022,18,-1.719125897602943
RB,2022,18,-10.113507249397703
RB,2022,18,-2.1413931191375646
RB,2022,18,3.810078830109826
RB,2022,18,-2.4632502032295776
RB,2022,18,-10.495500040263611
RB,2022,18,-3.659494271393015
RB,2022,18,9.271264706573044
RB,2022,18,-7.282238168877406
RB,2022,18,-6.7591219140650844
RB,2022,18,7.454300550980253
RB,2022,18,-1.4861776460222806
RB,2022,18,-10.921149478234263
RB,2022,18,6.2420018891550475
RB,2022,18,-0.089411128696391
RB,2022,18,-1.417275539469924
RB,2022,18,-2.8896540516680935
RB,2022,18,-1.4547019110625166
RB,2022,18,3.8754553102460143
RB,2022,18,-5.593126502689561
RB,2022,18,0.3457601165530356
RB,2022,18,10.498713534509289
RB,2022,18,-3.1744109034102195
RB,2022,18,4.414711692368872
RB,2022,18,-1.5184970256815538
RB,2022,18,1.3232515227273485
RB,2022,18,-8.835918529626356
RB,2022,18,-1.3132670177938972
RB,2022,18,3.384519616819162
RB,2022,18,-1.3707426273626213
RB,2022,18,1.5295954180163553
RB,2022,18,-1.5806398832677426
RB,2022,18,-6.50535092264435
RB,2022,18,-2.7020323110153632
RB,2022,18,-4.143446292799023
RB,2022,18,1.9529899472190766
RB,2022,18,-3.0335822527805156
RB,2022,18,-0.002331949631239283
RB,2022,18,0.31985694740206583
RB,2022,18,0.15143447207767813
RB,2022,18,2.8192754889042186
RB,2022,18,0.9635180982085796
RB,2022,18,-0.9059176598140732
RB,2022,18,11.582343971177487
RB,2022,18,1.6697969559059804
RB,2022,18,-2.694663307631129
RB,2022,18,7.449658205419873
RB,2022,18,-11.311028332205273
RB,2022,18,-2.6254938721125547
RB,2022,18,3.3085436254148792
RB,2022,18,-3.985544769548383
RB,2022,18,-3.064906854186239
RB,2022,18,-0.17163616797498804
RB,2022,18,8.946704278559432
RB,2022,18,-4.292906104827651
RB,2022,18,-6.240332945407064
RB,2022,18,-2.625837987606809
RB,2022,18,-4.498505462098326
RB,2022,18,-2.9354905463515903
RB,2022,18,-0.9598933306957664
RB,2022,18,-2.8288939993212923
RB,2022,18,-0.07833100882217714
RB,2022,18,5.775587772759824
RB,2022,18,-3.2258147538776205
RB,2022,18,-4.192010863678571
RB,2022,18,-2.370081427547969
RB,2022,18,-0.5857134850789812
RB,2022,18,-11.174692456145667
RB,2022,18,-9.907639874984456
RB,2022,18,-1.7715159166225005
RB,2022,18,-0.6149382927588494
RB,2022,18,-1.3818428729863579
RB,2022,18,-1.385288307631129
RB,2022,18,-1.9422576687776978
RB,2022,18,-2.7354905463515906
RB,2022,18,-0.9077706812632425
RB,2022,18,5.16450945364841
RB,2022,18,-3.0266337219022432
RB,2022,18,12.000379720198778
RB,2022,18,-1.4929798455381351
WR,2022,1,8.145766875113228
WR,2022,1,-5.271123959744728
WR,2022,1,-6.895195623708505
WR,2022,1,-7.02993950044157
WR,2022,1,-6.175137667102169
WR,2022,1,-7.768446684748615
WR,2022,1,-2.0771429806581083
WR,2022,1,5.954279374231028
WR,2022,1,-3.1974929253279347
WR,2022,1,-2.0270207728197014
WR,2022,1,0.8945494659432947
WR,2022,1,3.6388580543150115
WR,2022,1,1.4064795854958216
WR,2022,1,-0.06016548182138237
WR,2022,1,-4.403582770299626
WR,2022,1,0.1648367400203845
WR,2022,1,1.2495767538714517
WR,2022,1,-4.565553006361543
WR,2022,1,-1.7243583077553766
WR,2022,1,-5.138490482698156
WR,2022,1,-1.7830113161231713
WR,2022,1,-3.735504967264126
WR,2022,1,-2.6867469896787854
WR,2022,1,-7.3876364371453
WR,2022,1,-2.711939763988374
WR,2022,1,-4.17213809797427
WR,2022,1,-8.208613471372272
WR,2022,1,1.084721943992529
WR,2022,1,-0.81148715668688
WR,2022,1,4.0390959691902815
WR,2022,1,-2.4505770643540803
WR,2022,1,0.5564542268918875
WR,2022,1,11.104761679945904
WR,2022,1,1.563931340775536
WR,2022,1,1.1610023095161228
WR,2022,1,11.386376499403756
WR,2022,1,4.11096883809889
WR,2022,1,-4.61840408650691
WR,2022,1,-6.030325257477964
WR,2022,1,6.439620082270076
WR,2022,1,-8.164246333717792
WR,2022,1,9.298054918221439
WR,2022,1,-2.8374873059989447
WR,2022,1,10.923900103050174
WR,2022,1,-7.960280863321209
WR,2022,1,-9.253251541765398
WR,2022,1,-5.527676461133136
WR,2022,1,0.20137167663859756
WR,2022,1,-0.9706445901524892
WR,2022,1,-0.5974929253279346
WR,2022,1,-6.572691095093187
WR,2022,1,15.006305939939388
WR,2022,1,-2.9259495642021083
WR,2022,1,2.0678145243352857
WR,2022,1,2.29379651352249
WR,2022,1,-3.08465424561226
WR,2022,1,5.6408842719118395
WR,2022,1,11.680378180985649
WR,2022,1,-1.2114871566868795
WR,2022,1,-6.654689157780709
WR,2022,1,8.234310726428518
WR,2022,1,-1.7307463844048645
WR,2022,1,-4.51648298655847
WR,2022,1,5.53190130766226
WR,2022,1,10.699280297462838
WR,2022,1,-1.5014010232371264
WR,2022,1,8.024393743989242
WR,2022,1,0.4130471521895869
WR,2022,1,-3.1974929253279347
WR,2022,1,-7.181531458943064
WR,2022,1,-2.8010449456311646
WR,2022,1,-3.242356724264152
WR,2022,1,-2.3237209322101506
WR,2022,1,6.210720575643151
WR,2022,1,3.3627910173821345
WR,2022,1,3.4027706243264078
WR,2022,1,10.24323824595719
WR,2022,1,-5.021735853454306
WR,2022,1,-2.2914035461163764
WR,2022,1,3.6064861947366165
WR,2022,1,3.259078364764016
WR,2022,1,22.500933040551416
WR,2022,1,-2.2820437297730716
WR,2022,1,-0.9974929253279345
WR,2022,1,-2.994780899014577
WR,2022,1,-5.612625360890281
WR,2022,1,-1.7243583077553766
WR,2022,1,-5.371872900154765
WR,2022,1,-5.307631297093793
WR,2022,1,-3.460649858943002
WR,2022,1,-2.4011318000150297
WR,2022,1,-3.2985962369231183
WR,2022,1,2.7689637278311237
WR,2022,1,7.1025090431436615
WR,2022,1,-0.5954016095037771
WR,2022,1,-0.03365365291024425
WR,2022,1,2.1682903651684775
WR,2022,1,0.1166714631836725
WR,2022,1,-2.464146837246334
WR,2022,1,2.25160856190696
WR,2022,1,12.595276510990443
WR,2022,1,17.002507074672064
WR,2022,1,2.5281811513931203
WR,2022,1,1.2943361676269158
WR,2022,1,0.701404602078211
WR,2022,1,-8.940569214237224
WR,2022,1,-2.719551443643571
WR,2022,1,-2.11501824039552
WR,2022,1,-2.6305355152536167
WR,2022,1,-2.3589544158155595
WR,2022,1,-2.197004637182856
WR,2022,1,4.966886431215443
WR,2022,1,2.4461978129925654
WR,2022,1,-0.7672196988293205
WR,2022,1,-2.323382742517733
WR,2022,1,-4.6763661226074555
WR,2022,1,-2.8649146659287252
WR,2022,1,4.275072829283397
WR,2022,1,-1.0302742804163594
WR,2022,1,7.001952197198797
WR,2022,1,11.746667551362378
WR,2022,1,-9.112434630970395
WR,2022,1,4.276253677772654
WR,2022,1,-5.692162964728822
WR,2022,1,-3.205684502729997
WR,2022,1,-2.175386785393003
WR,2022,1,-0.9974929253279345
WR,2022,1,-2.3571357849337558
WR,2022,1,-1.7695015458759595
WR,2022,1,7.643826362210387
WR,2022,1,10.902507074672066
WR,2022,1,-8.291191460566512
WR,2022,1,2.205050933830673
WR,2022,1,-1.4448982235541281
WR,2022,1,-1.5433078758106038
WR,2022,1,0.39963559499820445
WR,2022,1,-3.0250129848625087
WR,2022,1,5.602507074672066
WR,2022,1,-1.8804550329277805
WR,2022,1,1.451251473666444
WR,2022,1,-8.973396365693818
WR,2022,1,-1.1630687821996517
WR,2022,1,-1.917399569171456
WR,2022,1,-5.881768446616363
WR,2022,1,-3.6817209332564254
WR,2022,1,4.439133135115187
WR,2022,2,-3.7178987694286363
WR,2022,2,-1.9769560885186603
WR,2022,2,-4.148771033985832
WR,2022,2,3.078712383151567
WR,2022,2,6.003781489188659
WR,2022,2,10.359845191946569
WR,2022,2,-1.8824108262214108
WR,2022,2,23.896065682896875
WR,2022,2,0.8205133537956988
WR,2022,2,7.897715111722978
WR,2022,2,-0.6253778756444115
WR,2022,2,-4.354524967900625
WR,2022,2,-0.8907468855840364
WR,2022,2,-3.1506167043565263
WR,2022,2,-2.867571066803997
WR,2022,2,8.562467587984852
WR,2022,2,-1.56269971640331
WR,2022,2,-3.9567569999452035
WR,2022,2,-4.315854005236624
WR,2022,2,-3.385301376583114
WR,2022,2,-6.234864459396399
WR,2022,2,1.004954478837071
WR,2022,2,-5.257695411114465
WR,2022,2,-1.2169707382567698
WR,2022,2,2.164589764252515
WR,2022,2,11.760430722078695
WR,2022,2,-4.920835464570887
WR,2022,2,13.063690272450977
WR,2022,2,6.017312777577832
WR,2022,2,8.05215834299899
WR,2022,2,12.518903702584652
WR,2022,2,-9.47443449047288
WR,2022,2,1.1145712966031134
WR,2022,2,-7.064982264589405
WR,2022,2,-3.24200854740679
WR,2022,2,-5.764094300442743
WR,2022,2,-8.59884823993175
WR,2022,2,-8.473637730361823
WR,2022,2,-1.980200539850403
WR,2022,2,3.335643767938325
WR,2022,2,-1.4714728710615437
WR,2022,2,2.9997844683892207
WR,2022,2,-8.614004532384845
WR,2022,2,3.114240790275108
WR,2022,2,-4.409456792901905
WR,2022,2,-1.217506918046272
WR,2022,2,3.9203533401743065
WR,2022,2,-3.1414779635784407
WR,2022,2,-5.456501304928201
WR,2022,2,-0.6005352419299292
WR,2022,2,0.20250707467206563
WR,2022,2,-0.9516417925581617
WR,2022,2,-7.126043087321148
WR,2022,2,12.778753090379757
WR,2022,2,-5.19546791008611
WR,2022,2,1.7120513714201042
WR,2022,2,17.702089764252513
WR,2022,2,-4.030812049238767
WR,2022,2,11.162344095825844
WR,2022,2,0.2315110891330916
WR,2022,2,1.7069372934313867
WR,2022,2,-4.20466174537995
WR,2022,2,0.8132855600689219
WR,2022,2,-5.9037772304243
WR,2022,2,-1.5606446773086458
WR,2022,2,6.67210683049025
WR,2022,2,2.4097664602995494
WR,2022,2,6.174323981671814
WR,2022,2,-3.608262884667151
WR,2022,2,-4.138446981978244
WR,2022,2,-4.3058720948154505
WR,2022,2,-4.771534478323394
WR,2022,2,-4.25247064049744
WR,2022,2,21.983760878295808
WR,2022,2,-0.3113974490376261
WR,2022,2,-7.217065339601299
WR,2022,2,-3.1974929253279347
WR,2022,2,4.049051882807036
WR,2022,2,5.923415536332034
WR,2022,2,-5.131621886019941
WR,2022,2,-6.708529432000287
WR,2022,2,9.931897869893154
WR,2022,2,-2.11402018973196
WR,2022,2,-1.26269971640331
WR,2022,2,-6.168259815765256
WR,2022,2,-4.81004086299125
WR,2022,2,-3.2423905374592876
WR,2022,2,0.2754945126212123
WR,2022,2,-4.176025693763622
WR,2022,2,3.909373378346955
WR,2022,2,-3.2456037618555316
WR,2022,2,-2.1633511796510563
WR,2022,2,-3.228957156543505
WR,2022,2,6.460417291387202
WR,2022,2,-3.83049862294991
WR,2022,2,-0.5349868565660678
WR,2022,2,-3.094266486489797
WR,2022,2,-3.233133071254489
WR,2022,2,-1.0594797407718168
WR,2022,2,10.70852203642156
WR,2022,2,-5.708835831549985
WR,2022,2,-0.6270078480881067
WR,2022,2,11.197609149597517
WR,2022,2,-2.464593495801986
WR,2022,2,-0.016735280358440185
WR,2022,2,13.31607718930141
WR,2022,2,-2.1378024393328507
WR,2022,2,2.2089645475530366
WR,2022,2,12.801240828288996
WR,2022,2,4.416866768024512
WR,2022,2,-5.895292852064071
WR,2022,2,9.662043201386993
WR,2022,2,-3.1974929253279347
WR,2022,2,-3.1974929253279347
WR,2022,2,0.20367108400209322
WR,2022,2,9.77428475153808
WR,2022,2,-1.3336860666273256
WR,2022,2,5.345519178711408
WR,2022,2,4.989021202059716
WR,2022,2,-3.3545825315778464
WR,2022,2,-4.158143884316919
WR,2022,2,0.7753548954814669
WR,2022,2,-2.158522686785494
WR,2022,2,4.594848419400941
WR,2022,2,2.556951038090766
WR,2022,2,-2.971444274262409
WR,2022,2,-3.1039779635784406
WR,2022,2,-5.636154305096216
WR,2022,2,23.527217640753157
WR,2022,2,2.18039703642156
WR,2022,2,4.8861077388616
WR,2022,2,-0.6016725912159551
WR,2022,2,-0.7094390150959291
WR,2022,2,-1.3986227624533596
WR,2022,2,0.06216975796712276
WR,2022,2,-0.3041623735908012
WR,2022,2,-5.284803351989786
WR,2022,2,2.767859543589978
WR,2022,2,21.445968916131566
WR,2022,2,2.0623566404383675
WR,2022,2,-2.136559595763635
WR,2022,2,-1.6770355963018622
WR,2022,3,4.159060586029499
WR,2022,3,-6.845288217292591
WR,2022,3,4.200778555736841
WR,2022,3,1.2291173277248273
WR,2022,3,6.990083097231107
WR,2022,3,-4.504799354520513
WR,2022,3,8.456887068641752
WR,2022,3,-1.687678671784713
WR,2022,3,-2.9965230084372863
WR,2022,3,0.8435902268773516
WR,2022,3,-1.7369875753678543
WR,2022,3,-2.3746778308690537
WR,2022,3,5.420889663215357
WR,2022,3,-8.145759453979874
WR,2022,3,1.8314639991315538
WR,2022,3,2.843304851266563
WR,2022,3,-5.009718887479447
WR,2022,3,1.6998631823312458
WR,2022,3,-1.4010411250512436
WR,2022,3,-2.2955716943500764
WR,2022,3,8.075670394819447
WR,2022,3,-3.2409510582405545
WR,2022,3,-3.1974929253279347
WR,2022,3,4.287586579493931
WR,2022,3,10.668791685191913
WR,2022,3,4.022390474967104
WR,2022,3,-4.910195891393565
WR,2022,3,-2.1586311350439527
WR,2022,3,-6.160555785619876
WR,2022,3,4.787064376481851
WR,2022,3,1.445180905765552
WR,2022,3,-2.522337819044652
WR,2022,3,-8.749328320286864
WR,2022,3,3.050360728299154
WR,2022,3,-5.280308683155564
WR,2022,3,-4.520950146145706
WR,2022,3,-4.2609553789450825
WR,2022,3,-1.7945567392394275
WR,2022,3,0.8229271646941072
WR,2022,3,-0.7085834361241425
WR,2022,3,-0.2774561662717332
WR,2022,3,10.363521798551519
WR,2022,3,18.303608122315612
WR,2022,3,-2.9051355127311407
WR,2022,3,-4.138648729498898
WR,2022,3,3.4238735762007533
WR,2022,3,0.8632909790857877
WR,2022,3,-4.97615069897758
WR,2022,3,3.8605846672370223
WR,2022,3,-5.286095105934912
WR,2022,3,-2.7812815745599604
WR,2022,3,3.4019684709283684
WR,2022,3,-1.014657273481756
WR,2022,3,-0.9468333148080905
WR,2022,3,-0.9944349406968254
WR,2022,3,9.04350246522317
WR,2022,3,-1.5749814373289523
WR,2022,3,13.688419812475583
WR,2022,3,-2.044334758311445
WR,2022,3,-3.1974929253279347
WR,2022,3,1.5988616686198347
WR,2022,3,-7.923930083008742
WR,2022,3,-1.416149145353533
WR,2022,3,4.50227203642156
WR,2022,3,-5.406869310391238
WR,2022,3,-2.297492925327935
WR,2022,3,-1.6258490183253214
WR,2022,3,-4.581773257420748
WR,2022,3,-5.678789532289939
WR,2022,3,-3.783357298377015
WR,2022,3,-1.607123867734792
WR,2022,3,-5.630493925159786
WR,2022,3,5.613589619068376
WR,2022,3,6.688234618780443
WR,2022,3,4.2177700332235
WR,2022,3,-11.177366904551981
WR,2022,3,-2.9791605304406206
WR,2022,3,-3.1039779635784406
WR,2022,3,10.410490519550656
WR,2022,3,-1.4291661250512435
WR,2022,3,-3.412450428888707
WR,2022,3,-3.455932271311509
WR,2022,3,0.9496669020629738
WR,2022,3,1.436580412487789
WR,2022,3,-6.189352839711576
WR,2022,3,7.780497596511461
WR,2022,3,-4.5262424231175515
WR,2022,3,22.71998619227818
WR,2022,3,1.7642931024984518
WR,2022,3,1.0289064070104263
WR,2022,3,10.696110921699388
WR,2022,3,1.2947955638367334
WR,2022,3,3.5916306947373533
WR,2022,3,-6.2799430434505945
WR,2022,3,0.014469338085087102
WR,2022,3,1.4551619981710537
WR,2022,3,-3.073587486567746
WR,2022,3,-2.209635547960401
WR,2022,3,-1.8965773203213598
WR,2022,3,-2.8091851061435635
WR,2022,3,1.7833495371498582
WR,2022,3,-0.6788162677110696
WR,2022,3,1.8574702253625475
WR,2022,3,0.7812857230564596
WR,2022,3,-3.335866005298823
WR,2022,3,0.09463084131215771
WR,2022,3,-0.10556561040669576
WR,2022,3,-5.102672474618558
WR,2022,3,-2.8977279635784408
WR,2022,3,1.70975683393291
WR,2022,3,-3.0796283262072404
WR,2022,3,-1.6995978528382918
WR,2022,3,3.1828361602240207
WR,2022,3,5.421300464366617
WR,2022,3,-5.943332614518068
WR,2022,3,0.911771862336554
WR,2022,3,14.26508111319028
WR,2022,3,13.493867591157835
WR,2022,3,-2.4827631217302435
WR,2022,3,-0.17375176313181528
WR,2022,3,-1.1042130018289464
WR,2022,3,-5.087047825258677
WR,2022,3,-1.6036107759500884
WR,2022,3,-6.645641080704065
WR,2022,3,2.8801619981710536
WR,2022,3,0.20090693828970885
WR,2022,3,2.4353538837374202
WR,2022,3,-2.1126309707851623
WR,2022,3,5.9299280974764965
WR,2022,3,-1.5302298066377293
WR,2022,3,-1.2539376490961156
WR,2022,3,-4.0471710790639595
WR,2022,3,-2.7414180175316485
WR,2022,3,8.997891822353985
WR,2022,3,-0.5127595471262278
WR,2022,3,-12.754368385537216
WR,2022,3,-1.003898258270846
WR,2022,3,14.141170672281088
WR,2022,4,-1.2764800585123677
WR,2022,4,0.009703145459512896
WR,2022,4,3.5756741558912246
WR,2022,4,8.407703811310647
WR,2022,4,-5.6758801982296845
WR,2022,4,-10.552321054663066
WR,2022,4,-1.4929465173480154
WR,2022,4,-0.656445773461086
WR,2022,4,0.6046572020751224
WR,2022,4,4.656756059940882
WR,2022,4,-3.9900751161528545
WR,2022,4,-0.49714859311034854
WR,2022,4,0.8531332918451051
WR,2022,4,-1.2393825336991768
WR,2022,4,7.380761310801818
WR,2022,4,-8.964831705366644
WR,2022,4,-3.0390559584311223
WR,2022,4,-3.91410610275537
WR,2022,4,5.157368606131303
WR,2022,4,-5.396899772144484
WR,2022,4,1.9620311352123103
WR,2022,4,-6.1498650265754184
WR,2022,4,2.6221724574611187
WR,2022,4,6.549075651182417
WR,2022,4,4.2563454099647124
WR,2022,4,-2.7097918910535483
WR,2022,4,-0.7944779371768416
WR,2022,4,6.384453721187713
WR,2022,4,-5.302116045476035
WR,2022,4,-4.796523065868383
WR,2022,4,-3.8670324554420765
WR,2022,4,4.1569479476403375
WR,2022,4,-0.5763980275283398
WR,2022,4,1.7910870613715475
WR,2022,4,-1.283539438550111
WR,2022,4,-2.3019440011867416
WR,2022,4,-1.8828218009326867
WR,2022,4,0.8441731294878814
WR,2022,4,-7.05077454564388
WR,2022,4,-2.947487124670673
WR,2022,4,7.6759858925839914
WR,2022,4,-1.7757757991721022
WR,2022,4,-6.287186514763215
WR,2022,4,0.7639073943314356
WR,2022,4,-8.381151249270264
WR,2022,4,3.633116689365986
WR,2022,4,-6.835708755905711
WR,2022,4,-3.690523689753514
WR,2022,4,-2.3452202390338117
WR,2022,4,-2.886239429563366
WR,2022,4,-4.422192727949161
WR,2022,4,-4.902006393868693
WR,2022,4,6.998192167845115
WR,2022,4,-3.3815891653795034
WR,2022,4,-1.4127239637909963
WR,2022,4,-3.81047470675058
WR,2022,4,4.744804064882247
WR,2022,4,-3.503642286198584
WR,2022,4,-1.5228819854516846
WR,2022,4,2.4831580034922673
WR,2022,4,-0.9510709017226981
WR,2022,4,-5.499225736115327
WR,2022,4,15.3898739453276
WR,2022,4,-4.292049420026046
WR,2022,4,-4.664169586256485
WR,2022,4,-1.2236189562565896
WR,2022,4,-9.882383613765393
WR,2022,4,-2.4822039381903487
WR,2022,4,5.462327489281728
WR,2022,4,-4.799997644670282
WR,2022,4,11.031178701228855
WR,2022,4,-0.4672130475330567
WR,2022,4,-5.946460231932609
WR,2022,4,12.813170622896322
WR,2022,4,-2.7652189307743953
WR,2022,4,-5.318123771166729
WR,2022,4,0.9135582666931832
WR,2022,4,-1.2675075336991768
WR,2022,4,1.700765005213837
WR,2022,4,-4.831938620876055
WR,2022,4,2.5582142915047354
WR,2022,4,-1.638313481260802
WR,2022,4,-5.580109442500033
WR,2022,4,-3.1814669711372128
WR,2022,4,0.3586715908184246
WR,2022,4,-3.022961402445775
WR,2022,4,-8.948924053161488
WR,2022,4,-2.6735276896915985
WR,2022,4,-0.6210699068308401
WR,2022,4,-3.1974929253279347
WR,2022,4,1.4988906241392215
WR,2022,4,1.9664364369707616
WR,2022,4,6.477208699964843
WR,2022,4,-2.9005173858367357
WR,2022,4,-7.992980539270803
WR,2022,4,-1.0813998373408604
WR,2022,4,-3.1974929253279347
WR,2022,4,-5.503531346129372
WR,2022,4,4.214535180627045
WR,2022,4,2.6238283691478754
WR,2022,4,-6.697587834820267
WR,2022,4,13.504147185506913
WR,2022,4,-3.379601863803131
WR,2022,4,4.702090877266995
WR,2022,4,-0.7982943602842801
WR,2022,4,-1.6375724015885362
WR,2022,4,3.986527917024821
WR,2022,4,1.2230746224360987
WR,2022,4,1.2457046780884067
WR,2022,4,1.3360608414664261
WR,2022,4,-2.0752484782956584
WR,2022,4,-4.664263150624109
WR,2022,4,-0.0979630018289468
WR,2022,4,0.5752175838637283
WR,2022,4,-6.617916403952559
WR,2022,4,-2.018634639049258
WR,2022,4,-1.8298468582633665
WR,2022,4,-2.730795273326481
WR,2022,4,-3.2695826974582927
WR,2022,4,1.450437608990029
WR,2022,4,8.779807330899093
WR,2022,4,-4.812621578110654
WR,2022,4,-4.99749213089884
WR,2022,4,-3.310434252001221
WR,2022,4,-0.4379413454211374
WR,2022,4,-9.002874802161287
WR,2022,4,10.318831137717817
WR,2022,4,-8.508869641309204
WR,2022,4,-1.9145718172740533
WR,2022,4,4.433343380974307
WR,2022,4,-4.826002661661925
WR,2022,4,5.133354401820471
WR,2022,4,-1.1092525357388714
WR,2022,4,-3.4721369160950406
WR,2022,4,-3.693163003302243
WR,2022,4,-0.4027536378424319
WR,2022,4,4.864044312794
WR,2022,4,-3.1974929253279347
WR,2022,4,-5.576754340026656
WR,2022,4,-4.155611920778056
WR,2022,5,-7.821395703054233
WR,2022,5,-2.6354953460665227
WR,2022,5,-6.984497264817814
WR,2022,5,5.397230984057621
WR,2022,5,4.428449525390188
WR,2022,5,-4.509461041938855
WR,2022,5,5.044720822032117
WR,2022,5,-1.2982143629113176
WR,2022,5,-9.482861699771448
WR,2022,5,-3.5893145464888896
WR,2022,5,-1.0757137160531185
WR,2022,5,3.2290497409348884
WR,2022,5,-6.575103426138362
WR,2022,5,-2.2522392314372652
WR,2022,5,-1.3969770374872597
WR,2022,5,3.9084854711696577
WR,2022,5,-1.0777239423471103
WR,2022,5,-2.740648517192252
WR,2022,5,-1.8350977859021023
WR,2022,5,-2.6267319291140128
WR,2022,5,-5.379772773215812
WR,2022,5,-0.15746235249273433
WR,2022,5,-2.8977279635784408
WR,2022,5,-2.78199844548997
WR,2022,5,2.5928205270706997
WR,2022,5,-10.850565019256074
WR,2022,5,-6.655102265004496
WR,2022,5,-2.195713356879227
WR,2022,5,5.790476049966188
WR,2022,5,-5.27254291201529
WR,2022,5,-0.5743735565524233
WR,2022,5,1.2164853121273467
WR,2022,5,-1.1115025540668206
WR,2022,5,4.243546714076274
WR,2022,5,-4.805042666212657
WR,2022,5,-3.1974929253279347
WR,2022,5,-2.9380702460874035
WR,2022,5,-3.2252374485812023
WR,2022,5,5.795501837255618
WR,2022,5,-1.56515395857362
WR,2022,5,11.661284323888395
WR,2022,5,-1.742019138017477
