generated_at,week,player_id,player_display_name,position,team,opponent,projected_weekly_fppg,weekly_floor,weekly_ceiling,projection_confidence,expected_abs_error,calibrated_matchup_delta_23,model_disagreement_23,historical_residual_correction_23,version_weight_21,version_weight_22,version_weight_23,projected_weekly_fppg_232,projected_weekly_fppg_23,controller_base_fppg_232,controller_base_method_232,signal_correction_232,pid_correction_232,feedback_total_correction_232,pid_p_232,pid_i_232,pid_d_232,model232_promoted,model_version,projected_weekly_fppg_24,locked_final_fppg_24,locked_method_24,signal_correction_24,response_adjustment_raw_24,talent_prior_fppg_24,talent_weight_24,talent_gap_weighted_24,archetype_24,model24_promoted,risk_score_24,direct_fppg_25,incumbent_pre_availability_25,candidate_pre_availability_25,blend_alpha_25,direct_gap_25,model25_promoted,feedback_base_projection_25,feedback_promoted_25,feedback_player_gain_25,feedback_position_gain_25,player_error_n,player_last_error,player_error_ewma,player_error_roll3,player_abs_error_roll3,player_error_trend,position_error_n,position_error_bias,position_abs_error,feedback_player_bias_25,feedback_position_bias_25,feedback_correction_25,feedback_horizon_decay_25,feedback_post_projection_25
2026-09-15 19:31:39 -0400,1,00-0039916,Ricky Pearsall,WR,SF,LA,5.2121776990887625,1.495274918236235,8.78719456242976,Medium,3.83141508023352,-0.09241018811852864,0.8919486364573933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,4.315964270164148,5.2121776990887625,2.3,-0.8962134289246142,-2,6.303046335036473,1,-0.3212883929171717,Vertical,FALSE,2.2478133938714917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0028986,Case Keenum,QB,CHI,CAR,5.144553899603452,0,11.728649099422704,High,5.774060225635582,-0.45832046196453263,0.889849751176615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,4.269234197361163,5.144553899603452,2.3,-0.8753197022422894,-0.3751968797005923,17.985514661425754,1,11.910704742420789,Pocket,FALSE,6.3794145036247105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0035993,Tyler Huntley,QB,BAL,IND,5.1405714531893825,0,11.3031891375012,Medium,6.02852928967903,-0.8154925659786717,1.566356920776169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.782517515452815,5.1405714531893825,2.3,-1.358053937736567,-0.3969365516670608,15.94558063811997,1,8.412874732244388,Pocket,FALSE,6.00122553558964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0041489,Germie Bernard,WR,PIT,ATL,5.104935937428676,1.4189334790541337,8.46257212856549,Medium,3.83141508023352,-0.02142709765252242,0.944647106042939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,4.754575704476863,5.104935937428676,2.3,-0.35036023295181357,0.14255726948491745,5.5379434668957614,1,-0.9651381147953506,Secondary,FALSE,1.618721695872824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0038476,Tommy DeVito,QB,NE,SEA,5.094349765515325,0,11.6148700631131,High,5.774060225635582,-2.590030205215961,0.8781988340404534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,4.395038708300276,5.094349765515325,2.3,-0.6993110572150492,-0.7370374803625469,15.94558063811997,1,9.391026568353013,Pocket,FALSE,5.345238445540957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0041123,Behren Morton,QB,NE,SEA,5.0884660028504065,0,11.197742417466316,High,5.774060225635582,-2.779632009499271,1.0330162934020002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.3505459661478443,5.0884660028504065,2.3,-1.7379200367025622,-0.7370374803625469,2.3776072402605672,1,-4.452527129023328,Pocket,FALSE,4.251682414811889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0037329,Brittain Brown,RB,CHI,CAR,4.989073031683525,1.1546968674706155,9.162342411037857,Medium,4.1906550461485725,0,0.730128921282064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,4.04049535910021,4.989073031683525,2.3,-0.9485776725833144,0.47668126881554046,0.49283433732652926,1,-4.177181230496432,Committee,FALSE,3.2080101649336186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0040981,Joe Fagnano,QB,BAL,IND,4.949370420606459,0,10.719903251452967,Medium,6.02852928967903,-0.8154925659786717,1.244732589027313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.8593440449970986,4.949370420606459,2.3,-1.0900263756093604,0.4551995799200286,18.1719657881777,1,11.644380151780924,Pocket,FALSE,6.802062986642244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0037327,Skylar Thompson,QB,BAL,IND,4.915360511315107,0,11.162767423055836,High,5.774060225635582,-0.8154925659786717,1.1623616789031377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.6249846415721243,4.915360511315107,2.3,-2.290375869742983,0.4551995799200286,0.7383681970472025,1,-5.568900421399572,Pocket,FALSE,5.129744830259064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0037197,Isiah Pacheco,RB,DET,NO,4.881066251099577,1.1650487860050656,8.784410536317353,Low,5.339770194966193,0,1.2388368414535038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,4.168019202484888,4.881066251099577,2.3,-0.7130470486146893,1.75,1.8724281597688923,1,-4.617936920109887,Committee,FALSE,4.110144543527741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0039798,Isaiah Davis,RB,NYJ,TEN,4.709652125705691,0.6981115528594335,8.411257723276236,Medium,4.1906550461485725,-0.06514913880695673,0.6221183967364532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,4.103911569982756,4.709652125705691,2.3,-0.6057405557229348,1.75,3.2674188113701232,1,-2.3733495868881347,Committee,FALSE,2.5204766204977616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0041251,Jalon Daniels,QB,TB,CIN,4.702934336089967,0,11.238179768739762,Medium,6.02852928967903,-0.34543021679439556,1.410671935827851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.744680856897736,4.702934336089967,2.3,-0.9582534791922318,-1.2894707410315216,17.529001100015318,1,10.012742020339754,Pocket,FALSE,6.473387401707772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0040718,Travis Hunter,WR,JAX,CLE,4.658645488304468,1.1111472465278909,8.267011598800714,Medium,3.83141508023352,0,0.9143372750200446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,4.013745061155674,4.658645488304468,2.3,-0.6449004271487936,0.02209175794786258,0,1,-6.177577591921913,Vertical,FALSE,3.843426138177324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0040130,Jayden Higgins,WR,HOU,BUF,4.5556008084666875,0.8023986298457279,7.352881636960655,Medium,3.83141508023352,-0.16374620103109114,0.9380616567211124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,4.075080267993897,4.5556008084666875,2.3,-0.4805205404727902,2,6.278487661347983,1,0.16582373203410583,Vertical,FALSE,1.940755527865708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0037157,Bam Knight,RB,ARI,LAC,4.4781044063185425,0.7426138599669518,8.001372917773985,Medium,4.1906550461485725,-0.31855355602378443,0.9501523338215226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.621589831756996,4.4781044063185425,2.3,-0.856514574561546,1.1828391656512185,1.0660732003645743,1,-4.9406650342968454,Committee,FALSE,3.880830299428708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0027973,Andy Dalton,QB,PHI,WAS,4.453270628496647,0,10.997358280685816,Medium,6.02852928967903,-0.7826556276951991,2.256841698590752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.554902526292464,4.453270628496647,2.3,-0.8983681022041827,0.10059881178156536,7.527457402611409,1,-1.559928935474515,Pocket,FALSE,3.5398505878579556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0040202,Devin Neal,RB,NO,DET,4.422794601938717,0.783603913000757,8.455034626040073,Medium,4.1906550461485725,-0.3850073796981304,0.9639563098103416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.793892518749419,4.422794601938717,2.3,-0.628902083189298,0.2582476901538574,3.14545548071446,1,-2.8338060406202357,Committee,FALSE,2.615184491337102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0034837,Calvin Ridley,WR,TEN,NYJ,4.3143641959526935,0.6414751011704433,7.452078743056348,Medium,3.83141508023352,-2.0948992316008535e-5,0.8246692611971205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.96867653325957,4.3143641959526935,2.3,-0.3456876626931232,-2,6.6950961843571335,1,1.1358905349502617,Vertical,FALSE,2.121006839062411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0038416,Tyson Bagent,QB,CHI,CAR,4.312188692498441,0,10.682194979154126,High,5.774060225635582,-0.45832046196453263,0.655700429594723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.632428580052883,4.312188692498441,2.3,-0.7997177793477142,-0.3751968797005923,17.529591941139877,1,11.98757435122613,Pocket,FALSE,6.123091679538752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0041414,Matthew Caldwell,QB,LA,SF,4.24150265614686,0,10.606755351748957,Medium,6.02852928967903,-1.197888424235209,2.2320805414475746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.4964448928506333,4.24150265614686,2.3,-0.7450577632962269,-0.7782066634875411,15.945580638119974,1,7.48648558650612,Pocket,FALSE,5.981677209403644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0035537,Ty Johnson,RB,BUF,HOU,4.189037840980537,0.38608552667805385,7.650179320476747,High,3.0109528980360203,-0.3036201485187951,0.6132462117719504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.37280647548615,4.189037840980537,2.3,-0.9602721946992774,1.4009758775979724,1.8613664646690151,1,-3.8116641819291535,Committee,FALSE,3.230395184112498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0035662,Marquise Brown,WR,PHI,WAS,4.090428119386948,0.5398528892730431,7.149076993820895,High,2.953609688195244,-0.07135696190487849,0.47571255982325267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.6507494633220112,4.090428119386948,2.3,-0.43967865606493634,0.02452038267481696,6.7217873881488055,1,1.8791771837523183,Vertical,FALSE,1.5425146073720808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0037837,Calvin Austin III,WR,NYG,DAL,4.049021600288393,0.4848662919773328,6.847588469644083,Medium,3.83141508023352,-0.03027410603013677,0.5209258525210961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.72046328376018,4.049021600288393,2.3,-0.32855831652821244,-1.4789758927262158,2.7316898304381816,1,-1.978419512842928,Vertical,FALSE,1.9859772470458807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0038679,Tyrell Shavers,WR,BUF,HOU,4.024018568439295,0.6818834530610773,7.715003310882052,High,2.953609688195244,-0.02639376946147276,0.4066306689317446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.8987539338469963,4.024018568439295,2.3,-1.1252646345922983,-2,6.578642434311455,1,1.948542792947456,Vertical,FALSE,2.5737330303253363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0040782,Isaiah Bond,WR,CLE,JAX,3.914627108834766,0.4194437781514963,7.42711881222365,High,2.953609688195244,-0.20611894630622596,0.4717631037081577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.269796868901509,3.914627108834766,2.3,-0.6448302399332569,1.8956038637267216,7.115378301271711,1,2.835331330642206,Vertical,FALSE,2.625957963036337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0040891,Cole Payton,QB,PHI,WAS,3.912065756331308,0,9.714994884110748,Medium,6.02852928967903,0.01992465861814124,1.62535317385903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.6399049736098985,3.912065756331308,2.3,-1.2721607827214094,-0.3791986120601101,3.201361870657482,1,-3.7800083108131255,Pocket,FALSE,4.1416286297072995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0034771,Mason Rudolph,QB,PIT,ATL,3.9111198856927,0,9.731953613302457,Medium,6.02852928967903,-0.6631990215713139,2.037431201007813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.874375201091259,3.9111198856927,2.3,-1.0367446846014416,-2.145483147456919,6.669264086674095,1,-0.8998768153457304,Pocket,FALSE,3.7667481506041898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0036898,Davis Mills,QB,HOU,BUF,3.880828857344953,0,10.436619709412865,Medium,6.02852928967903,-1.5568032814104655,1.7133196793278125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.939264093271197,3.880828857344953,2.3,-0.941564764073756,1.5004386483522678,6.661426679186416,1,-0.6719155459292043,Pocket,FALSE,3.091312827056804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0037614,John Metchie III,WR,CAR,CHI,3.852854590106343,0.09700890447691002,6.9525864495732055,High,2.953609688195244,0,0.4627255056910911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.432033989913418,3.852854590106343,2.3,-0.420820600192925,-1.418686903709618,5.576039149915492,1,1.4310675312790693,Secondary,FALSE,1.7553330094506516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0035535,Darius Slayton,WR,NYG,DAL,3.830123130056186,0.10710474711887276,7.240320380758122,High,2.953609688195244,-0.07965008704197085,0.39293925748425057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.6317358459804767,3.830123130056186,2.3,-0.1983872840757097,-0.22665481331675572,2.3058834462941453,1,-1.7663475001817757,Vertical,FALSE,1.3063458004049844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0040211,Graham Mertz,QB,HOU,BUF,3.768618115104229,0,10.051151053841531,Medium,6.02852928967903,-0.8804503011185073,1.1497123595733578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.8393727766036356,3.768618115104229,2.3,-0.9292453385005928,0.4759128086353422,3.278374507049265,1,-2.6210831761372786,Pocket,FALSE,2.991391209569287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0040906,Garrett Nussmeier,QB,KC,DEN,3.763504569230505,0,10.630424311879048,Medium,6.02852928967903,-1.1113047634000697,1.529294174816717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.6233450668545664,3.763504569230505,2.3,-1.1401595023759388,0.04902962518878474,2.0261244523718744,1,-4.846290701959973,Pocket,FALSE,4.280630994820498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0040078,Brashard Smith,RB,KC,DEN,3.645185968417927,0,7.591465942673309,Medium,4.1906550461485725,0,0.9179623843837568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.3383623145255648,3.645185968417927,2.3,-0.30682365389236227,-0.44492028008062035,1.6315184092282335,1,-2.6759913686277663,Committee,FALSE,2.3366115735837028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0040203,Will Howard,QB,PIT,ATL,3.639811571531347,0,9.732941752438132,Medium,6.02852928967903,-0.9380692167041575,1.116511784750606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.7761741162916387,3.639811571531347,2.3,-0.8636374552397087,-0.37023772402283733,3.3777315197654287,1,-2.175263967381781,Pocket,FALSE,2.7022349075779655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0034775,Christian Kirk,WR,SF,LA,3.602416847037641,0,6.952866728019143,Medium,3.83141508023352,-0.12590587891038407,0.7696511308854836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.7951233121294576,3.602416847037641,2.3,-0.8072935349081837,-1.3577242112710683,5.764927153314812,1,1.9023910430990336,Secondary,FALSE,2.5030302859421463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0037077,Sam Howell,QB,DAL,NYG,3.5748672446684533,0,10.622124529057585,Medium,6.02852928967903,-1.7298870265473971,2.0936260875227974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,1.591009564818242,3.5748672446684533,2.3,-1.9838576798502112,-0.231458698038262,5.8913080401690845,1,-1.563604027320693,Pocket,FALSE,4.177205683757702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0040648,Tory Horton,WR,SEA,NE,3.5638855738579163,0,7.040593557983542,Medium,3.83141508023352,-0.19125661319222323,0.7094152004637893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.5484039572971837,3.5638855738579163,2.3,-1.1946842547773324,0.07134438354675905,2.937488803990588,1,-2.2327324023033492,Vertical,FALSE,2.4601904547932896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0040964,EJ Smith,RB,KC,DEN,3.5420666471148063,0,7.19581000839578,High,3.0109528980360203,0,0.5029214330645785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.892009682714993,3.5420666471148063,2.3,-0.6500569643998138,0.04219695243735849,0,1,-4.171540889435727,Committee,FALSE,2.6392367496499465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0033949,Joshua Dobbs,QB,DET,NO,3.53601825515529,0,10.063592663647093,Medium,6.02852928967903,-0.7670287312022499,1.6131576699435346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.5542647543461747,3.53601825515529,2.3,-0.9817535008091152,-2.5,5.487632275418334,1,-0.9832664520293256,Pocket,FALSE,3.4436917013216455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0038400,Tanner McKee,QB,PHI,WAS,3.519463280891737,0,10.222820498351522,High,5.774060225635582,-0.1424600781832371,1.336583037126713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.535049054445363,3.519463280891737,2.3,-0.9844142264463736,-0.3791986120601101,3.570785689533551,1,-2.029695612215768,Pocket,FALSE,2.951310824143514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0033955,Jeremy McNichols,RB,WAS,PHI,3.4702352161150727,0,6.994379629025559,Medium,4.1906550461485725,-0.4002231650643575,0.891696711948267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.5079474016814887,3.4702352161150727,2.3,0.03771218556641604,1.75,4.090862405588567,1,-0.6363964660224575,Committee,FALSE,1.6976538282537414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0040234,Quinn Ewers,QB,JAX,CLE,3.4483717249391788,0,9.120684210704034,Medium,6.02852928967903,-1.2135296944566636,2.15508773105689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,1.9419426968189568,3.4483717249391788,2.3,-1.5064290281202222,-0.13654193406755183,3.296584470959224,1,-4.119372020503838,Pocket,FALSE,4.898299439162846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0040673,Jalen Milroe,QB,SEA,NE,3.376533427995902,0,9.72403154443715,Medium,6.02852928967903,-1.9327501791585144,1.7929185299193984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.686926785634945,3.376533427995902,2.3,-0.6896066423609573,1.3019322811645782,7.43953243031796,1,0.7622773198865751,Pocket,FALSE,2.971133791876072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0039355,Luke McCaffrey,WR,WAS,PHI,3.3246941129673013,0,6.3457258178390825,Low,4.973519690779636,-0.18819245425684075,1.0067388827471484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,1.9711789097560928,3.3246941129673013,2.3,-1.3535152032112086,-0.7558627479762844,3.835697863539804,1,0.2226813938363477,Vertical,FALSE,2.2700309069224187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0039534,Carter Bradley,QB,JAX,CLE,3.258915658154222,0,9.102741951066315,Medium,6.02852928967903,-1.564311446921801,1.324486899221717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.1996857535413112,3.258915658154222,2.3,-0.05922990461291067,-0.13654193406755183,15.94558063811997,1,10.138134900439322,Pocket,FALSE,5.462164372846749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-09-15 19:31:39 -0400,1,00-0037112,Jake Tonges,TE,SF,LA,3.162261380558179,0.5742899435617721,5.384997470680745,High,1.9902699491608615,0.07609567581077108,0.5875480103694705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,3.162261380558179,3.593681904644347,2.3.2,-0.4314205240861678,-1.75,5.742844805435145,1,0.07007845178203631,HybridTE,TRUE,1.4425737579426023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
